season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2021,15580,646,1.0,04/10/2021,2020604,away,32,Little Rock,2,4,-2,30.0,24,6,0,0,0,2,0,0,0,1.0,0.0
2021,15580,646,1.0,04/11/2021,2020867,away,32,Little Rock,8,9,-1,35.0,26,9,0,0,0,0,0,4,0,1.0,
2021,15580,646,1.0,04/13/2021,2021060,away,664,Southern Miss.,4,0,4,35.0,27,8,0,0,0,0,0,2,0,1.0,
2021,15580,646,1.0,04/18/2021,2021221,home,671,Louisiana,4,1,3,35.0,27,8,0,0,0,0,2,0,0,1.0,inf
2021,15580,646,1.0,04/19/2021,2021357,home,671,Louisiana,8,2,6,38.0,27,10,1,0,0,2,0,5,0,0.9736842105263158,0.0
2021,15580,646,1.0,04/19/2021,2021614,home,671,Louisiana,3,2,1,30.0,27,3,0,0,0,2,2,0,0,1.0,1.0
2021,15580,646,1.0,04/20/2021,2021357,home,0,0.0,8,2,6,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,646,1.0,04/21/2021,2071276,home,665,Southern U.,5,0,5,39.0,27,11,1,0,0,0,1,2,0,0.9743589743589743,inf
2021,15580,646,1.0,04/23/2021,2029337,home,254,Georgia St.,4,2,2,31.0,27,4,0,0,0,0,0,0,0,1.0,
2021,15580,646,1.0,04/25/2021,2029342,home,254,Georgia St.,5,1,4,40.0,27,11,2,0,0,4,2,0,0,0.95,0.5
2021,15580,646,1.0,04/25/2021,2029345,home,254,Georgia St.,4,2,2,36.0,27,8,1,0,0,0,0,4,0,0.9722222222222222,
2021,15580,646,1.0,04/30/2021,2022495,away,253,Ga. Southern,12,5,7,37.0,27,10,0,0,0,2,0,6,0,1.0,0.0
2021,15580,646,1.0,05/01/2021,2022642,away,253,Ga. Southern,2,11,-9,31.0,24,6,1,0,0,4,0,0,0,0.967741935483871,0.0
2021,15580,646,1.0,05/02/2021,2022866,away,253,Ga. Southern,6,7,-1,29.0,24,5,0,0,0,4,2,0,0,1.0,0.5
2021,15580,646,1.0,05/07/2021,2023192,away,670,Texas St.,3,6,-3,30.0,24,5,1,0,0,2,0,0,0,0.9666666666666667,0.0
2021,15580,646,1.0,05/08/2021,2023369,away,670,Texas St.,4,13,-9,36.0,24,11,1,1,0,2,0,3,0,0.9722222222222222,0.0
2021,15580,646,1.0,05/09/2021,2023474,away,670,Texas St.,9,4,5,35.0,27,8,0,0,1,0,4,5,0,1.0,inf
2021,15580,646,1.0,05/14/2021,2023586,home,149,Coastal Carolina,2,4,-2,35.0,27,8,0,0,0,2,0,2,0,1.0,0.0
2021,15580,646,1.0,05/15/2021,2023669,home,149,Coastal Carolina,3,1,2,41.0,27,14,0,0,0,0,2,3,0,1.0,inf
2021,15580,646,1.0,05/16/2021,2023780,home,149,Coastal Carolina,4,1,3,33.0,27,6,0,0,0,0,2,0,0,1.0,inf
2021,15580,646,1.0,05/20/2021,2026958,away,27,App State,4,6,-2,39.0,24,14,1,0,0,0,2,0,0,0.9743589743589743,inf
2021,15580,646,1.0,05/21/2021,2026960,away,27,App State,2,4,-2,32.0,24,7,1,0,0,0,0,3,0,0.96875,
2021,15580,646,1.0,05/22/2021,2026961,away,27,App State,13,3,10,28.0,21,7,0,0,0,0,4,0,0,1.0,inf
2021,15580,646,1.0,05/26/2021,2080661,neutral,149,Coastal Carolina,14,7,7,33.0,27,6,0,0,0,0,2,0,0,1.0,inf
2021,15580,646,1.0,05/27/2021,2080664,neutral,32,Little Rock,6,2,4,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2021,15580,646,1.0,05/29/2021,2080622,neutral,702,UT Arlington,5,4,1,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2021,15580,646,1.0,05/30/2021,2080621,neutral,253,Ga. Southern,10,4,6,38.0,27,11,0,0,0,0,2,0,0,1.0,inf
2021,15580,646,1.0,06/04/2021,2081158,neutral,415,Miami (FL),0,1,-1,36.0,24,12,0,0,0,0,1,6,0,1.0,inf
2021,15580,646,1.0,06/05/2021,2081160,home,235,Florida,19,1,18,34.0,27,7,0,0,0,0,0,2,0,1.0,
2021,15580,646,1.0,06/06/2021,2081161,neutral,415,Miami (FL),7,2,5,34.0,27,7,0,0,0,0,0,3,0,1.0,
2021,15580,646,1.0,06/06/2021,2081162,neutral,651,South Fla.,4,0,4,31.0,27,4,0,0,0,0,0,2,0,1.0,
2021,15580,646,1.0,06/07/2021,2081305,neutral,651,South Fla.,4,6,-2,40.0,27,11,2,0,0,0,2,3,0,0.95,inf
2021,15580,648,1.0,02/19/2021,2016121,home,175,Dayton,12,1,11,34.0,27,6,1,0,0,0,4,0,0,0.9705882352941176,inf
2021,15580,648,1.0,02/20/2021,2016241,home,175,Dayton,12,5,7,32.0,27,4,1,0,1,0,0,3,0,0.96875,
2021,15580,648,1.0,02/21/2021,2016389,home,175,Dayton,5,1,4,33.0,27,4,2,0,0,2,2,0,0,0.9393939393939394,1.0
2021,15580,648,1.0,02/23/2021,2016498,home,792,Winthrop,12,4,8,32.0,27,4,1,0,1,0,0,0,0,0.96875,
2021,15580,648,1.0,02/27/2021,2016806,neutral,147,Clemson,3,2,1,41.0,33,7,1,0,0,0,0,3,0,0.975609756097561,
2021,15580,648,1.0,02/28/2021,2016880,home,147,Clemson,8,7,1,36.0,27,7,2,0,0,4,0,0,0,0.9444444444444444,0.0
2021,15580,648,1.0,03/02/2021,2017047,away,792,Winthrop,19,8,11,41.0,27,14,0,0,0,6,1,0,0,1.0,0.16666666666666666
2021,15580,648,1.0,03/05/2021,2017113,home,406,Mercer,5,1,4,34.0,27,7,0,0,0,0,0,3,0,1.0,
2021,15580,648,1.0,03/06/2021,2017253,home,406,Mercer,4,0,4,31.0,27,4,0,0,0,2,0,0,0,1.0,0.0
2021,15580,648,1.0,03/07/2021,2017465,home,406,Mercer,1,0,1,36.0,27,8,1,0,0,2,5,0,0,0.9722222222222222,2.5
2021,15580,648,1.0,03/10/2021,2017668,away,141,The Citadel,11,7,4,40.0,27,12,1,0,1,0,2,3,0,0.975,inf
2021,15580,648,1.0,03/12/2021,2040270,away,703,Texas,1,4,-3,33.0,24,9,0,0,0,4,4,5,0,1.0,1.0
2021,15580,648,1.0,03/13/2021,2040272,away,703,Texas,0,3,-3,30.0,24,6,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,03/14/2021,2040273,away,703,Texas,5,8,-3,34.0,24,7,3,0,0,7,2,3,0,0.9117647058823529,0.2857142857142857
2021,15580,648,1.0,03/17/2021,2018232,home,173,Davidson,4,9,-5,34.0,27,6,1,0,0,6,0,0,0,0.9705882352941176,0.0
2021,15580,648,1.0,03/19/2021,2018391,away,736,Vanderbilt,2,3,-1,30.0,24,6,0,0,1,2,2,0,0,1.0,1.0
2021,15580,648,1.0,03/20/2021,2018522,away,736,Vanderbilt,0,5,-5,30.0,24,6,0,0,0,0,0,2,0,1.0,
2021,15580,648,1.0,03/21/2021,2018775,away,736,Vanderbilt,6,5,1,32.0,27,4,1,0,0,6,0,1,0,0.96875,0.0
2021,15580,648,1.0,03/23/2021,2018904,home,141,The Citadel,8,3,5,33.0,27,6,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,03/26/2021,2019049,home,235,Florida,9,8,1,50.0,42,6,2,0,0,2,0,2,0,0.96,0.0
2021,15580,648,1.0,03/27/2021,2019200,home,235,Florida,4,1,3,32.0,27,3,2,0,0,0,2,2,0,0.9375,inf
2021,15580,648,1.0,03/28/2021,2019444,home,235,Florida,8,5,3,33.0,27,5,1,0,0,0,0,3,0,0.9696969696969697,
2021,15580,648,1.0,03/30/2021,2019605,home,1092,Gardner-Webb,9,4,5,37.0,27,9,1,0,0,0,0,3,0,0.972972972972973,
2021,15580,648,1.0,04/02/2021,2019996,away,257,Georgia,3,5,-2,32.0,24,7,1,0,0,2,2,0,0,0.96875,1.0
2021,15580,648,1.0,04/03/2021,2020217,away,257,Georgia,13,7,6,34.0,27,6,1,0,0,0,0,0,0,0.9705882352941176,
2021,15580,648,1.0,04/04/2021,2020257,away,257,Georgia,5,1,4,43.0,27,16,0,0,0,0,0,3,0,1.0,
2021,15580,648,1.0,04/06/2021,2020330,neutral,457,North Carolina,2,3,-1,39.0,30,9,0,0,0,4,0,3,0,1.0,0.0
2021,15580,648,1.0,04/09/2021,2020432,home,434,Missouri,2,7,-5,37.0,27,7,3,0,0,2,0,2,0,0.918918918918919,0.0
2021,15580,648,1.0,04/10/2021,2020591,home,434,Missouri,11,1,10,35.0,27,8,0,0,0,2,0,2,0,1.0,0.0
2021,15580,648,1.0,04/11/2021,2020850,home,434,Missouri,13,4,9,34.0,27,7,0,0,1,2,0,0,0,1.0,0.0
2021,15580,648,1.0,04/13/2021,2021021,home,48,Charleston So.,9,0,9,35.0,27,8,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,04/15/2021,2021208,away,365,LSU,1,5,-4,34.0,24,8,2,0,0,4,2,3,0,0.9411764705882353,0.5
2021,15580,648,1.0,04/17/2021,2021348,away,365,LSU,9,0,9,30.0,21,9,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,04/17/2021,2021602,away,365,LSU,4,2,2,27.0,21,5,1,0,0,4,2,3,0,0.9629629629629629,0.5
2021,15580,648,1.0,04/22/2021,2073418,home,31,Arkansas,1,6,-5,37.0,27,8,2,0,0,0,0,0,0,0.9459459459459459,
2021,15580,648,1.0,04/23/2021,2021859,home,31,Arkansas,6,2,4,35.0,27,7,1,0,0,0,0,0,0,0.9714285714285714,
2021,15580,648,1.0,04/23/2021,2022000,home,31,Arkansas,1,5,-4,38.0,27,9,2,0,0,2,1,0,0,0.9473684210526315,0.5
2021,15580,648,1.0,04/27/2021,2022384,home,141,The Citadel,9,5,4,40.0,27,13,0,0,0,0,2,3,0,1.0,inf
2021,15580,648,1.0,04/30/2021,2022526,away,433,Ole Miss,1,5,-4,35.0,24,9,2,0,0,2,0,3,0,0.9428571428571428,0.0
2021,15580,648,1.0,05/01/2021,2022660,away,433,Ole Miss,3,7,-4,27.0,24,3,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,05/01/2021,2022873,away,433,Ole Miss,4,6,-2,32.0,24,8,0,0,0,2,0,3,0,1.0,0.0
2021,15580,648,1.0,05/05/2021,2023008,home,2711,North Florida,7,6,1,38.0,27,9,2,0,0,2,0,6,0,0.9473684210526315,0.0
2021,15580,648,1.0,05/07/2021,2023085,home,430,Mississippi St.,0,9,-9,36.0,27,8,1,0,1,0,0,5,0,0.9722222222222222,
2021,15580,648,1.0,05/08/2021,2023213,home,430,Mississippi St.,6,9,-3,35.0,27,7,1,0,0,4,4,3,0,0.9714285714285714,1.0
2021,15580,648,1.0,05/09/2021,2023387,home,430,Mississippi St.,4,3,1,40.0,33,7,0,0,0,4,0,0,0,1.0,0.0
2021,15580,648,1.0,05/11/2021,2016571,away,147,Clemson,2,7,-5,33.0,24,8,1,0,0,4,0,3,0,0.9696969696969697,0.0
2021,15580,648,1.0,05/14/2021,2023550,away,334,Kentucky,12,6,6,34.0,27,6,1,0,0,2,2,0,0,0.9705882352941176,1.0
2021,15580,648,1.0,05/15/2021,2023643,away,334,Kentucky,9,0,9,33.0,27,6,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,05/16/2021,2023747,away,334,Kentucky,11,6,5,39.0,27,11,1,0,0,8,0,3,0,0.9743589743589743,0.0
2021,15580,648,1.0,05/18/2021,2023831,home,27,App State,2,0,2,36.0,27,9,0,0,0,0,3,3,0,1.0,inf
2021,15580,648,1.0,05/20/2021,2023857,home,694,Tennessee,4,10,-6,34.0,27,7,0,0,0,0,0,0,0,1.0,
2021,15580,648,1.0,05/21/2021,2023916,home,694,Tennessee,3,2,1,32.0,27,5,0,0,0,2,0,0,0,1.0,0.0
2021,15580,648,1.0,05/22/2021,2023997,home,694,Tennessee,4,5,-1,34.0,27,7,0,0,0,2,0,2,0,1.0,0.0
2021,15580,648,1.0,05/25/2021,2080530,neutral,8,Alabama,3,9,-6,36.0,27,8,1,0,1,2,0,0,0,0.9722222222222222,0.0
2021,15580,648,1.0,06/04/2021,2081181,home,746,Virginia,4,3,1,37.0,27,9,1,0,0,2,0,0,0,0.972972972972973,0.0
2021,15580,648,1.0,06/05/2021,2081183,home,523,Old Dominion,1,2,-1,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2021,15580,648,1.0,06/06/2021,2081185,away,746,Virginia,2,3,-1,32.0,24,7,1,0,0,0,2,5,0,0.96875,inf
2021,15580,649,1.0,02/19/2021,2016146,neutral,328,Kansas,3,7,-4,30.0,24,5,1,0,0,0,0,0,0,0.9666666666666667,
2021,15580,649,1.0,02/20/2021,2016261,neutral,328,Kansas,8,5,3,38.0,27,10,1,0,2,4,0,8,0,0.9736842105263158,0.0
2021,15580,649,1.0,02/21/2021,2016414,neutral,328,Kansas,1,13,-12,35.0,24,11,0,0,0,4,2,0,0,1.0,0.5
2021,15580,649,1.0,02/26/2021,2016632,away,502,Northern Colo.,12,0,12,29.0,21,8,0,0,0,0,0,0,0,1.0,
2021,15580,649,1.0,02/27/2021,2016795,away,502,Northern Colo.,6,2,4,41.0,30,11,0,0,2,2,0,3,0,1.0,0.0
2021,15580,649,1.0,02/27/2021,2024718,away,502,Northern Colo.,6,3,3,36.0,27,9,0,0,1,4,4,3,0,1.0,1.0
2021,15580,649,1.0,02/28/2021,2016925,away,502,Northern Colo.,12,9,3,36.0,27,9,0,0,0,2,0,3,0,1.0,0.0
2021,15580,649,1.0,03/05/2021,2017177,away,660,SIUE,3,11,-8,33.0,24,7,2,0,0,2,0,2,0,0.9393939393939394,0.0
2021,15580,649,1.0,03/06/2021,2017298,away,660,SIUE,1,6,-5,35.0,24,11,0,0,2,4,0,0,0,1.0,0.0
2021,15580,649,1.0,03/07/2021,2017527,away,660,SIUE,3,4,-1,30.0,24,5,1,0,0,12,6,0,0,0.9666666666666667,0.5
2021,15580,649,1.0,03/09/2021,2017617,away,327,Kansas St.,4,15,-11,36.0,24,8,4,0,1,0,0,2,0,0.8888888888888888,
2021,15580,649,1.0,03/10/2021,2017661,away,327,Kansas St.,0,10,-10,36.0,24,9,3,0,0,6,6,0,0,0.9166666666666666,1.0
2021,15580,649,1.0,03/19/2021,2062632,away,464,Omaha,1,6,-5,33.0,24,7,2,0,0,2,0,0,0,0.9393939393939394,0.0
2021,15580,649,1.0,03/19/2021,2062746,away,464,Omaha,1,7,-6,27.0,18,8,1,0,0,4,0,3,0,0.9629629629629629,0.0
2021,15580,649,1.0,03/20/2021,2024227,away,464,Omaha,7,6,1,42.0,27,13,2,0,0,4,2,2,0,0.9523809523809523,0.5
2021,15580,649,1.0,03/21/2021,2018766,away,464,Omaha,1,7,-6,39.0,24,11,4,0,0,4,0,4,0,0.8974358974358975,0.0
2021,15580,649,1.0,03/26/2021,2019129,away,771,Western Ill.,10,3,7,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2021,15580,649,1.0,03/26/2021,2026435,away,771,Western Ill.,0,5,-5,23.0,18,5,0,0,0,4,0,0,0,1.0,0.0
2021,15580,649,1.0,03/27/2021,2019225,away,771,Western Ill.,3,4,-1,32.0,24,7,1,0,0,4,2,0,0,0.96875,0.5
2021,15580,649,1.0,03/28/2021,2019474,away,771,Western Ill.,5,6,-1,36.0,26,10,0,0,1,4,0,0,0,1.0,0.0
2021,15580,649,1.0,04/02/2021,2019867,away,219,Evansville,3,13,-10,26.0,22,4,0,0,0,6,0,0,0,1.0,0.0
2021,15580,649,1.0,04/03/2021,2020150,away,219,Evansville,2,3,-1,26.0,20,6,0,0,0,4,0,0,0,1.0,0.0
2021,15580,649,1.0,04/03/2021,2025858,away,219,Evansville,1,11,-10,31.0,20,9,2,0,0,0,1,0,0,0.9354838709677419,inf
2021,15580,649,1.0,04/04/2021,2020245,away,219,Evansville,8,14,-6,31.0,24,6,1,0,1,4,2,4,0,0.967741935483871,0.5
2021,15580,649,1.0,04/10/2021,2069634,home,464,Omaha,1,2,-1,39.0,27,12,0,0,0,2,0,6,0,1.0,0.0
2021,15580,649,1.0,04/10/2021,2069764,home,464,Omaha,5,10,-5,41.0,27,10,4,0,0,4,2,6,0,0.9024390243902439,0.5
2021,15580,649,1.0,04/11/2021,2020875,home,464,Omaha,6,0,6,32.0,21,10,1,0,0,0,2,3,0,0.96875,inf
2021,15580,649,1.0,04/11/2021,2024135,home,464,Omaha,9,8,1,37.0,27,10,0,0,0,4,0,2,0,1.0,0.0
2021,15580,649,1.0,04/23/2021,2021946,home,493,North Dakota St.,0,5,-5,37.0,27,7,3,0,0,2,0,0,0,0.918918918918919,0.0
2021,15580,649,1.0,04/23/2021,2026480,home,493,North Dakota St.,3,2,1,36.0,27,9,0,0,2,0,4,0,0,1.0,inf
2021,15580,649,1.0,04/24/2021,2022171,home,493,North Dakota St.,12,2,10,35.0,24,8,3,0,0,0,0,3,0,0.9142857142857143,
2021,15580,649,1.0,04/24/2021,2022361,home,493,North Dakota St.,12,13,-1,49.0,30,16,3,0,1,0,2,0,0,0.9387755102040817,inf
2021,15580,649,1.0,04/30/2021,2022582,away,527,Oral Roberts,4,14,-10,35.0,23,10,2,0,0,0,2,2,0,0.9428571428571428,inf
2021,15580,649,1.0,05/01/2021,2022649,away,527,Oral Roberts,2,6,-4,42.0,24,17,1,0,0,0,0,3,0,0.9761904761904762,
2021,15580,649,1.0,05/01/2021,2025305,away,527,Oral Roberts,0,1,-1,24.0,18,6,0,0,0,0,0,0,0,1.0,
2021,15580,649,1.0,05/02/2021,2022883,away,527,Oral Roberts,0,9,-9,32.0,24,5,3,0,0,0,0,3,0,0.90625,
2021,15580,649,1.0,05/14/2021,2023623,away,493,North Dakota St.,4,7,-3,30.0,24,6,0,0,0,2,2,7,0,1.0,1.0
2021,15580,649,1.0,05/14/2021,2026499,away,493,North Dakota St.,5,0,5,29.0,21,8,0,0,0,0,0,0,0,1.0,
2021,15580,649,1.0,05/15/2021,2023731,away,493,North Dakota St.,3,5,-2,34.0,24,10,0,0,0,6,0,3,0,1.0,0.0
2021,15580,649,1.0,05/16/2021,2023821,away,493,North Dakota St.,4,10,-6,34.0,24,7,3,0,0,10,0,0,0,0.9117647058823529,0.0
2021,15580,649,1.0,05/20/2021,2023896,home,527,Oral Roberts,8,11,-3,40.0,27,11,2,0,1,6,0,4,0,0.95,0.0
2021,15580,649,1.0,05/20/2021,2024920,home,527,Oral Roberts,3,4,-1,28.0,21,3,4,0,0,8,0,0,0,0.8571428571428571,0.0
2021,15580,649,1.0,05/21/2021,2023935,home,527,Oral Roberts,4,3,1,40.0,27,11,2,0,0,0,0,6,0,0.95,
2021,15580,649,1.0,05/22/2021,2024016,home,527,Oral Roberts,7,4,3,37.0,27,8,2,0,0,0,0,0,0,0.9459459459459459,
2021,15580,649,1.0,05/27/2021,2080416,neutral,527,Oral Roberts,1,7,-6,36.0,24,12,0,0,0,0,0,3,0,1.0,
2021,15580,649,1.0,05/28/2021,2080419,away,464,Omaha,7,0,7,34.0,27,7,0,0,0,0,2,2,0,1.0,inf
2021,15580,649,1.0,05/28/2021,2080420,neutral,527,Oral Roberts,3,5,-2,47.0,33,11,3,0,1,2,0,0,0,0.9361702127659575,0.0
2021,15580,651,1.0,02/20/2021,2016225,home,28755,FGCU,6,11,-5,40.0,31,8,1,0,2,2,0,0,0,0.975,0.0
2021,15580,651,1.0,02/20/2021,2016483,home,28755,FGCU,1,4,-3,42.0,31,9,2,0,0,2,0,0,0,0.9523809523809523,0.0
2021,15580,651,1.0,02/21/2021,2016371,away,28755,FGCU,10,12,-2,38.0,26,10,2,0,0,0,0,0,0,0.9473684210526315,
2021,15580,651,1.0,02/26/2021,2051954,home,228,Florida A&M,3,1,2,26.0,22,4,0,0,0,0,0,1,0,1.0,
2021,15580,651,1.0,02/26/2021,2052040,home,228,Florida A&M,13,0,13,41.0,28,12,1,0,0,0,0,4,0,0.975609756097561,
2021,15580,651,1.0,02/27/2021,2016831,home,228,Florida A&M,9,4,5,33.0,27,5,1,0,0,0,0,0,0,0.9696969696969697,
2021,15580,651,1.0,02/28/2021,2016985,home,228,Florida A&M,9,8,1,43.0,29,12,2,1,0,4,0,0,0,0.9534883720930233,0.0
2021,15580,651,1.0,03/05/2021,2017110,away,678,Stetson,3,2,1,45.0,30,14,1,1,0,0,0,0,0,0.9777777777777777,
2021,15580,651,1.0,03/06/2021,2017250,away,678,Stetson,10,5,5,37.0,27,8,2,0,0,0,0,0,0,0.9459459459459459,
2021,15580,651,1.0,03/07/2021,2017515,home,678,Stetson,6,5,1,54.0,38,14,2,0,0,0,0,6,0,0.9629629629629629,
2021,15580,651,1.0,03/09/2021,2017515,home,0,0.0,6,5,1,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,651,1.0,03/12/2021,2017845,away,28755,FGCU,1,7,-6,30.0,25,3,2,0,0,4,0,0,0,0.9333333333333333,0.0
2021,15580,651,1.0,03/13/2021,2018070,home,28755,FGCU,5,6,-1,38.0,27,9,2,0,0,4,0,3,0,0.9473684210526315,0.0
2021,15580,651,1.0,03/14/2021,2018219,away,28755,FGCU,13,17,-4,44.0,26,14,4,0,1,0,2,0,0,0.9090909090909091,inf
2021,15580,651,1.0,03/16/2021,2018257,home,678,Stetson,12,14,-2,37.0,28,7,2,0,0,6,0,2,0,0.9459459459459459,0.0
2021,15580,651,1.0,03/19/2021,2028554,home,229,Fla. Atlantic,1,5,-4,41.0,30,10,1,0,0,0,0,2,0,0.975609756097561,
2021,15580,651,1.0,03/20/2021,2028555,home,229,Fla. Atlantic,4,0,4,39.0,28,11,0,0,0,0,0,0,0,1.0,
2021,15580,651,1.0,03/21/2021,2028556,home,229,Fla. Atlantic,6,5,1,47.0,33,13,1,0,0,2,1,0,0,0.9787234042553191,0.5
2021,15580,651,1.0,03/23/2021,2018938,home,2711,North Florida,2,3,-1,40.0,27,13,0,0,0,2,0,0,0,1.0,0.0
2021,15580,651,1.0,03/26/2021,2019084,away,700,Texas Tech,6,16,-10,33.0,27,5,1,0,0,4,0,4,0,0.9696969696969697,0.0
2021,15580,651,1.0,03/27/2021,2019227,away,700,Texas Tech,0,8,-8,42.0,27,10,5,0,1,4,0,0,0,0.8809523809523809,0.0
2021,15580,651,1.0,03/28/2021,2019476,away,700,Texas Tech,4,7,-3,41.0,29,9,3,0,2,2,0,4,0,0.926829268292683,0.0
2021,15580,651,1.0,03/30/2021,2019630,home,678,Stetson,7,3,4,37.0,29,6,2,0,0,2,0,0,0,0.9459459459459459,0.0
2021,15580,651,1.0,04/01/2021,2019757,home,128,UCF,2,5,-3,36.0,29,7,0,0,0,6,0,0,0,1.0,0.0
2021,15580,651,1.0,04/02/2021,2019932,home,128,UCF,6,2,4,44.0,31,13,0,0,0,2,0,8,0,1.0,0.0
2021,15580,651,1.0,04/02/2021,2025042,home,128,UCF,3,1,2,39.0,27,11,1,0,0,4,0,2,0,0.9743589743589743,0.0
2021,15580,651,1.0,04/03/2021,2020075,home,128,UCF,0,3,-3,44.0,29,13,2,0,0,2,0,0,0,0.9545454545454546,0.0
2021,15580,651,1.0,04/09/2021,2020075,home,0,0.0,0,3,-3,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,651,1.0,04/10/2021,2020075,home,0,0.0,0,3,-3,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,651,1.0,04/11/2021,2020075,home,0,0.0,0,3,-3,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,651,1.0,04/16/2021,2021229,away,128,UCF,2,5,-3,33.0,25,7,1,0,0,10,1,1,0,0.9696969696969697,0.1
2021,15580,651,1.0,04/16/2021,2071606,away,128,UCF,0,6,-6,37.0,24,13,0,0,0,6,1,0,0,1.0,0.16666666666666666
2021,15580,651,1.0,04/17/2021,2021463,away,128,UCF,4,5,-1,40.0,28,12,0,0,0,2,2,0,0,1.0,1.0
2021,15580,651,1.0,04/17/2021,2025067,away,128,UCF,11,0,11,39.0,29,9,1,0,0,0,0,4,0,0.9743589743589743,
2021,15580,651,1.0,04/24/2021,2022031,away,288,Houston,8,4,4,48.0,34,14,0,0,0,4,2,5,0,1.0,0.5
2021,15580,651,1.0,04/24/2021,2026475,away,288,Houston,2,9,-7,35.0,26,9,0,0,0,2,0,0,0,1.0,0.0
2021,15580,651,1.0,04/25/2021,2022287,away,288,Houston,2,5,-3,43.0,26,13,4,0,0,2,0,0,0,0.9069767441860465,0.0
2021,15580,651,1.0,04/25/2021,2073491,away,288,Houston,4,0,4,28.0,22,6,0,0,0,2,0,0,0,1.0,0.0
2021,15580,651,1.0,04/30/2021,2034113,home,140,Cincinnati,4,2,2,38.0,28,10,0,0,0,4,0,0,0,1.0,0.0
2021,15580,651,1.0,04/30/2021,2034115,home,140,Cincinnati,3,5,-2,42.0,30,10,2,0,0,4,0,0,0,0.9523809523809523,0.0
2021,15580,651,1.0,05/01/2021,2034117,home,140,Cincinnati,12,3,9,43.0,29,13,1,0,0,2,0,0,0,0.9767441860465116,0.0
2021,15580,651,1.0,05/02/2021,2034118,home,140,Cincinnati,4,6,-2,47.0,30,13,4,0,0,0,0,4,0,0.9148936170212766,
2021,15580,651,1.0,05/07/2021,2077317,away,404,Memphis,1,3,-2,34.0,24,9,1,0,0,2,0,0,0,0.9705882352941176,0.0
2021,15580,651,1.0,05/07/2021,2077338,away,404,Memphis,9,2,7,46.0,29,13,4,0,0,0,0,4,0,0.9130434782608695,
2021,15580,651,1.0,05/08/2021,2077892,away,404,Memphis,7,4,3,41.0,33,3,5,0,0,4,2,0,0,0.8780487804878049,0.5
2021,15580,651,1.0,05/08/2021,2077894,away,404,Memphis,6,5,1,39.0,29,8,2,0,1,0,0,0,0,0.9487179487179487,
2021,15580,651,1.0,05/14/2021,2023571,away,782,Wichita St.,8,2,6,38.0,27,11,0,0,0,2,0,0,0,1.0,0.0
2021,15580,651,1.0,05/14/2021,2026655,away,782,Wichita St.,3,9,-6,42.0,30,10,2,0,0,0,2,3,0,0.9523809523809523,inf
2021,15580,651,1.0,05/15/2021,2023693,away,782,Wichita St.,7,1,6,37.0,29,8,0,0,0,2,0,0,0,1.0,0.0
2021,15580,651,1.0,05/16/2021,2023766,away,782,Wichita St.,4,6,-2,36.0,27,6,3,0,1,2,0,0,0,0.9166666666666666,0.0
2021,15580,651,1.0,05/20/2021,2079961,home,196,East Carolina,1,10,-9,48.0,29,15,4,0,0,4,2,3,0,0.9166666666666666,0.5
2021,15580,651,1.0,05/20/2021,2079979,home,196,East Carolina,2,5,-3,48.0,31,14,3,0,0,0,0,0,0,0.9375,
2021,15580,651,1.0,05/21/2021,2025358,home,196,East Carolina,7,0,7,41.0,30,11,0,0,0,0,0,0,0,1.0,
2021,15580,651,1.0,05/22/2021,2024033,home,196,East Carolina,8,2,6,44.0,30,14,0,0,0,2,0,8,0,1.0,0.0
2021,15580,651,1.0,05/25/2021,2080460,neutral,782,Wichita St.,7,2,5,39.0,29,10,0,0,0,0,0,0,0,1.0,
2021,15580,651,1.0,05/27/2021,2080461,neutral,718,Tulane,5,0,5,38.0,29,9,0,0,0,0,2,0,0,1.0,inf
2021,15580,651,1.0,05/29/2021,2080464,neutral,718,Tulane,6,16,-10,30.0,27,3,0,0,1,2,0,0,0,1.0,0.0
2021,15580,651,1.0,05/29/2021,2080999,neutral,718,Tulane,7,1,6,36.0,27,8,1,0,0,0,0,2,0,0.9722222222222222,
2021,15580,651,1.0,05/30/2021,2080452,neutral,128,UCF,8,7,1,40.0,33,7,0,0,0,0,0,2,0,1.0,
