season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,11620,756,1531406.0,1.0,58,12,18,4,0,0,0,3,1,0,4,3,0,0,0.0,0,4,0,2.0,0,0.0,0.546,20,0.3333333333333333,0.4,0.3333333333333333,0.7333333333333334,-71.0,0.0,0.4444444444444444,1.596,1.3960000000000001,1.4120000000000001,2.25,0.0,0.15,0.2,-0.05000000000000002,1.3333333333333333
2014,11620,756,1532242.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1532243.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1532244.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1532245.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1532246.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1532247.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1532250.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545900.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545901.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545902.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545903.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545904.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545905.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545907.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545909.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,756,1545919.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1217313.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1217317.0,1.0,54,32,211,72,12,0,8,49,1,0,22,35,1,0,0.0,5,0,7,4.0,0,0.0,10.203030303030303,61,2.25,1.6229508196721312,4.0,5.622950819672131,174.0,0.375,-16.0,64.53999999999999,61.91,61.879999999999995,2.230769230769231,0.13114754098360656,0.5737704918032787,0.36065573770491804,0.21311475409836061,0.6285714285714286
2014,11620,768,1217319.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1217320.0,1.0,54,11,78,16,4,0,3,9,2,0,6,24,0,0,0.0,7,3,0,0.0,0,0.0,3.726666666666666,20,1.4545454545454546,1.45,3.272727272727273,4.722727272727273,127.0,0.364,-0.8125,18.317999999999998,18.359999999999996,18.419999999999998,2.8846153846153846,0.15,1.2,0.3,0.8999999999999999,0.25
2014,11620,768,1217322.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1217325.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1302737.0,1.0,54,46,222,79,8,2,1,24,18,2,10,25,0,0,0.0,4,11,3,3.0,0,0.0,4.701081081081081,70,1.7173913043478262,1.3285714285714285,2.282608695652174,3.611180124223602,66.0,0.304,3.391304347826087,57.05999999999999,55.934,57.187999999999995,2.402173913043478,0.014285714285714285,0.35714285714285715,0.14285714285714285,0.2142857142857143,0.4
2014,11620,768,1302740.0,1.0,54,35,222,78,8,1,2,30,6,5,16,23,0,10,0.0,6,1,2,4.0,0,0.0,24.968000000000004,54,2.2285714285714286,1.8518518518518519,3.0,4.851851851851852,120.0,0.314,6.333333333333333,58.065999999999995,57.653999999999996,60.928,2.2448979591836733,0.037037037037037035,0.42592592592592593,0.2962962962962963,0.12962962962962965,0.6956521739130435
2014,11620,768,1302741.0,1.0,54,9,84,19,2,0,0,10,1,5,10,15,0,0,0.0,1,4,1,3.0,0,0.0,2.984800000000001,24,2.111111111111111,1.25,2.5555555555555554,3.8055555555555554,80.0,0.222,-3.8,11.169999999999998,10.83,14.02,2.8,0.0,0.625,0.4166666666666667,0.20833333333333331,0.6666666666666666
2014,11620,768,1422190.0,1.0,54,16,115,30,3,0,1,8,5,1,17,14,0,0,0.0,0,3,0,5.0,0,0.0,5.763333333333333,36,1.875,1.3055555555555556,2.5,3.8055555555555554,78.0,0.188,29.0,20.448,20.552,21.164,2.4782608695652173,0.027777777777777776,0.3888888888888889,0.4722222222222222,-0.08333333333333331,1.2142857142857142
2014,11620,768,1422192.0,1.0,54,1,27,3,0,0,0,4,3,0,3,6,0,0,0.0,6,1,0,2.0,0,0.0,2.7418181818181817,5,3.0,2.4,3.0,5.4,133.0,0.0,-0.6,4.252,4.215999999999999,4.272,2.25,0.0,1.2,0.6,0.6,0.5
2014,11620,768,1422194.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1422195.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1422196.0,1.0,54,39,218,57,16,1,2,19,13,4,21,31,0,0,0.0,2,1,2,4.0,0,0.0,7.12,63,1.4615384615384615,1.2698412698412698,2.5641025641025643,3.833943833943834,81.0,0.487,6.875,47.831999999999994,47.424,49.967999999999996,2.769230769230769,0.031746031746031744,0.49206349206349204,0.3333333333333333,0.15873015873015872,0.6774193548387096
2014,11620,768,1422197.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1422198.0,1.0,54,25,206,61,9,1,1,31,16,5,22,35,0,0,0.0,6,3,3,9.0,0,0.0,10.55864406779661,53,2.44,1.679245283018868,3.44,5.119245283018868,142.0,0.48,-7.5,46.96999999999999,46.24799999999999,49.436,2.3295454545454546,0.018867924528301886,0.660377358490566,0.41509433962264153,0.24528301886792447,0.6285714285714286
2014,11620,768,1422205.0,1.0,54,9,106,24,2,0,3,13,4,1,4,14,0,0,0.0,2,0,0,1.0,0,0.0,3.1546666666666665,13,2.6666666666666665,2.3076923076923075,4.444444444444445,6.752136752136752,216.0,0.222,-2.625,20.077999999999996,20.289999999999996,20.919999999999998,3.814814814814815,0.23076923076923078,1.0769230769230769,0.3076923076923077,0.7692307692307692,0.2857142857142857
2014,11620,768,1531273.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531275.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531278.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531279.0,1.0,54,10,99,24,7,0,1,14,0,1,16,34,0,0,0.0,1,0,0,2.0,0,0.0,6.548148148148148,26,2.4,1.5769230769230769,4.2,5.776923076923077,184.0,0.7,-0.92,19.488,19.862,20.484,2.45,0.038461538461538464,1.3076923076923077,0.6153846153846154,0.6923076923076923,0.47058823529411764
2014,11620,768,1531280.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531285.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531294.0,1.0,54,8,88,28,4,1,0,17,4,0,5,18,1,0,0.0,3,0,0,4.0,0,0.0,4.225,13,3.5,2.769230769230769,4.875,7.644230769230769,252.0,0.875,-2.8,21.905999999999995,21.589999999999996,21.58,2.4444444444444446,0.0,1.3846153846153846,0.38461538461538464,1.0,0.2777777777777778
2014,11620,768,1531295.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531300.0,1.0,54,19,162,42,12,2,2,18,5,2,12,24,0,0,0.0,7,2,2,3.0,0,0.0,7.050952380952382,35,2.210526315789474,1.7428571428571429,4.2105263157894735,5.953383458646616,189.0,0.947,-8.0,39.937999999999995,39.424,40.728,2.711864406779661,0.05714285714285714,0.6857142857142857,0.34285714285714286,0.34285714285714286,0.5
2014,11620,768,1531306.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531307.0,1.0,54,6,20,1,0,0,0,1,1,0,1,13,0,0,0.0,0,0,0,0.0,0,0.0,0.14857142857142858,7,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,-83.0,0.0,-0.14285714285714285,0.1259999999999999,0.18999999999999995,0.19999999999999996,10.0,0.0,1.8571428571428572,0.14285714285714285,1.7142857142857144,0.07692307692307693
2014,11620,768,1531308.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1531309.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,768,1653894.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1199142.0,1.0,55,37,145,34,6,2,3,23,13,2,18,38,0,10,0.0,4,8,4,1.0,0,0.0,12.139154929577465,67,0.918918918918919,0.835820895522388,1.7297297297297298,2.5655506252521176,21.0,0.324,,35.40599999999999,33.745999999999995,35.172,2.6792452830188678,0.04477611940298507,0.5671641791044776,0.26865671641791045,0.29850746268656714,0.47368421052631576
2014,11620,769,1199143.0,1.0,55,34,142,36,5,0,1,19,4,0,24,31,1,0,0.0,12,3,2,4.0,0,0.0,8.798399999999999,63,1.0588235294117647,1.1428571428571428,1.4705882352941178,2.6134453781512605,13.0,0.147,8.75,29.221999999999998,27.916000000000004,28.032000000000004,1.9859154929577465,0.015873015873015872,0.49206349206349204,0.38095238095238093,0.1111111111111111,0.7741935483870968
2014,11620,769,1199146.0,1.0,55,48,202,62,10,1,14,65,9,0,29,55,3,0,0.0,11,1,6,2.0,0,0.0,10.41642105263158,84,1.2916666666666667,1.2142857142857142,2.9375,4.151785714285714,101.0,0.271,-3.2,69.61000000000001,66.022,66.104,2.1363636363636362,0.16666666666666666,0.6547619047619048,0.34523809523809523,0.30952380952380953,0.5272727272727272
2014,11620,769,1199147.0,1.0,55,43,237,73,16,1,1,40,7,3,22,56,2,0,0.0,4,3,0,4.0,0,0.0,8.392222222222223,68,1.697674418604651,1.4558823529411764,2.604651162790698,4.0605335157318745,88.0,0.442,-5.142857142857143,55.71199999999999,55.05999999999999,56.959999999999994,2.4081632653061225,0.014705882352941176,0.8235294117647058,0.3235294117647059,0.49999999999999994,0.39285714285714285
2014,11620,769,1199153.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1199156.0,1.0,55,31,174,50,11,0,5,30,3,1,22,39,0,0,0.0,9,1,5,2.0,0,0.0,9.551176470588235,59,1.6129032258064515,1.3728813559322033,2.967741935483871,4.340623291416074,107.0,0.355,-5.625,46.688,45.172000000000004,45.864000000000004,2.223684210526316,0.0847457627118644,0.6610169491525424,0.3728813559322034,0.288135593220339,0.5641025641025641
2014,11620,769,1304531.0,1.0,55,58,239,81,20,6,6,53,20,5,19,41,0,11,0.0,9,6,5,3.0,0,0.0,19.765360824742267,88,1.396551724137931,1.2386363636363635,2.810344827586207,4.048981191222571,95.0,0.655,4.6875,82.41199999999999,80.634,83.98799999999999,2.262135922330097,0.06818181818181818,0.4659090909090909,0.2159090909090909,0.24999999999999997,0.4634146341463415
2014,11620,769,1304533.0,1.0,55,6,56,8,3,0,2,3,0,0,11,13,0,0,0.0,4,0,0,3.0,0,0.0,4.271428571428571,17,1.3333333333333333,1.3529411764705883,3.6666666666666665,5.019607843137255,148.0,0.5,-0.6666666666666666,10.475999999999999,10.556,10.591999999999999,2.5714285714285716,0.11764705882352941,0.7647058823529411,0.6470588235294118,0.11764705882352933,0.8461538461538461
2014,11620,769,1304536.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1304537.0,1.0,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-0.0,-0.008000000000000007,0.0,0.0,,,,,,0.0
2014,11620,769,1304538.0,1.0,55,43,223,74,11,0,14,53,6,0,19,47,0,0,0.0,8,0,7,2.0,0,0.0,9.295844155844158,69,1.7209302325581395,1.463768115942029,3.5348837209302326,4.998651836872262,142.0,0.256,-5.454545454545454,73.884,71.838,71.856,2.4022988505747125,0.2028985507246377,0.6811594202898551,0.2753623188405797,0.4057971014492754,0.40425531914893614
2014,11620,769,1304539.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1304545.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1420810.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1420820.0,1.0,55,22,136,29,8,2,1,27,0,0,15,26,0,0,0.0,5,5,2,7.0,0,0.0,5.274285714285714,44,1.3181818181818181,1.1136363636363635,2.5,3.6136363636363633,73.0,0.636,-9.333333333333334,26.84199999999999,26.115999999999996,26.151999999999997,2.8125,0.022727272727272728,0.5909090909090909,0.3409090909090909,0.25000000000000006,0.5769230769230769
2014,11620,769,1420821.0,1.0,55,1,5,1,0,0,0,0,0,0,0,3,0,0,0.0,1,0,0,0.0,0,0.0,0.26,1,1.0,2.0,1.0,3.0,6.0,0.0,-0.5,0.8160000000000001,0.8300000000000001,0.8400000000000001,2.5,0.0,3.0,0.0,3.0,0.0
2014,11620,769,1420823.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1420826.0,1.0,55,12,57,13,1,0,0,9,0,0,14,11,0,0,0.0,0,4,0,3.0,0,0.0,3.3453333333333335,30,1.0833333333333333,0.9,1.25,2.15,-5.0,0.083,13.0,7.382000000000001,7.318,7.316,2.111111111111111,0.0,0.36666666666666664,0.4666666666666667,-0.10000000000000003,1.2727272727272727
2014,11620,769,1420833.0,1.0,55,24,105,32,5,0,1,12,3,2,16,28,1,0,0.0,10,2,0,4.0,0,0.0,7.050000000000001,42,1.3333333333333333,1.380952380952381,1.9166666666666667,3.2976190476190474,45.0,0.208,-6.2,25.505999999999997,25.024,26.388000000000005,1.8245614035087718,0.023809523809523808,0.6666666666666666,0.38095238095238093,0.2857142857142857,0.5714285714285714
2014,11620,769,1420835.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1420836.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1420837.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526740.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526741.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526742.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526743.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526745.0,1.0,55,4,25,5,0,0,0,3,0,0,3,7,0,0,0.0,1,1,0,0.0,0,0.0,1.0977777777777777,8,1.25,1.125,1.25,2.375,0.0,0.0,-1.6666666666666667,2.9139999999999997,2.928,2.936,2.7777777777777777,0.0,0.875,0.375,0.5,0.42857142857142855
2014,11620,769,1526746.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526747.0,1.0,55,9,73,19,4,1,0,6,0,1,10,15,0,0,0.0,2,3,0,5.0,0,0.0,3.9650000000000003,22,2.111111111111111,1.4090909090909092,3.3333333333333335,4.742424242424242,129.0,0.778,-3.1666666666666665,14.679999999999996,14.739999999999998,15.379999999999999,2.3548387096774195,0.0,0.6818181818181818,0.45454545454545453,0.22727272727272724,0.6666666666666666
2014,11620,769,1526748.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,769,1526749.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1199780.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1199782.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1199783.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1199786.0,1.0,57,7,158,45,9,0,0,17,0,1,8,11,0,0,0.0,0,6,2,12.0,0,0.0,4.883478260869565,23,6.428571428571429,2.3043478260869565,9.0,11.304347826086957,484.0,1.286,-22.5,32.972,32.384,32.948,2.981132075471698,0.0,0.4782608695652174,0.34782608695652173,0.13043478260869568,0.7272727272727273
2014,11620,772,1199787.0,1.0,57,27,111,37,11,2,2,12,13,4,17,29,0,0,0.0,5,4,1,1.0,0,0.0,5.99925925925926,49,1.3703703703703705,1.2040816326530612,2.7037037037037037,3.907785336356765,87.0,0.63,-11.666666666666666,35.337999999999994,35.07,37.660000000000004,1.912280701754386,0.04081632653061224,0.5918367346938775,0.3469387755102041,0.24489795918367346,0.5862068965517241
2014,11620,772,1199791.0,1.0,57,39,222,66,15,0,3,32,1,1,38,22,0,0,0.0,0,8,1,4.0,0,0.0,11.893488372093024,86,1.6923076923076923,1.2093023255813953,2.769230769230769,3.9785330948121644,91.0,0.385,4.2,50.924,50.626,51.211999999999996,2.1683168316831685,0.03488372093023256,0.2558139534883721,0.4418604651162791,-0.18604651162790697,1.7272727272727273
2014,11620,772,1313305.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1313307.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1438187.0,1.0,57,23,133,43,9,0,1,12,5,1,11,32,0,0,0.0,2,5,1,3.0,0,0.0,4.562380952380953,40,1.8695652173913044,1.4,2.8260869565217392,4.226086956521739,99.0,0.391,-4.666666666666667,32.794,32.62,33.24,2.4,0.025,0.8,0.275,0.525,0.34375
2014,11620,772,1438189.0,1.0,57,18,104,26,6,0,0,10,2,1,6,20,0,0,0.0,15,2,0,5.0,0,0.0,6.176585365853659,26,1.4444444444444444,1.8076923076923077,2.111111111111111,3.918803418803419,67.0,0.333,-13.0,23.099999999999998,23.093999999999998,23.868000000000002,2.2127659574468086,0.0,0.7692307692307693,0.23076923076923078,0.5384615384615385,0.3
2014,11620,772,1438190.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1438191.0,1.0,57,0,3,1,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-1.0,0.582,0.598,0.596,3.0,,,,,0.0
2014,11620,772,1438193.0,1.0,57,40,200,67,11,4,3,33,3,2,23,33,1,0,0.0,1,0,1,1.0,0,0.0,8.22,64,1.675,1.421875,2.825,4.246875,100.0,0.575,12.8,53.26599999999999,52.775999999999996,54.012,2.2386363636363638,0.046875,0.515625,0.359375,0.15625,0.696969696969697
2014,11620,772,1438194.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1438195.0,1.0,57,29,231,72,18,1,3,35,0,3,15,35,3,0,0.0,5,7,3,5.0,0,0.0,6.755593220338983,54,2.4827586206896552,1.7037037037037037,4.241379310344827,5.945083014048532,190.0,0.724,-11.5,61.809999999999995,59.224,61.108000000000004,2.561797752808989,0.05555555555555555,0.6481481481481481,0.2777777777777778,0.37037037037037035,0.42857142857142855
2014,11620,772,1438196.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1438198.0,1.0,57,18,133,34,6,1,1,17,5,1,2,16,0,0,0.0,4,4,2,1.0,0,0.0,2.2186666666666666,26,1.8888888888888888,1.5384615384615385,2.9444444444444446,4.482905982905983,110.0,0.5,11.0,27.951999999999995,27.268,27.916,3.3846153846153846,0.038461538461538464,0.6153846153846154,0.07692307692307693,0.5384615384615385,0.125
2014,11620,772,1438199.0,1.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1438201.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1531215.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1531217.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1531218.0,1.0,57,28,156,45,6,3,5,26,2,6,9,27,0,0,0.0,2,2,3,0.0,0,0.0,3.332727272727273,42,1.6071428571428572,1.3333333333333333,3.0714285714285716,4.404761904761905,112.0,0.536,-40.0,38.763999999999996,37.90599999999999,41.732,2.9607843137254903,0.11904761904761904,0.6428571428571429,0.21428571428571427,0.4285714285714286,0.3333333333333333
2014,11620,772,1531219.0,1.0,57,9,57,14,4,0,2,15,0,0,9,16,0,0,0.0,0,0,0,1.0,0,0.0,2.9899999999999998,18,1.5555555555555556,1.2777777777777777,3.3333333333333335,4.611111111111111,126.0,0.444,-1.3333333333333333,13.081999999999999,13.249999999999998,13.239999999999998,2.619047619047619,0.1111111111111111,0.8888888888888888,0.5,0.38888888888888884,0.5625
2014,11620,772,1531220.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1531221.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1531222.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,772,1531223.0,1.0,57,34,229,70,11,0,7,38,7,3,21,38,2,0,0.0,2,2,2,7.0,0,0.0,8.149508196721312,59,2.0588235294117645,1.576271186440678,3.5294117647058822,5.1056829511465605,145.0,0.324,-7.0,58.91599999999999,57.48799999999999,59.356,2.5813953488372094,0.11864406779661017,0.6440677966101694,0.3559322033898305,0.28813559322033894,0.5526315789473685
