,jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
53223,31,1879334,Max Mckinley,P,Fr,10,5,2017,12560,Col. of Charleston,1014
53224,13,1879322,Griffin Mclarty,P,Fr,19,4,2017,12560,Col. of Charleston,1014
53225,34,1646990,Logan Mcrae,INF,Jr,58,56,2017,12560,Col. of Charleston,1014
53226,25,1879330,Luke Morgan,INF,Jr,28,21,2017,12560,Col. of Charleston,1014
53227,40,1764745,Joey Mundy,INF,Jr,56,49,2017,12560,Col. of Charleston,1014
53228,19,1531211,Bailey Ober,P,Sr,10,10,2017,12560,Col. of Charleston,1014
53229,28,1764739,Nathan Ocker,P,So,21,3,2017,12560,Col. of Charleston,1014
53230,2,1646985,Tommy Richter,INF,Jr,53,53,2017,12560,Col. of Charleston,1014
53231,20,1879327,Trent Rider,P,Fr,5,0,2017,12560,Col. of Charleston,1014
53232,17,1531209,Erven Roper,C,Sr,58,58,2017,12560,Col. of Charleston,1014
53233,11,1879321,Ari Sechopoulos,INF,Fr,48,39,2017,12560,Col. of Charleston,1014
53234,26,1879331,Christian Shiver,P,Fr,7,0,2017,12560,Col. of Charleston,1014
53235,18,1764734,Evan Sisk,P,So,15,12,2017,12560,Col. of Charleston,1014
53236,38,1879336,Luke Stageberg,INF,Fr,0,0,2017,12560,Col. of Charleston,1014
53237,4,1879318,Seth Wall,C,Jr,25,10,2017,12560,Col. of Charleston,1014
53238,21,1879328,Tucker White,P,Jr,16,5,2017,12560,Col. of Charleston,1014
53239,9,1764731,Danny Wondrack,INF,So,40,35,2017,12560,Col. of Charleston,1014
53581,22,1526740,Korey Anderson,P,Sr,30,0,2017,12560,Western Caro.,769
53582,30,1753661,Tristan Baker,P,So,12,12,2017,12560,Western Caro.,769
53583,14,1875802,Chase Barbary,C,So,0,0,2017,12560,Western Caro.,769
53584,16,1659268,Dylan Biumi,P,Jr,13,0,2017,12560,Western Caro.,769
53585,9,1875803,Cameron Blaquiere,INF,Jr,52,45,2017,12560,Western Caro.,769
53586,12,1659264,Bryson Bowman,OF,Sr,56,56,2017,12560,Western Caro.,769
53587,39,1420836,Dillon Bray,P,Sr,13,5,2017,12560,Western Caro.,769
53588,4,1875804,Jacob Breakfield,P,Jr,15,0,2017,12560,Western Caro.,769
53589,36,1753664,Andrew Bullock,INF,So,35,21,2017,12560,Western Caro.,769
53590,46,1875794,Kitt Capell,C,Fr,0,0,2017,12560,Western Caro.,769
53591,31,1753662,Michael Davis,P,So,8,3,2017,12560,Western Caro.,769
53592,29,1875797,Bo Fricks,INF,Fr,0,0,2017,12560,Western Caro.,769
53593,8,1659269,Spencer Holcomb,C,Jr,45,37,2017,12560,Western Caro.,769
53594,10,1659272,Matthew Koehler,OF,So,52,47,2017,12560,Western Caro.,769
53595,3,1420820,J.D. Long,INF,Sr,27,20,2017,12560,Western Caro.,769
53596,1,1753657,Chad Mabini,P,Sr,12,2,2017,12560,Western Caro.,769
53597,28,1875798,Ryan Mitschele,P,Fr,0,0,2017,12560,Western Caro.,769
53598,21,1753663,Jake Moebius,P,So,8,0,2017,12560,Western Caro.,769
53599,44,1659273,Brendan Nail,P,Jr,17,15,2017,12560,Western Caro.,769
53600,26,1875800,Jake Niezen,P,Jr,10,0,2017,12560,Western Caro.,769
53601,18,1526743,B.J. Nobles,P,Sr,19,3,2017,12560,Western Caro.,769
53602,5,1659262,Brett Pope,INF,Jr,56,56,2017,12560,Western Caro.,769
53603,27,1875799,Taylor Purus,P,Jr,0,0,2017,12560,Western Caro.,769
53604,34,1875796,Andrew Robinson,OF,Fr,43,27,2017,12560,Western Caro.,769
53605,38,1875795,Luke Robinson,C,Fr,33,19,2017,12560,Western Caro.,769
53606,15,1659266,Caleb Robinson,INF,Jr,55,54,2017,12560,Western Caro.,769
53607,32,1526746,Bryan Sammons,P,Sr,16,15,2017,12560,Western Caro.,769
53608,33,1659271,Corey Sikes,P,Jr,10,1,2017,12560,Western Caro.,769
53609,17,1526747,Matt Smith,P,Sr,56,56,2017,12560,Western Caro.,769
53610,19,1753659,Justin Sparks,C,Fr,29,12,2017,12560,Western Caro.,769
53611,11,1526748,Pierce Suttles,C,Jr,14,4,2017,12560,Western Caro.,769
53612,7,1753658,Nobu Suzuki,INF,Sr,55,50,2017,12560,Western Caro.,769
53963,12,1766512,Brent Bezio,P,Sr,17,2,2017,12560,Lubbock Christian,30177
53964,19,1884434,Colton Blackford,P,Jr,12,0,2017,12560,Lubbock Christian,30177
53965,35,1766514,Christian Buatte,P,Sr,2,0,2017,12560,Lubbock Christian,30177
53966,1,1765034,Jaime Bustamante,SS,Sr,54,54,2017,12560,Lubbock Christian,30177
53967,13,1765505,Ricky Contreras,P,So,16,16,2017,12560,Lubbock Christian,30177
53968,21,1881389,Daniel Crooks,P,Jr,16,15,2017,12560,Lubbock Christian,30177
53969,5,1886944,Nathan Dockery,P,So,10,0,2017,12560,Lubbock Christian,30177
53970,23,1765031,Dillon Drury,OF,Sr,0,0,2017,12560,Lubbock Christian,30177
53971,26,1886945,Brennen Fowler,P,Fr,6,0,2017,12560,Lubbock Christian,30177
53972,29,1766513,Collin Fraley,P,So,4,0,2017,12560,Lubbock Christian,30177
53973,16,1878532,Keaton Greenwalt,INF,Fr,16,0,2017,12560,Lubbock Christian,30177
53974,32,1878535,Jacob Hamilton,C,Fr,9,2,2017,12560,Lubbock Christian,30177
53975,30,1881388,James Hardberger,C,So,6,1,2017,12560,Lubbock Christian,30177
53976,15,1878538,Nick Hooper,P,Jr,18,0,2017,12560,Lubbock Christian,30177
53977,20,1878536,Caleb Koedyker,OF,Sr,52,51,2017,12560,Lubbock Christian,30177
53978,28,1878540,Reagan Lucia,P,Fr,18,0,2017,12560,Lubbock Christian,30177
53979,8,1879988,Christian Marquez,P,Sr,14,5,2017,12560,Lubbock Christian,30177
53980,3,1765029,Josh Narvaiz,INF,Sr,52,51,2017,12560,Lubbock Christian,30177
53981,10,1878534,Logan Nethercot,INF,Jr,35,23,2017,12560,Lubbock Christian,30177
53982,22,1878537,Aj Perez,OF,Fr,24,2,2017,12560,Lubbock Christian,30177
53983,6,1878539,Elvin Ramos Jr.,P,Jr,6,0,2017,12560,Lubbock Christian,30177
53984,33,1765036,Russell Reber,P,Sr,17,16,2017,12560,Lubbock Christian,30177
53985,4,1765028,Tony Reyes,1B,Sr,54,54,2017,12560,Lubbock Christian,30177
53986,2,1878533,Brenon Rhodes,INF,Jr,19,0,2017,12560,Lubbock Christian,30177
53987,11,1765033,Brandon Rix,3B,Sr,53,53,2017,12560,Lubbock Christian,30177
53988,17,1655018,Ryan Rogers,INF,Jr,52,45,2017,12560,Lubbock Christian,30177
53989,25,1766511,Chase Simmons,C,Sr,49,48,2017,12560,Lubbock Christian,30177
53990,9,1765027,Brent Stewart,OF,Sr,53,53,2017,12560,Lubbock Christian,30177
53991,7,1765035,Brandon Urquizo,OF,Sr,49,49,2017,12560,Lubbock Christian,30177
54260,15.0,1864383,Matthew Ashbaugh,P,Fr,2,0,2017,12560,WashU,755
54261,22.0,1864385,Jack Besser,P,Fr,1,0,2017,12560,WashU,755
54262,7.0,1773568,Dylan Brambora,P,So,0,0,2017,12560,WashU,755
54263,5.0,1864380,John Brinkman,P,Fr,33,33,2017,12560,WashU,755
54264,3.0,1864377,Daniel Broadie,P,Fr,1,0,2017,12560,WashU,755
54265,32.0,1549343,Ben Browdy,INF,Sr,37,37,2017,12560,WashU,755
54266,13.0,1549354,Matt Clohisy,P,Sr,14,0,2017,12560,WashU,755
54267,12.0,1549355,Ted Daley,1B,Sr,36,35,2017,12560,WashU,755
54268,1.0,1549356,Austin Darmawan,INF,Sr,37,37,2017,12560,WashU,755
54269,17.0,1773572,Tyler Diamond,INF,So,7,3,2017,12560,WashU,755
54270,34.0,1864386,Aj Dunham,INF,Fr,6,2,2017,12560,WashU,755
54271,8.0,1864381,Thomas Gardner,C,Fr,14,2,2017,12560,WashU,755
54272,39.0,1549349,Bill Heisler,P,Sr,11,0,2017,12560,WashU,755
54273,30.0,1773575,John Howard,P,So,16,11,2017,12560,WashU,755
54274,19.0,1864384,Andrew Kleiboeker,OF,Fr,5,0,2017,12560,WashU,755
54275,10.0,1773571,Zack Kotin,P,So,10,8,2017,12560,WashU,755
54276,18.0,1773573,Ethan Kuehl,C,So,18,7,2017,12560,WashU,755
54277,9.0,1773570,Wright Lindgren,P,So,5,0,2017,12560,WashU,755
54278,33.0,1549358,Tate Maider,C,Sr,37,36,2017,12560,WashU,755
54279,11.0,1549350,Brad Margolin,P,Sr,16,14,2017,12560,WashU,755
54280,27.0,1661505,Auggie Mense,OF,Jr,36,34,2017,12560,WashU,755
54281,16.0,1549351,Jake Mintz,P,Sr,16,0,2017,12560,WashU,755
54282,2.0,1773566,Evan Nagel,INF,So,22,10,2017,12560,WashU,755
54283,21.0,1549346,Scott Nelson,P,Sr,29,18,2017,12560,WashU,755
54284,23.0,1661507,Conor O'Hara,OF,Jr,35,35,2017,12560,WashU,755
54285,4.0,1864379,John Ostrander,OF,Fr,26,7,2017,12560,WashU,755
54286,24.0,1549340,Christian Santos,OF,Sr,37,37,2017,12560,WashU,755
54287,14.0,1864382,Brian Schutter,INF,Fr,15,3,2017,12560,WashU,755
54288,6.0,1661509,Alex Truss,P,Jr,4,0,2017,12560,WashU,755
54618,7,1884600,Mason Adamson,INF,Fr,33,21,2017,12560,VMI,741
54619,35,1659192,Brandon Barbery,P,Jr,15,14,2017,12560,VMI,741
54620,30,1544052,Ryan Bennett,P,Sr,23,1,2017,12560,VMI,741
54621,17,1659187,Eric Byrd,P,Jr,6,0,2017,12560,VMI,741
54622,14,1884603,Jon Clines,P,Fr,5,2,2017,12560,VMI,741
54623,1,1884599,Michael Diodato,INF,Fr,52,47,2017,12560,VMI,741
54624,12,1659185,Matt Dunlevy,OF,Jr,58,58,2017,12560,VMI,741
54625,19,1659189,Matt Eagle,P,Jr,20,11,2017,12560,VMI,741
54626,98,1770875,Nathan Eaton,INF,So,0,0,2017,12560,VMI,741
54627,10,1884601,Jordan Ebersole,OF,Fr,28,15,2017,12560,VMI,741
54628,18,1659188,Collin Fleischer,1B,Jr,53,53,2017,12560,VMI,741
54629,13,1884602,John Fuqua,P,Fr,13,0,2017,12560,VMI,741
54630,11,1770877,Michael Geary,P,So,14,0,2017,12560,VMI,741
54631,5,1544045,Jack Gomersall,P,Jr,10,0,2017,12560,VMI,741
54632,16,1884604,Jake Hall,INF,Fr,5,0,2017,12560,VMI,741
54633,29,1884609,Ryan Hatten,OF,Fr,27,18,2017,12560,VMI,741
54634,27,1884607,Josh Hollifield,INF,Fr,44,33,2017,12560,VMI,741
54635,9,1770876,Jake Huggins,INF,So,44,40,2017,12560,VMI,741
54636,6,1659184,Jacob Jaye,2B,Jr,55,55,2017,12560,VMI,741
54637,28,1770880,Corey Johnston,P,So,9,2,2017,12560,VMI,741
54638,37,1884610,Zak Kent,P,Fr,20,9,2017,12560,VMI,741
54639,20,1544050,Blaine Lafin,P,Sr,5,0,2017,12560,VMI,741
54640,8,1659191,Peyton Maddox,C,Jr,58,56,2017,12560,VMI,741
54641,3,1544044,Will Malbon,OF,Sr,18,17,2017,12560,VMI,741
54642,33,1770882,Matt Pita,INF,So,41,36,2017,12560,VMI,741
54643,99,1770886,Austin Rash,P,So,0,0,2017,12560,VMI,741
54644,34,1770883,Liam Roden,P,Fr,14,0,2017,12560,VMI,741
54645,24,1659190,Jared Silva,P,Jr,0,0,2017,12560,VMI,741
54646,21,1884605,Quinn Smith,C,Fr,6,2,2017,12560,VMI,741
54647,26,1770879,Ryan Smoot,C,So,17,10,2017,12560,VMI,741
54648,22,1770878,Garrett St. Laurent,C,So,16,4,2017,12560,VMI,741
54649,38,1659193,Kyle Staats,P,Jr,19,3,2017,12560,VMI,741
54650,31,1544053,Tyler Tharp,1B,Sr,58,58,2017,12560,VMI,741
54651,25,1884606,Derek Tremblay,P,Fr,28,0,2017,12560,VMI,741
54652,32,1884608,Brady Watts,P,Fr,3,0,2017,12560,VMI,741
54653,36,1770884,Josh Winder,P,So,15,15,2017,12560,VMI,741
54988,1,1894202,Matt Baehman,SS,Fr,8,8,2017,12560,Martin Luther,8597
54989,16,1894204,Caleb Christopher,OF,Fr,32,31,2017,12560,Martin Luther,8597
54990,9,1781815,Nate Goelzer,3B,So,25,23,2017,12560,Martin Luther,8597
54991,17,1894474,Caleb Gustafson,P,Fr,5,3,2017,12560,Martin Luther,8597
54992,4,1782907,Grant Hagen,OF,So,10,1,2017,12560,Martin Luther,8597
54993,5,1557444,Thomas Keller,INF,Sr,29,29,2017,12560,Martin Luther,8597
54994,13,1557446,Jonathan Kock,P,Sr,30,30,2017,12560,Martin Luther,8597
54995,11,1894203,Adam Kock,SS,Fr,26,22,2017,12560,Martin Luther,8597
54996,14,1667546,Karl Kuschel,OF,Jr,27,26,2017,12560,Martin Luther,8597
54997,22,1557447,Jason Lindemann,C,Sr,30,30,2017,12560,Martin Luther,8597
54998,6,1781813,Jared Lindemann,1B,So,23,23,2017,12560,Martin Luther,8597
54999,18,1894209,Andrew Mantz,P,Fr,16,6,2017,12560,Martin Luther,8597
55000,19,1894206,Noah Panzer,3B,Fr,18,11,2017,12560,Martin Luther,8597
55001,20,1894207,Deandre Parker,OF,Fr,7,3,2017,12560,Martin Luther,8597
55002,7,1894208,Tyler Roecker,2B,Fr,20,10,2017,12560,Martin Luther,8597
55003,12,1894210,Alex Smothers,3B,So,8,7,2017,12560,Martin Luther,8597
55004,3,1781810,Dillon Solomon,P,So,30,30,2017,12560,Martin Luther,8597
55005,10,1894205,Tyler Wahl,OF,So,7,2,2017,12560,Martin Luther,8597
55006,23,1894843,Adam Westra,OF,Fr,14,6,2017,12560,Martin Luther,8597
55007,8,1894469,Kyle Wilson,C,Fr,5,1,2017,12560,Martin Luther,8597
55216,24,1758897,Joel Bartoni,P,So,10,5,2017,12560,Arcadia,966
55217,21,1892185,Avy Bermudez,PR,Fr,12,1,2017,12560,Arcadia,966
55218,45,1873570,Mitch Blake,P,Fr,7,0,2017,12560,Arcadia,966
55219,5,1669859,Mike Boulanger,P,So,21,4,2017,12560,Arcadia,966
55220,33,1669856,Nick Cardace,1B,Jr,45,45,2017,12560,Arcadia,966
55221,14,1758890,Sean Carew,OF,So,39,25,2017,12560,Arcadia,966
55222,6,1535613,Justin Chasmar,INF,Sr,44,44,2017,12560,Arcadia,966
55223,2,1669858,Drew Coisson,OF,So,45,44,2017,12560,Arcadia,966
55224,34,1758902,Mark Dibattiste,P,Jr,6,0,2017,12560,Arcadia,966
55225,36,1535634,Jordan Draude,C,Sr,45,45,2017,12560,Arcadia,966
55226,18,1535631,Austin Eppenstein,C,Sr,1,0,2017,12560,Arcadia,966
55227,11,1535615,Michael Ferrence,P,Sr,6,1,2017,12560,Arcadia,966
55228,12,1758889,Bryan Gillen,OF,So,45,45,2017,12560,Arcadia,966
55229,15,1873564,Teddy Gonzalez,3B,Fr,15,2,2017,12560,Arcadia,966
55230,27,1758888,Luke Hohenstein,INF,So,45,44,2017,12560,Arcadia,966
55231,39,1535636,Christopher Keesser,P,Sr,13,0,2017,12560,Arcadia,966
55232,37,1670174,Connor Laigiae,P,Jr,17,0,2017,12560,Arcadia,966
55233,25,1892186,Robert Lichtenberger,1B,Fr,28,5,2017,12560,Arcadia,966
55234,10,1535618,John Lloyd,P,Jr,12,9,2017,12560,Arcadia,966
55235,23,1758896,Zach Manasek,P,So,10,3,2017,12560,Arcadia,966
55236,28,1671889,Sean Mulvey,P,Jr,2,0,2017,12560,Arcadia,966
55237,17,1895296,Jaye Newby,SS,Fr,6,0,2017,12560,Arcadia,966
55238,35,1758903,Phil Pierfy,1B,Fr,44,39,2017,12560,Arcadia,966
55239,7,1758886,Nick Ponente,INF,So,45,43,2017,12560,Arcadia,966
55240,9,1758905,Nick Roda,P,Sr,6,0,2017,12560,Arcadia,966
55241,20,1873567,Jeremy Sabathne,P,Fr,13,6,2017,12560,Arcadia,966
55242,22,1873568,Andrew Scholz,P,Fr,12,7,2017,12560,Arcadia,966
55243,3,1758884,Pat Shelvin,OF,Jr,27,12,2017,12560,Arcadia,966
55244,46,1894659,Tyler Showers,P,Fr,11,2,2017,12560,Arcadia,966
55245,16,1873565,Zak Thomas,INF,Fr,18,6,2017,12560,Arcadia,966
55246,1,1873550,Dylan Towey,C,Fr,15,8,2017,12560,Arcadia,966
55247,4,1758885,Ryan Ulrich,OF,Jr,10,0,2017,12560,Arcadia,966
55248,32,1873569,Joseph Warren,P,Sr,11,8,2017,12560,Arcadia,966
55249,8,1873555,Tyler Wisnewski,C,Fr,17,7,2017,12560,Arcadia,966
55250,19,1758894,Anthony Zupito,OF,So,0,0,2017,12560,Arcadia,966
55613,29,1864791,Tommy Barnhouse,P,Fr,17,8,2017,12560,Wichita St.,782
55614,9,1528211,Reagan Biechler,P,Sr,35,0,2017,12560,Wichita St.,782
55615,18,1751404,Alec Bohm,1B,So,58,58,2017,12560,Wichita St.,782
55616,4,1637253,Jordan Boyer,INF,So,55,54,2017,12560,Wichita St.,782
55617,7,1751411,Noah Croft,C,Fr,45,34,2017,12560,Wichita St.,782
55618,5,1637258,Josh Debacker,1B,So,35,12,2017,12560,Wichita St.,782
55619,42,1864801,Joe Dittmar,P,Fr,0,0,2017,12560,Wichita St.,782
55620,25,1751406,Dayton Dugas,OF,So,47,40,2017,12560,Wichita St.,782
55621,38,1751414,Robby Evans,P,So,18,4,2017,12560,Wichita St.,782
55622,3,1864784,Sam Goodwin,1B,Jr,12,6,2017,12560,Wichita St.,782
55623,11,1864786,Ben Hecht,P,Jr,28,0,2017,12560,Wichita St.,782
55624,12,1751417,Codi Heuer,P,So,23,3,2017,12560,Wichita St.,782
55625,43,1864802,Landon Holifield,P,Sr,17,0,2017,12560,Wichita St.,782
55626,2,1864783,Alex Jackson,INF,Fr,52,44,2017,12560,Wichita St.,782
55627,30,1751408,Greyson Jenista,OF,So,58,58,2017,12560,Wichita St.,782
55628,23,1637260,Tyler Jones,P,Jr,11,0,2017,12560,Wichita St.,782
55629,8,1864785,Jacob Katzfey,OF,Fr,31,12,2017,12560,Wichita St.,782
55630,35,1864792,Adam Keller,P,Jr,22,2,2017,12560,Wichita St.,782
55631,16,1751403,Keylan Killgore,P,Fr,12,8,2017,12560,Wichita St.,782
55632,13,1864804,Bryant Klusener,INF,Jr,7,3,2017,12560,Wichita St.,782
55633,32,1751410,Zach Lewis,P,Sr,15,14,2017,12560,Wichita St.,782
55634,31,1751409,Connor Lungwitz,P,So,20,1,2017,12560,Wichita St.,782
55635,40,1751415,Clayton Mcginness,P,So,21,0,2017,12560,Wichita St.,782
55636,19,1751405,Luke Ritter,INF,So,55,46,2017,12560,Wichita St.,782
55637,34,1637257,Chandler Sanburn,P,Jr,25,2,2017,12560,Wichita St.,782
55638,6,1637241,Willie Schwanke,P,Sr,37,36,2017,12560,Wichita St.,782
55639,27,1864789,Alex Segal,P,Fr,0,0,2017,12560,Wichita St.,782
55640,28,1864790,Preston Snavely,P,Fr,14,0,2017,12560,Wichita St.,782
55641,14,1637244,Gunnar Troutwine,C,Jr,29,25,2017,12560,Wichita St.,782
55642,39,1528218,Cody Tyler,P,Jr,12,11,2017,12560,Wichita St.,782
55643,17,1637247,Trey Vickers,SS,Jr,58,58,2017,12560,Wichita St.,782
55644,26,1864788,Matt Whalen,P,So,3,0,2017,12560,Wichita St.,782
55645,1,1652364,Travis Young,OF,So,54,41,2017,12560,Wichita St.,782
55986,22,1771155,Ethan Adams,P,So,8,0,2017,12560,Franklin,2694
55987,11,1663156,Chandler Cardenas,P,Jr,2,0,2017,12560,Franklin,2694
55988,29,1663162,Mitchell Caster,P,Jr,13,11,2017,12560,Franklin,2694
55989,12,1771153,Jordan Clark,P,So,37,32,2017,12560,Franklin,2694
55990,7,1892343,Sam Claycamp,SS,So,38,38,2017,12560,Franklin,2694
55991,30,1663163,Peter Duncan,OF,Jr,1,0,2017,12560,Franklin,2694
55992,4,1892344,Ryan Erlandson,OF,Jr,33,12,2017,12560,Franklin,2694
55993,10,1893018,Garek Ferguson,OF,Fr,2,0,2017,12560,Franklin,2694
55994,16,1663158,Jackson Freed,C,Jr,32,32,2017,12560,Franklin,2694
55995,8,1893019,Eryk Jones,P,Fr,10,0,2017,12560,Franklin,2694
55996,33,1892347,Isiah Jones,INF,Jr,7,0,2017,12560,Franklin,2694
55997,26,1663161,Aaron Leming,P,Jr,16,7,2017,12560,Franklin,2694
55998,13,1663157,Logan Macaluso,P,Jr,7,0,2017,12560,Franklin,2694
55999,39,1532108,Jacob Mcmain,P,Sr,14,10,2017,12560,Franklin,2694
56000,27,1892569,Alex Mis,C,Fr,35,33,2017,12560,Franklin,2694
56001,44,1771158,Drew Naumovich,1B,So,27,22,2017,12560,Franklin,2694
56002,3,1771149,Tanner Nicholson,OF,So,27,25,2017,12560,Franklin,2694
56003,6,1892346,Brandt Pawley,2B,Fr,27,20,2017,12560,Franklin,2694
56004,34,1663166,Frank Podkul,INF,Jr,38,38,2017,12560,Franklin,2694
56005,32,1893015,Joseph Rowe,OF,Fr,1,0,2017,12560,Franklin,2694
56006,37,1896662,Jared Schoen,P,,2,0,2017,12560,Franklin,2694
56007,42,1663169,Mitch Schuman,OF,Jr,24,14,2017,12560,Franklin,2694
56008,24,1892348,Dexter Shuler,P,Fr,8,0,2017,12560,Franklin,2694
56009,23,1892345,Jarrod Smith,OF,Fr,37,32,2017,12560,Franklin,2694
56010,40,1771157,Ben Sprinkle,P,Jr,0,0,2017,12560,Franklin,2694
56011,45,1771159,Nate Stonebraker,P,So,13,0,2017,12560,Franklin,2694
56012,35,1663167,Christian Sullivan,P,Jr,6,1,2017,12560,Franklin,2694
56013,14,1532111,Jacob Troxell,C,Sr,8,2,2017,12560,Franklin,2694
56014,17,1892341,Tommy Waites,OF,Fr,24,12,2017,12560,Franklin,2694
56015,25,1892342,Nick Wright,OF,Fr,38,38,2017,12560,Franklin,2694
56379,26,1862925,Garrett Acton,P,Fr,15,6,2017,12560,Saint Louis,609
56380,23,1862915,Tom Bushnell,P,So,16,0,2017,12560,Saint Louis,609
56381,1,1862914,Aaron Case,OF,Jr,56,55,2017,12560,Saint Louis,609
56382,14,1751927,Drew Denkinger,P,So,0,0,2017,12560,Saint Louis,609
56383,21,1752010,Cole Dubet,INF,So,52,44,2017,12560,Saint Louis,609
56384,2,1644375,Kyle Fletcher,OF,Jr,19,0,2017,12560,Saint Louis,609
56385,37,1752011,Sean Frontzak,P,So,28,0,2017,12560,Saint Louis,609
56386,25,1862921,Jake Garella,INF,Fr,42,32,2017,12560,Saint Louis,609
56387,12,1862919,Josh Garner,P,Fr,16,5,2017,12560,Saint Louis,609
56388,16,1862911,Carter Hanford,3B,Jr,43,43,2017,12560,Saint Louis,609
56389,8,1862917,Ryan Hernandez,C,Fr,24,17,2017,12560,Saint Louis,609
56390,15,1751928,Miller Hogan,P,So,15,15,2017,12560,Saint Louis,609
56391,9,1644367,Alex King,SS,Jr,56,56,2017,12560,Saint Louis,609
56392,28,1862922,Keith Kutzler,P,Fr,10,1,2017,12560,Saint Louis,609
56393,32,1751930,Ryan Lefner,P,So,23,0,2017,12560,Saint Louis,609
56394,34,1644371,Connor Lehmann,P,Jr,0,0,2017,12560,Saint Louis,609
56395,19,1644377,Trent Leimkuehler,OF,Sr,57,57,2017,12560,Saint Louis,609
56396,44,1862924,Justin Lockwood,C,Fr,5,0,2017,12560,Saint Louis,609
56397,33,1752013,Devin Mahoney,DH,Sr,51,45,2017,12560,Saint Louis,609
56398,7,1862916,Nick Mehlin,INF,Fr,27,16,2017,12560,Saint Louis,609
56399,18,1644368,James Morisano,C,Jr,50,50,2017,12560,Saint Louis,609
56400,10,1862912,Aaron Patton,P,Jr,22,6,2017,12560,Saint Louis,609
56401,5,1862913,Nick Reeser,INF,Jr,51,49,2017,12560,Saint Louis,609
56402,4,1751926,Griffin Robinson,OF,So,14,1,2017,12560,Saint Louis,609
56403,17,1862920,Charlie Sheehan,P,Fr,15,0,2017,12560,Saint Louis,609
56404,31,1530934,Brett Shimanovsky,P,Sr,19,0,2017,12560,Saint Louis,609
56405,27,1644372,Parker Sniatynski,P,Jr,57,57,2017,12560,Saint Louis,609
56406,29,1644369,Luke Sommerfeld,P,Jr,2,0,2017,12560,Saint Louis,609
56407,22,1752012,Braxton Stowe,1B,So,0,0,2017,12560,Saint Louis,609
56408,25,1530945,Nick Vichio,P,Sr,0,0,2017,12560,Saint Louis,609
56409,52,1751931,Jackson Wark,P,So,18,14,2017,12560,Saint Louis,609
56410,35,1644378,Phil Wuellner,C,Sr,0,0,2017,12560,Saint Louis,609
56411,30,1862923,Peter Zimmermann,INF,Fr,6,1,2017,12560,Saint Louis,609
56731,3,1656447,Ryan Alsworth,P,Jr,22,0,2017,12560,Cal Poly Pomona,91
56732,22,1878464,Bain,P,,16,16,2017,12560,Cal Poly Pomona,91
56733,32,1765473,Peter Bayer,P,Fr,0,0,2017,12560,Cal Poly Pomona,91
56734,11,1765013,Peter Beattie,P,Fr,20,0,2017,12560,Cal Poly Pomona,91
56735,15,1656448,Jacob Bernady,OF,Jr,56,56,2017,12560,Cal Poly Pomona,91
56736,4,1766516,Thomas Berutto,DH,Fr,0,0,2017,12560,Cal Poly Pomona,91
56737,1,1878461,Kyle Candalla,DH,Fr,35,13,2017,12560,Cal Poly Pomona,91
56738,19,1879244,Kyle Dohy,P,,17,17,2017,12560,Cal Poly Pomona,91
56739,12,1766517,Jacob Frazier,DH,Fr,0,0,2017,12560,Cal Poly Pomona,91
56740,27,1766527,Alex Gaskin,RF/LF,Fr,38,7,2017,12560,Cal Poly Pomona,91
56741,21,1879245,Michael Gomez,P,,7,0,2017,12560,Cal Poly Pomona,91
56742,2,1878463,Bryce Graddy,SS,Fr,52,40,2017,12560,Cal Poly Pomona,91
56743,6,1766530,Sean Grebeck,3B,Fr,29,16,2017,12560,Cal Poly Pomona,91
56744,24,1765012,Matthew Grier,P,Fr,14,0,2017,12560,Cal Poly Pomona,91
56745,31,1656464,Kohto Hasegawa,P,Jr,3,0,2017,12560,Cal Poly Pomona,91
56746,14,1881632,Andre Henson,,Fr,9,0,2017,12560,Cal Poly Pomona,91
56747,17,1765010,Nic Hernandez,1B/P,Fr,45,42,2017,12560,Cal Poly Pomona,91
56748,19,1765009,Jared James,LF,Fr,0,0,2017,12560,Cal Poly Pomona,91
56749,27,1540992,Christian Kelley,C,Sr,0,0,2017,12560,Cal Poly Pomona,91
56750,30,1879246,Cade Kirkemo,P,,12,0,2017,12560,Cal Poly Pomona,91
56751,34,1656465,Alex Kline,P,Jr,16,8,2017,12560,Cal Poly Pomona,91
56752,20,1542204,Michael Koval,P,Sr,0,0,2017,12560,Cal Poly Pomona,91
56753,30,1656468,Antonio Lopez,C,Jr,0,0,2017,12560,Cal Poly Pomona,91
56754,5,1884713,Matt Manskar,3B,,24,3,2017,12560,Cal Poly Pomona,91
56755,10,1765011,Cody Martin,C,Fr,52,51,2017,12560,Cal Poly Pomona,91
56756,36,1895434,Dylan Mcdowell,1B,Fr,14,6,2017,12560,Cal Poly Pomona,91
56757,18,1879239,Brennan Mckenzie,DH/1B,,53,50,2017,12560,Cal Poly Pomona,91
56758,39,1878465,Mizrahi,P,,5,0,2017,12560,Cal Poly Pomona,91
56759,28,1766529,Frankie Nogales,DH,Fr,50,46,2017,12560,Cal Poly Pomona,91
56760,2,1891491,Do Not Use,SS,Fr,0,0,2017,12560,Cal Poly Pomona,91
56761,4,1559824,Tommy O'Cooney,OF,Sr,0,0,2017,12560,Cal Poly Pomona,91
56762,22,1656471,Ryan Olson,P,Sr,0,0,2017,12560,Cal Poly Pomona,91
