App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,division,Pitches
1,,1.0,,3,4,4,1,0,0,7,5,0,0,0,1,0,1,0,1,1,0,0,,0,2,0,0,0,2,0,05/05/2012,away,10942,87,Butler,9,True,2,14,-12,loss,778246,817,1301318,2012,,2 - 14,,32.0
1,,0.0,,3,4,4,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,3,0,05/11/2012,home,10942,810,Wright St.,9,True,3,15,-12,loss,779237,817,1301318,2012,,3 - 15,,16.0
1,,1.0,,2,2,2,2,2,0,8,5,0,0,0,0,0,1,0,2,2,0,0,,0,1,0,0,0,5,0,05/24/2012,home,10942,735,Valparaiso,9,True,3,16,-13,loss,780554,817,1301318,2012,,3 - 16,,31.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,1,02/26/2012,away,10942,48,Charleston So.,9,True,8,2,6,win,757422,388,1304260,2012,,8 - 2,,0.0
1,,1.0,,3,3,3,1,0,0,7,5,1,0,1,0,0,0,0,0,0,0,1,,1,2,0,1,0,2,0,03/02/2012,home,10942,204,Eastern Mich.,9,True,5,6,-1,loss,758267,388,1304260,2012,,5 - 6,,28.0
1,,1.2,,1,2,2,2,1,0,7,5,0,0,0,1,0,0,1,2,0,0,0,,2,1,0,0,0,3,1,03/04/2012,away,10942,749,Wake Forest,9,True,1,5,-4,loss,758836,388,1304260,2012,,1 - 5,,30.0
1,,1.2,,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,3,1,0,0,,3,1,0,0,0,2,0,03/07/2012,away,10942,334,Kentucky,9,True,3,7,-4,loss,759724,388,1304260,2012,,3 - 7,,23.0
1,,3.0,,3,2,2,1,3,0,14,13,1,0,1,0,1,0,0,0,0,0,0,,4,3,0,0,0,3,0,03/13/2012,away,10942,444,Morehead St.,9,True,8,11,-3,loss,761613,388,1304260,2012,,8 - 11,,0.0
1,,4.0,,2,1,1,1,4,0,16,14,1,0,0,0,0,1,0,0,0,0,0,,5,3,0,0,0,1,0,03/20/2012,away,10942,519,Ohio,9,True,6,1,5,win,763856,388,1304260,2012,,6 - 1,,0.0
1,,0.1,,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,0,2,0,03/24/2012,away,10942,9,UAB,9,True,1,5,-4,loss,764859,388,1304260,2012,,1 - 5,,0.0
1,,3.0,,6,3,3,1,0,0,16,14,3,0,0,0,0,0,0,0,0,1,0,,5,4,0,0,0,1,0,03/27/2012,away,10942,202,Eastern Ky.,9,True,3,10,-7,loss,766107,388,1304260,2012,,3 - 10,,48.0
1,,2.0,,0,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,0,0,3,0,04/01/2012,home,10942,355,Liberty,9,True,12,10,2,win,768215,388,1304260,2012,,12 - 10,,22.0
1,,4.1,,7,5,4,2,1,0,24,19,2,1,0,1,1,2,0,0,0,1,0,,3,9,0,1,0,1,0,04/08/2012,home,10942,404,Memphis,9,True,2,11,-9,loss,770427,388,1304260,2012,,2 - 11,,71.0
1,,6.0,,7,2,2,0,4,0,25,25,1,0,1,0,0,0,0,0,0,0,0,,7,7,0,1,0,1,1,04/15/2012,home,10942,574,Rice,9,True,1,3,-2,loss,772700,388,1304260,2012,,1 - 3,,76.0
1,,3.1,,5,2,2,1,2,0,14,13,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,0,1,0,04/22/2012,away,10942,288,Houston,9,True,3,4,-1,loss,775094,388,1304260,2012,,3 - 4,,70.0
1,,4.0,,5,3,3,3,3,0,21,17,0,0,0,0,0,1,0,0,0,0,0,,6,3,0,1,0,1,1,04/29/2012,home,10942,664,Southern Miss.,9,True,3,5,-2,loss,777128,388,1304260,2012,,3 - 5,,78.0
1,,2.0,,7,5,4,0,0,0,14,12,0,0,0,0,0,1,0,0,0,0,1,,3,2,0,1,0,1,0,05/04/2012,away,10942,196,East Carolina,9,True,2,8,-6,loss,777845,388,1304260,2012,,2 - 8,,52.0
1,,3.1,,6,3,2,2,2,0,20,16,1,0,0,1,1,1,0,0,0,1,0,,2,6,0,0,0,1,0,05/11/2012,home,10942,128,UCF,9,True,6,8,-2,loss,779154,388,1304260,2012,,6 - 8,,79.0
1,,5.0,,2,0,0,3,4,0,19,14,0,0,0,0,0,2,0,0,0,0,0,,3,5,1,0,0,1,1,05/19/2012,away,10942,718,Tulane,9,True,10,0,10,win,780271,388,1304260,2012,,10 - 0,,73.0
1,,0.1,,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,0,03/04/2012,away,10942,231,FIU,9,True,3,8,-5,loss,758789,80,877003,2012,,3 - 8,,0.0
1,,2.0,,5,5,5,5,1,0,15,10,3,0,1,0,0,0,0,0,0,0,0,,1,3,0,0,0,5,0,03/17/2012,away,10942,718,Tulane,9,True,2,20,-18,loss,762675,80,877003,2012,,2 - 20,,50.0
1,,4.0,,11,8,8,4,1,0,26,21,0,0,1,2,0,1,0,0,0,0,0,,3,6,0,1,0,1,0,03/26/2012,away,10942,534,Pacific,9,True,6,16,-10,loss,765974,80,877003,2012,,6 - 16,,94.0
1,,1.0,,2,3,3,1,0,0,6,5,1,1,0,0,0,0,1,2,0,0,0,,2,1,0,0,0,2,0,04/01/2012,away,10942,158,Columbia,9,True,6,14,-8,loss,768129,80,877003,2012,,6 - 14,,19.0
1,,2.1,,4,3,3,3,4,0,15,11,1,0,0,2,0,1,0,0,0,0,0,,3,0,0,1,0,1,1,04/04/2012,home,10942,639,Siena,9,True,5,9,-4,loss,768796,80,877003,2012,,5 - 9,,0.0
1,,7.0,,5,0,0,2,2,0,29,27,1,0,0,0,0,0,0,0,0,0,0,,5,14,1,0,0,1,1,04/08/2012,home,10942,554,Princeton,9,True,13,6,7,win,770483,80,877003,2012,,13 - 6,,0.0
1,,1.1,,3,6,2,3,1,0,12,7,1,0,0,0,0,1,0,0,0,1,0,,1,2,0,1,0,1,0,04/15/2012,home,10942,172,Dartmouth,9,True,1,12,-11,loss,772877,80,877003,2012,,1 - 12,,0.0
1,,1.0,,2,6,6,3,0,0,10,5,0,0,1,0,0,2,0,0,0,0,0,,1,2,0,1,0,1,0,04/18/2012,home,10942,285,Holy Cross,9,True,0,9,-9,loss,773633,80,877003,2012,,0 - 9,,0.0
1,,1.0,,2,3,3,4,0,0,9,4,0,0,0,1,0,1,0,0,0,0,0,,2,0,0,1,0,1,0,04/24/2012,away,10942,572,Rhode Island,9,True,4,13,-9,loss,775418,80,877003,2012,,4 - 13,,32.0
1,,0.1,,0,5,5,4,1,0,6,1,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,1,0,1,0,04/28/2012,away,10942,813,Yale,9,True,7,13,-6,loss,776844,80,877003,2012,,7 - 13,,29.0
1,,7.0,,10,2,2,1,6,0,31,29,0,1,0,0,0,0,0,0,0,0,1,,4,9,0,1,0,1,1,02/18/2012,home,10942,576,Rider,9,True,1,2,-1,loss,755818,485,1312199,2012,,1 - 2,,0.0
1,,1.0,,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,02/25/2012,home,10942,739,Villanova,9,True,0,1,-1,loss,756960,485,1312199,2012,,0 - 1,,0.0
1,,5.0,,5,1,1,3,7,0,23,20,2,0,0,1,0,0,0,0,0,0,0,,1,7,0,0,0,4,3,02/26/2012,home,10942,739,Villanova,9,True,5,17,-12,loss,757477,485,1312199,2012,,5 - 17,,0.0
1,,3.2,,2,2,2,2,5,0,16,12,2,0,0,1,0,1,0,0,0,1,0,,4,2,0,1,0,3,2,03/07/2012,away,10942,363,Longwood,9,True,3,4,-1,loss,759825,485,1312199,2012,,3 - 4,,0.0
1,,1.1,,2,2,2,1,0,0,7,6,1,0,0,0,0,0,0,2,0,0,0,,2,2,0,0,0,2,0,03/11/2012,home,10942,178,Delaware St.,9,True,1,4,-3,loss,761256,485,1312199,2012,,1 - 4,,0.0
1,,2.0,,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,4,1,03/13/2012,home,10942,817,Youngstown St.,9,True,10,4,6,win,761664,485,1312199,2012,,10 - 4,,0.0
1,,2.0,,3,0,0,1,3,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,1,2,0,03/18/2012,home,10942,393,UMES,9,True,5,2,3,win,763409,485,1312199,2012,,5 - 2,,0.0
1,,5.1,,6,1,1,0,7,0,21,21,1,0,0,0,0,0,0,0,0,0,0,,2,6,1,0,0,2,2,03/21/2012,home,10942,786,William & Mary,9,True,3,1,2,win,764137,485,1312199,2012,,3 - 1,,0.0
1,,3.0,,2,1,1,1,3,0,12,11,2,0,0,1,0,0,0,0,0,0,0,,2,4,1,0,0,2,0,03/28/2012,away,10942,523,Old Dominion,9,True,7,5,2,win,766387,485,1312199,2012,,7 - 5,,0.0
1,,4.0,,3,2,2,2,2,0,17,14,0,0,0,0,1,0,0,0,0,0,1,,5,5,0,1,0,2,0,03/31/2012,home,10942,380,Maine,11,True,2,4,-2,loss,767325,485,1312199,2012,,2 - 4,,0.0
1,,0.2,,3,1,1,1,1,0,7,6,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,1,0,2,0,04/07/2012,away,10942,178,Delaware St.,9,True,4,5,-1,loss,770297,485,1312199,2012,,4 - 5,,35.0
1,,7.0,,10,5,2,0,4,0,32,31,2,0,0,0,0,1,0,0,0,0,0,,5,10,1,0,0,1,0,04/15/2012,away,10942,393,UMES,9,True,9,5,4,win,772672,485,1312199,2012,,9 - 5,,0.0
1,,6.0,,5,2,2,3,6,0,26,22,2,0,0,0,0,0,0,0,0,1,0,,7,4,1,0,0,1,3,04/21/2012,home,10942,165,Coppin St.,9,True,8,6,2,win,774864,485,1312199,2012,,8 - 6,,0.0
1,,2.0,,2,1,1,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,,1,4,0,0,0,2,0,04/28/2012,away,10942,786,William & Mary,9,True,0,4,-4,loss,776743,485,1312199,2012,,0 - 4,,27.0
1,,7.0,,6,1,1,3,3,0,29,26,2,0,0,0,0,0,0,0,0,0,0,,5,12,0,1,0,1,2,05/01/2012,away,10942,392,Maryland,9,True,0,1,-1,loss,777509,485,1312199,2012,,0 - 1,,105.0
1,,9.0,,8,1,1,0,7,0,36,36,1,0,0,0,0,0,0,0,0,0,0,,9,8,1,0,0,1,2,05/06/2012,home,10942,393,UMES,9,True,9,1,8,win,778638,485,1312199,2012,,9 - 1,,0.0
1,,7.0,,7,2,2,3,7,0,29,25,1,0,0,0,0,0,0,0,0,1,0,,5,7,1,0,0,1,3,05/11/2012,away,10942,165,Coppin St.,9,True,10,4,6,win,779193,485,1312199,2012,,10 - 4,,121.0
1,,5.2,,6,3,3,2,4,0,24,21,0,0,0,0,1,0,0,0,0,1,0,,1,11,1,0,0,1,2,05/16/2012,home,10942,488,N.C. A&T,9,True,4,3,1,win,779812,485,1312199,2012,,4 - 3,,0.0
1,,3.1,,1,0,0,0,3,0,10,10,0,0,0,1,0,0,0,1,0,0,0,,2,4,1,0,0,3,1,02/18/2012,home,10942,627,San Diego,9,True,3,2,1,win,755823,624,1200589,2012,,3 - 2,,0.0
1,,2.1,,0,1,0,3,5,0,12,9,0,0,0,0,2,0,1,0,0,0,0,,0,2,0,0,0,2,2,02/24/2012,away,10942,498,ULM,9,True,0,2,-2,loss,756681,624,1200589,2012,,0 - 2,,57.0
1,,2.0,,2,2,2,0,3,0,9,8,0,1,0,1,0,1,0,0,0,0,0,,2,1,0,0,0,2,2,03/02/2012,home,10942,111,UC Riverside,9,True,9,4,5,win,758071,624,1200589,2012,,9 - 4,,0.0
1,,2.0,,1,0,0,1,2,0,7,6,0,0,0,1,0,0,0,0,0,0,0,,2,1,1,0,0,3,2,03/04/2012,home,10942,111,UC Riverside,9,True,4,3,1,win,758799,624,1200589,2012,,4 - 3,,0.0
1,,0.1,,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,5,0,03/06/2012,home,10942,287,Houston Baptist,10,True,9,8,1,win,759461,624,1200589,2012,,9 - 8,,0.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,2,0,03/09/2012,home,10942,676,SFA,9,True,5,2,3,win,760146,624,1200589,2012,,5 - 2,,0.0
1,,1.1,,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,,0,4,0,0,0,3,0,03/10/2012,home,10942,676,SFA,9,True,2,5,-3,loss,760518,624,1200589,2012,,2 - 5,,0.0
1,,0.2,,1,3,3,1,2,0,5,3,0,0,0,0,0,0,0,3,0,1,0,,0,0,0,0,0,3,1,03/13/2012,away,10942,288,Houston,9,True,2,12,-10,loss,761644,624,1200589,2012,,2 - 12,,24.0
1,,0.1,,1,3,0,1,0,0,4,3,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,2,0,03/16/2012,away,10942,483,Nicholls,9,True,3,7,-4,loss,762400,624,1200589,2012,,3 - 7,,20.0
1,,2.0,,0,2,0,2,2,0,8,5,0,0,0,1,0,0,0,3,0,0,1,,1,3,0,0,0,3,1,03/21/2012,home,10942,51,Baylor,9,True,3,10,-7,loss,764170,624,1200589,2012,,3 - 10,,0.0
1,,1.1,,3,1,1,1,1,0,8,7,0,0,0,0,0,0,0,2,0,0,0,,1,2,0,0,0,2,1,03/24/2012,home,10942,670,Texas St.,9,True,10,4,6,win,764913,624,1200589,2012,,10 - 4,,0.0
1,,5.1,,2,0,0,0,3,0,19,18,0,0,0,0,0,1,0,2,0,0,0,,10,3,1,0,0,3,1,03/27/2012,home,10942,1045,DBU,9,True,5,3,2,win,766170,624,1200589,2012,,5 - 3,,0.0
1,,5.0,,3,0,0,3,4,0,22,19,0,0,0,0,0,0,0,0,0,0,0,,5,6,1,0,0,1,1,04/03/2012,away,10942,574,Rice,9,True,2,1,1,win,768386,624,1200589,2012,,2 - 1,,0.0
1,,2.0,,1,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,2,2,04/07/2012,home,10942,508,Northwestern St.,9,True,5,3,2,win,769777,624,1200589,2012,,5 - 3,,0.0
1,,2.0,,2,0,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,1,04/13/2012,away,10942,346,Lamar University,9,True,6,2,4,win,771412,624,1200589,2012,,6 - 2,,0.0
1,,4.0,,2,0,0,4,4,0,18,14,0,0,0,0,0,0,0,0,0,0,0,,4,4,1,0,0,1,1,04/17/2012,home,10942,288,Houston,9,True,5,4,1,win,773132,624,1200589,2012,,5 - 4,,0.0
1,,1.0,,1,2,2,1,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,,0,3,0,0,0,4,0,04/22/2012,away,10942,402,McNeese,9,True,1,5,-4,loss,775134,624,1200589,2012,,1 - 5,,24.0
1,,5.0,,1,0,0,2,7,0,20,17,0,0,0,1,0,1,0,0,0,0,0,,7,2,1,0,0,1,1,04/24/2012,home,10942,287,Houston Baptist,9,True,8,3,5,win,775452,624,1200589,2012,,8 - 3,,0.0
1,,1.2,,3,2,2,1,0,0,9,8,0,0,0,0,0,0,0,1,0,0,0,,3,2,0,0,0,2,0,04/28/2012,home,10942,26172,A&M-Corpus Christi,9,True,8,7,1,win,776572,624,1200589,2012,,8 - 7,,0.0
1,,4.0,,6,5,5,3,4,0,19,14,0,1,0,0,0,0,0,0,0,0,2,,2,4,0,1,0,1,2,05/01/2012,home,10942,697,Texas A&M,9,True,0,10,-10,loss,777536,624,1200589,2012,,0 - 10,,0.0
1,,6.0,,5,2,1,0,1,0,24,21,1,0,0,0,0,1,0,0,0,1,1,,9,7,0,0,0,1,0,05/06/2012,away,10942,702,UT Arlington,9,True,3,6,-3,loss,778687,624,1200589,2012,,3 - 6,,0.0
1,,7.0,,5,2,0,1,3,0,27,25,1,0,0,0,0,1,0,0,0,0,0,,8,8,1,0,0,1,2,05/13/2012,home,10942,655,Southeastern La.,9,True,8,3,5,win,779664,624,1200589,2012,,8 - 3,,0.0
1,,6.0,,2,2,2,3,3,0,23,19,0,0,1,0,0,0,0,0,0,1,0,,9,6,0,0,0,1,0,05/19/2012,away,10942,1004,Central Ark.,9,True,7,4,3,win,780304,624,1200589,2012,,7 - 4,,0.0
1,,5.2,,5,3,3,3,3,0,24,21,2,0,0,0,0,0,0,0,0,0,0,,6,7,0,0,0,1,1,05/25/2012,home,10942,26172,A&M-Corpus Christi,9,True,4,3,1,win,780678,624,1200589,2012,,4 - 3,,0.0
1,,8.0,,8,1,1,3,6,0,36,32,3,0,0,0,0,1,0,0,0,0,0,,6,10,1,0,0,1,3,06/03/2012,home,10942,574,Rice,9,True,4,1,3,win,780879,624,1200589,2012,,4 - 1,,0.0
1,,6.0,,4,2,2,1,7,0,23,22,2,0,0,0,0,0,0,0,0,0,0,,6,5,0,0,0,1,3,02/17/2012,home,10942,305,Indiana St.,9,True,7,2,5,win,755547,655,1199660,2012,,7 - 2,,75.0
1,,6.0,,3,0,0,2,3,0,24,21,0,0,0,0,0,0,0,0,0,1,0,,10,5,1,0,0,1,0,02/24/2012,home,10942,201,Eastern Ill.,9,True,10,1,9,win,756630,655,1199660,2012,,10 - 1,,0.0
1,,6.0,,4,3,3,3,8,0,26,23,0,0,1,1,1,0,0,0,0,0,0,,6,5,0,0,0,1,1,03/02/2012,home,10942,129,Central Mich.,9,True,6,7,-1,loss,758240,655,1199660,2012,,6 - 7,,0.0
1,,2.2,,5,5,5,2,3,0,16,12,2,0,0,1,0,1,0,0,0,0,1,,1,4,0,0,0,1,0,03/09/2012,away,10942,483,Nicholls,9,True,9,10,-1,loss,760142,655,1199660,2012,,9 - 10,,59.0
1,,1.1,,1,3,3,4,3,0,9,5,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,03/16/2012,away,10942,26172,A&M-Corpus Christi,12,True,13,11,2,win,762407,655,1199660,2012,,13 - 11,,50.0
1,,3.0,,1,0,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,4,1,1,0,0,3,0,03/23/2012,home,10942,702,UT Arlington,9,True,8,7,1,win,764529,655,1199660,2012,,8 - 7,,36.0
1,,4.1,,6,6,6,3,2,0,21,17,1,0,1,1,0,0,0,0,0,1,0,,5,4,0,1,0,1,0,03/27/2012,home,10942,718,Tulane,9,True,2,7,-5,loss,766155,655,1199660,2012,,2 - 7,,64.0
1,,3.0,,3,2,2,1,3,0,13,12,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,0,2,0,03/31/2012,away,10942,346,Lamar University,9,True,4,6,-2,loss,767081,655,1199660,2012,,4 - 6,,0.0
1,,0.0,,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,2,0,04/06/2012,home,10942,1004,Central Ark.,9,True,4,8,-4,loss,769237,655,1199660,2012,,4 - 8,,15.0
1,,1.0,,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,4,0,04/18/2012,home,10942,314,Jackson St.,9,True,13,2,11,win,773458,655,1199660,2012,,13 - 2,,19.0
1,,4.0,,5,4,4,1,3,0,19,15,0,0,0,0,0,1,0,0,0,2,0,,6,2,0,1,0,1,3,04/27/2012,away,10942,508,Northwestern St.,9,True,1,5,-4,loss,776115,655,1199660,2012,,1 - 5,,61.0
1,,5.0,,4,2,2,0,4,0,19,17,2,0,0,2,0,0,0,0,0,1,1,,3,8,0,0,0,1,0,05/04/2012,home,10942,676,SFA,9,True,4,3,1,win,777906,655,1199660,2012,,4 - 3,,73.0
1,,1.0,,2,1,1,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,05/18/2012,home,10942,402,McNeese,9,True,12,2,10,win,780060,655,1199660,2012,,12 - 2,,18.0
1,,1.0,,3,1,1,0,2,0,6,6,0,0,0,0,0,0,0,2,2,0,0,,0,1,0,0,0,2,0,05/26/2012,home,10942,702,UT Arlington,9,True,4,13,-9,loss,780749,655,1199660,2012,,4 - 13,,0.0
1,,1.0,,3,2,2,0,0,0,6,6,2,0,0,1,0,0,0,0,0,0,0,,3,0,0,0,0,4,0,03/20/2012,home,10942,331,Kent St.,9,True,14,2,12,win,763853,96,1306852,2012,,14 - 2,,0.0
1,,2.0,,1,2,2,1,2,0,8,7,0,0,1,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,02/18/2012,away,10942,363,Longwood,9,True,10,4,6,win,756050,310,1100519,2012,,10 - 4,,0.0
1,,7.0,,5,3,0,0,2,0,28,24,2,0,0,0,0,2,0,2,2,1,0,,10,7,0,0,0,2,2,02/25/2012,home,10942,418,Michigan,9,True,2,11,-9,loss,757349,310,1100519,2012,,2 - 11,,76.0
1,,0.2,,3,4,3,2,0,0,8,6,1,0,0,2,0,0,0,1,1,0,0,,0,1,0,0,0,2,0,03/03/2012,away,10942,769,Western Caro.,9,True,2,22,-20,loss,758336,310,1100519,2012,,2 - 22,,30.0
1,,3.0,,5,3,1,1,2,0,15,13,1,0,0,0,0,1,0,2,2,0,0,,2,4,0,0,0,2,1,03/10/2012,away,10942,739,Villanova,9,True,2,7,-5,loss,760466,310,1100519,2012,,2 - 7,,47.0
1,,2.0,,3,1,1,1,2,0,10,9,0,0,0,1,0,0,0,0,0,0,0,,0,3,0,0,0,2,0,03/17/2012,away,10942,352,Lehigh,9,True,7,3,4,win,763119,310,1100519,2012,,7 - 3,,0.0
1,,5.0,,4,0,0,0,2,0,17,17,0,0,0,0,0,0,0,0,0,0,0,,7,4,1,0,0,2,2,03/24/2012,home,10942,220,Fairfield,9,True,8,5,3,win,765319,310,1100519,2012,,8 - 5,,48.0
1,,3.1,,4,2,2,2,3,0,16,13,2,0,0,0,0,1,0,1,1,0,0,,4,1,0,0,0,2,0,04/02/2012,away,10942,381,Manhattan,9,True,6,8,-2,loss,768225,310,1100519,2012,,6 - 8,,0.0
1,,6.1,,7,1,1,1,1,0,25,24,1,0,0,1,1,0,0,0,0,0,0,,9,6,1,0,0,1,1,04/07/2012,away,10942,639,Siena,9,True,4,3,1,win,769729,310,1100519,2012,,4 - 3,,77.0
1,,2.1,,7,7,6,2,2,0,15,12,3,0,3,0,0,0,0,0,0,1,0,,3,1,0,0,0,1,1,04/15/2012,home,10942,482,Niagara,9,True,8,17,-9,loss,772670,310,1100519,2012,,8 - 17,,47.0
1,,2.1,,6,4,4,0,0,0,13,11,0,0,0,0,0,1,0,0,0,1,0,,5,1,0,1,0,2,0,04/21/2012,away,10942,748,Wagner,9,True,10,18,-8,loss,774242,310,1100519,2012,,10 - 18,,48.0
1,,7.2,,6,1,1,1,5,0,35,27,0,0,0,1,0,6,0,0,0,1,0,,13,4,1,0,0,1,1,04/29/2012,home,10942,386,Marist,9,True,3,1,2,win,777060,310,1100519,2012,,3 - 1,,100.0
1,,1.0,,2,4,2,0,1,0,8,6,0,1,0,1,0,2,0,0,0,0,0,,2,0,0,1,0,1,0,05/05/2012,away,10942,116,Canisius,9,True,0,7,-7,loss,778457,310,1100519,2012,,0 - 7,,29.0
1,,2.2,,3,5,0,1,1,0,14,12,1,0,2,1,0,1,0,0,0,0,0,,4,3,0,1,0,1,0,05/13/2012,home,10942,576,Rider,9,True,3,10,-7,loss,779713,310,1100519,2012,,3 - 10,,55.0
1,,4.0,,8,4,4,1,2,0,18,16,1,0,0,0,0,0,0,0,0,0,1,,5,2,1,0,0,1,1,05/18/2012,away,10942,617,Saint Peter's,9,True,6,5,1,win,780175,310,1100519,2012,,6 - 5,,0.0
1,,0.1,,2,2,2,1,0,0,5,2,1,0,0,1,0,1,0,1,1,0,1,,0,1,0,0,0,4,0,03/11/2012,home,10942,331,Kent St.,9,True,12,6,6,win,761225,472,1322066,2012,,12 - 6,,0.0
1,,0.1,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,03/25/2012,home,10942,536,UTRGV,9,True,19,2,17,win,765614,472,1322066,2012,,19 - 2,,0.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,4,0,03/16/2012,home,10942,251,Georgetown,9,True,2,13,-11,loss,762346,249,1323378,2012,,2 - 13,,1.0
1,,4.0,,0,0,0,5,6,0,16,11,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,1,2,02/25/2012,home,10942,609,Saint Louis,9,True,1,2,-1,loss,757351,450,997875,2012,,1 - 2,,0.0
1,,4.0,,2,2,2,4,8,0,18,14,1,0,0,0,0,0,0,0,0,0,0,,2,2,0,1,0,1,3,03/02/2012,home,10942,596,St. Bonaventure,9,True,3,5,-2,loss,758272,450,997875,2012,,3 - 5,,0.0
1,,6.2,,8,4,4,2,5,0,31,28,0,0,1,0,0,0,0,0,0,1,0,,7,8,0,1,0,1,1,03/17/2012,home,10942,81,Bryant,9,True,2,4,-2,loss,762963,450,997875,2012,,2 - 4,,113.0
1,,3.0,,3,2,1,2,2,0,14,11,1,0,0,0,0,0,0,0,0,1,0,,5,2,0,0,0,1,1,03/24/2012,away,10942,590,Sacred Heart,11,True,3,7,-4,loss,765168,450,997875,2012,,3 - 7,,0.0
1,,6.0,,6,2,2,1,2,0,24,21,1,0,0,0,0,0,0,0,0,1,1,,6,9,1,0,0,1,0,03/31/2012,home,10942,748,Wagner,9,True,9,3,6,win,767371,450,997875,2012,,9 - 3,,70.0
1,,3.1,,6,3,2,1,1,0,17,15,1,0,0,0,0,0,0,0,0,1,0,,5,3,0,1,0,1,1,04/14/2012,away,10942,562,Quinnipiac,9,True,2,7,-5,loss,772226,450,997875,2012,,2 - 7,,0.0
1,,6.0,,5,2,2,2,2,0,26,23,1,0,1,1,0,1,0,0,0,0,0,,7,9,0,1,0,1,0,04/21/2012,away,10942,439,Monmouth,9,True,1,2,-1,loss,774890,450,997875,2012,,1 - 2,,85.0
1,,6.0,,8,5,4,3,3,0,28,24,1,0,0,0,0,0,0,0,0,0,1,,7,6,1,0,0,1,1,05/05/2012,away,10942,222,Fairleigh Dickinson,9,True,9,5,4,win,778377,450,997875,2012,,9 - 5,,98.0
1,,7.0,,13,6,6,0,1,0,35,30,1,0,2,1,0,1,0,0,0,3,1,,9,10,0,1,0,1,1,05/11/2012,home,10942,127,Central Conn. St.,9,True,5,6,-1,loss,779281,450,997875,2012,,5 - 6,,97.0
1,,1.0,,1,1,0,0,0,0,5,3,1,0,0,1,0,1,0,2,2,0,1,,1,2,0,0,0,5,0,02/18/2012,away,10942,28755,FGCU,9,True,3,7,-4,loss,755768,61,1315147,2012,,3 - 7,,20.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,4,0,02/24/2012,away,10942,651,South Fla.,9,True,5,8,-3,loss,756606,61,1315147,2012,,5 - 8,,0.0
1,,2.0,,2,2,1,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,3,0,02/28/2012,home,10942,678,Stetson,9,True,1,7,-6,loss,757799,61,1315147,2012,,1 - 7,,33.0
