season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,51,1.0,02/29/2020,1832596,neutral,365,LSU,6,4,2,34,6,10,2,0,3,6,1,0,3,8,0,21,0.0,1,0,0,0.0,0,1.0,8.133684210526315,37,0.294,0.441,0.378,0.765,1.143,213.0,0.059,0.304,16.196,15.848,16.116,1.5,0.273,0.081,0.216,0.081,0.135,0.375
2020,15204,51,1.0,02/29/2020,4944739,home,365,LSU,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,51,1.0,03/01/2020,1833281,neutral,31,Arkansas,3,2,1,33,3,6,2,0,1,3,1,0,2,13,0,11,0.0,1,1,0,0.0,0,0.0,2.8935135135135135,36,0.182,0.242,0.25,0.424,0.674,78.0,0.061,0.263,7.646,7.374,7.548,1.0,0.25,0.028,0.361,0.056,0.305,0.154
2020,15204,51,1.0,03/01/2020,4946467,home,31,Arkansas,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,51,1.0,03/03/2020,1833502,home,670,Texas St.,2,12,-10,29,2,4,2,0,0,2,0,0,1,2,0,6,0.0,0,0,0,0.0,0,0.0,1.0433333333333332,30,0.138,0.103,0.167,0.276,0.443,17.0,0.069,0.148,3.214,2.97,3.08,,0.4,0.0,0.067,0.033,0.034,0.5
2020,15204,51,1.0,03/03/2020,4947953,home,670,Texas St.,2,12,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,51,1.0,03/06/2020,1833911,away,90,Cal Poly,1,2,-1,41,1,9,2,0,0,1,1,0,1,10,0,11,0.0,3,1,0,0.0,0,0.0,3.425217391304347,43,0.22,0.098,0.302,0.317,0.619,48.0,0.049,0.29,7.96,7.604,7.808,0.0,0.077,0.0,0.233,0.023,0.21,0.1
2020,15204,51,1.0,03/06/2020,4951363,away,90,Cal Poly,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,51,1.0,03/07/2020,1834358,away,90,Cal Poly,8,6,2,43,8,18,1,2,1,7,1,0,4,5,0,26,0.0,0,0,0,0.0,0,1.0,12.668085106382978,47,0.419,0.302,0.468,0.698,1.166,201.0,0.163,0.459,19.97,19.55,19.86,1.0,0.333,0.021,0.106,0.085,0.021,0.8
2020,15204,51,1.0,03/07/2020,4953361,away,90,Cal Poly,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,51,1.0,03/08/2020,1834606,away,90,Cal Poly,6,4,2,38,6,12,4,0,0,5,2,0,1,6,0,16,0.0,1,0,1,0.0,0,0.0,5.679024390243902,40,0.316,0.184,0.35,0.526,0.876,126.0,0.105,0.364,13.002,12.302,12.524,0.0,0.429,0.0,0.15,0.025,0.125,0.167
2020,15204,51,1.0,03/08/2020,4954627,away,90,Cal Poly,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,51,1.0,03/11/2020,1835233,home,1045,DBU,4,5,-1,34,4,9,1,0,1,4,0,0,2,5,0,13,0.0,0,0,0,0.0,0,3.0,4.131111111111111,36,0.265,0.176,0.306,0.441,0.747,91.0,0.029,0.286,8.79,8.5,8.68,0.0,0.3,0.028,0.139,0.056,0.083,0.4
2020,15204,51,1.0,03/11/2020,4958085,home,1045,DBU,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,02/14/2020,1830333,home,6,Alabama A&M,8,0,8,31,8,8,2,0,0,7,1,0,3,6,0,10,0.0,3,0,0,0.0,0,1.0,4.388108108108108,34,0.258,0.194,0.412,0.387,0.799,86.0,0.065,0.32,7.922,7.656,7.832,0.0,0.571,0.0,0.176,0.088,0.088,0.5
2020,15204,61,1.0,02/14/2020,4926898,home,6,Alabama A&M,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2020,15204,61,1.0,02/15/2020,1830659,home,6,Alabama A&M,11,2,9,32,11,11,5,0,1,9,0,0,5,4,0,19,0.0,1,0,1,0.0,0,0.0,8.975384615384614,38,0.344,0.406,0.447,0.781,1.228,227.0,0.156,0.357,15.788,15.082,15.324,0.0,0.625,0.026,0.105,0.132,-0.027,1.25
2020,15204,61,1.0,02/15/2020,4928696,home,6,Alabama A&M,11,2,9,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.196,-0.196,-0.192,,,0.0,1.0,0.0,1.0,0.0
2020,15204,61,1.0,02/16/2020,1830688,home,6,Alabama A&M,15,7,8,34,15,12,3,2,0,15,0,0,11,6,0,19,0.0,2,0,0,0.0,0,1.0,11.904255319148936,45,0.353,0.529,0.556,0.706,1.262,214.0,0.265,0.429,15.352,15.014,15.268,,0.6,0.0,0.133,0.244,-0.111,1.833
2020,15204,61,1.0,02/16/2020,4929704,home,6,Alabama A&M,15,7,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2020,15204,61,1.0,02/18/2020,1830946,home,231,FIU,1,6,-5,29,1,5,1,0,0,1,0,1,6,10,0,6,0.0,1,0,0,0.0,0,2.0,2.389444444444445,35,0.172,0.207,0.343,0.241,0.584,26.0,0.034,0.263,3.04,2.858,3.616,,0.083,0.0,0.286,0.171,0.115,0.6
2020,15204,61,1.0,02/18/2020,4931838,home,231,FIU,1,6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,02/21/2020,1831387,home,127,Central Conn. St.,0,2,-2,31,0,3,2,0,0,0,0,1,0,10,0,5,0.0,0,0,0,0.0,0,0.0,0.3225806451612903,31,0.097,0.032,0.097,0.226,0.323,-9.0,0.065,0.143,1.72,1.526,2.272,,0.0,0.0,0.323,0.0,0.323,0.0
2020,15204,61,1.0,02/21/2020,4934200,home,127,Central Conn. St.,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,02/22/2020,1831747,home,127,Central Conn. St.,1,0,1,24,1,4,0,0,0,1,0,1,2,5,0,4,0.0,2,1,1,0.0,0,1.0,1.2106666666666668,28,0.167,0.042,0.286,0.167,0.453,-6.0,0.0,0.2,2.29,1.7,2.44,,0.125,0.0,0.179,0.071,0.108,0.4
2020,15204,61,1.0,02/22/2020,4936325,home,127,Central Conn. St.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,02/23/2020,1831994,home,127,Central Conn. St.,0,4,-4,32,0,4,0,0,0,0,0,0,0,2,0,4,0.0,1,0,0,0.0,0,0.0,0.6454545454545454,32,0.125,0.0,0.156,0.125,0.281,-37.0,0.0,0.133,1.164,0.906,1.012,,0.0,0.0,0.062,0.0,0.062,0.0
2020,15204,61,1.0,02/23/2020,4937615,home,127,Central Conn. St.,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,02/25/2020,1832079,home,128,UCF,0,6,-6,28,0,2,0,1,0,0,0,0,2,13,0,4,0.0,0,0,0,0.0,0,0.0,0.6026666666666666,30,0.071,0.143,0.133,0.179,0.312,-21.0,0.107,0.133,0.956,0.812,0.904,,0.0,0.0,0.433,0.067,0.366,0.154
2020,15204,61,1.0,02/25/2020,4939526,home,128,UCF,0,6,-6,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2020,15204,61,1.0,02/26/2020,1832263,home,316,Jacksonville,3,8,-5,32,3,6,3,0,0,3,1,1,3,12,0,9,0.0,0,0,0,0.0,0,0.0,2.250285714285714,35,0.188,0.188,0.257,0.375,0.632,62.0,0.094,0.3,5.644,5.442,6.224,0.0,0.333,0.0,0.343,0.086,0.257,0.25
2020,15204,61,1.0,02/26/2020,4940398,home,316,Jacksonville,3,8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,02/28/2020,1832547,home,28755,FGCU,1,7,-6,25,1,2,0,0,0,1,0,1,5,15,0,2,0.0,0,1,0,0.0,0,1.0,0.6554838709677419,31,0.08,0.16,0.226,0.08,0.306,-44.0,0.0,0.2,-0.79,-0.914,-0.208,,0.143,0.0,0.484,0.161,0.323,0.333
2020,15204,61,1.0,02/28/2020,4942525,home,28755,FGCU,1,7,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2020,15204,61,1.0,02/29/2020,1832944,home,28755,FGCU,3,5,-2,54,3,8,3,0,0,3,1,0,4,14,1,11,0.0,1,3,0,0.0,0,1.0,2.5580645161290323,61,0.148,0.148,0.213,0.259,0.472,16.0,0.056,0.2,6.878,5.792,6.004,0.0,0.231,0.0,0.23,0.066,0.164,0.286
2020,15204,61,1.0,02/29/2020,4944400,home,28755,FGCU,3,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/01/2020,1833190,home,28755,FGCU,9,1,8,33,9,15,2,0,0,7,0,0,4,7,0,17,0.0,2,1,1,0.0,0,1.0,9.53170731707317,39,0.455,0.182,0.538,0.576,1.114,167.0,0.061,0.556,14.134,13.446,13.672,,0.429,0.0,0.179,0.103,0.076,0.571
2020,15204,61,1.0,03/01/2020,4945681,home,28755,FGCU,9,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2020,15204,61,1.0,03/04/2020,1833615,home,678,Stetson,0,5,-5,30,0,3,1,0,0,0,0,0,0,13,0,4,0.0,0,0,0,0.0,0,0.0,0.4,30,0.1,0.033,0.1,0.167,0.267,-30.0,0.033,0.176,1.046,0.894,0.988,,0.0,0.0,0.433,0.0,0.433,0.0
2020,15204,61,1.0,03/04/2020,4949030,home,678,Stetson,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/06/2020,1833892,away,670,Texas St.,0,5,-5,31,0,6,0,0,0,0,0,0,3,14,0,6,0.0,0,0,0,0.0,0,0.0,1.7947058823529414,34,0.194,0.097,0.265,0.194,0.459,0.0,0.0,0.353,2.678,2.53,2.64,,0.0,0.0,0.412,0.088,0.324,0.214
2020,15204,61,1.0,03/06/2020,4951161,away,670,Texas St.,0,5,-5,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.196,-0.196,-0.192,,,0.0,1.0,0.0,1.0,0.0
2020,15204,61,1.0,03/07/2020,1834332,away,670,Texas St.,2,3,-1,31,2,7,2,0,0,2,1,0,3,11,0,9,0.0,0,2,0,0.0,0,1.0,2.76,36,0.226,0.194,0.278,0.355,0.633,58.0,0.065,0.35,6.012,5.738,5.876,0.0,0.2,0.0,0.306,0.083,0.223,0.273
2020,15204,61,1.0,03/07/2020,4952743,away,670,Texas St.,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/08/2020,1834504,away,670,Texas St.,3,4,-1,32,3,6,0,0,0,3,0,0,1,9,0,6,0.0,1,1,1,0.0,0,0.0,1.4777777777777776,35,0.188,0.031,0.229,0.188,0.417,-6.0,0.0,0.25,3.378,2.762,2.884,,0.375,0.0,0.257,0.029,0.228,0.111
2020,15204,61,1.0,03/08/2020,4954154,away,670,Texas St.,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/10/2020,1835043,home,220,Fairfield,7,2,5,31,7,12,5,1,0,6,0,2,4,8,0,19,0.0,2,1,1,0.0,0,1.0,8.461538461538462,37,0.387,0.29,0.486,0.806,1.292,241.0,0.258,0.5,15.776,15.068,16.596,,0.389,0.0,0.216,0.108,0.108,0.5
2020,15204,61,1.0,03/10/2020,4957174,home,220,Fairfield,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/11/2020,1835066,away,231,FIU,2,4,-2,30,2,5,3,0,0,0,0,1,2,10,0,8,0.0,1,1,0,0.0,0,1.0,1.822941176470588,33,0.167,0.133,0.242,0.367,0.609,58.0,0.1,0.25,5.11,4.86,5.64,,0.25,0.0,0.303,0.061,0.242,0.2
2020,15204,61,1.0,03/11/2020,4958024,away,231,FIU,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/13/2020,1835066,home,0,0.0,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,61,1.0,03/14/2020,1835066,home,0,0.0,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,02/14/2020,1830284,away,2915,Wofford,1,15,-14,30,1,5,1,0,0,1,0,0,2,15,0,6,0.0,0,0,0,0.0,0,0.0,1.42625,32,0.167,0.1,0.219,0.233,0.452,8.0,0.033,0.333,2.89,2.75,2.86,,0.143,0.0,0.469,0.062,0.407,0.133
2020,15204,62,1.0,02/14/2020,4926392,away,2915,Wofford,1,15,-14,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.098,-0.098,-0.096,,,0.0,1.0,0.0,1.0,0.0
2020,15204,62,1.0,02/15/2020,1830553,away,2915,Wofford,5,9,-4,38,5,10,3,0,0,5,0,0,2,10,0,13,0.0,0,1,1,0.0,0,0.0,3.8876190476190478,42,0.263,0.132,0.286,0.421,0.707,82.0,0.079,0.345,9.39,8.706,8.892,,0.417,0.0,0.238,0.048,0.19,0.2
2020,15204,62,1.0,02/15/2020,4928283,away,2915,Wofford,5,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,02/16/2020,1830798,away,2915,Wofford,4,5,-1,37,4,10,3,0,1,4,1,0,3,6,0,16,0.0,0,1,0,0.0,0,1.0,5.345853658536585,41,0.27,0.27,0.317,0.541,0.858,127.0,0.081,0.3,11.782,11.414,11.628,1.0,0.25,0.024,0.146,0.073,0.073,0.5
2020,15204,62,1.0,02/16/2020,4929988,away,2915,Wofford,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,02/21/2020,1831378,away,229,Fla. Atlantic,8,9,-1,38,8,12,4,0,2,6,1,0,2,7,0,22,0.0,0,1,0,0.0,0,0.0,7.715121951219512,41,0.316,0.342,0.341,0.737,1.078,199.0,0.105,0.345,17.064,16.652,16.924,1.3,0.5,0.049,0.171,0.049,0.122,0.286
2020,15204,62,1.0,02/21/2020,4934192,away,229,Fla. Atlantic,8,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,02/23/2020,1968717,away,229,Fla. Atlantic,4,11,-7,35,4,11,3,0,0,4,0,0,3,6,0,14,0.0,1,1,0,0.0,0,1.0,5.6530000000000005,39,0.314,0.171,0.385,0.486,0.871,117.0,0.086,0.379,10.592,10.258,10.456,,0.267,0.0,0.154,0.077,0.077,0.5
2020,15204,62,1.0,02/23/2020,1968731,away,229,Fla. Atlantic,4,9,-5,37,4,11,1,1,0,2,1,1,5,7,0,14,0.0,3,0,0,0.0,0,1.0,6.4435555555555535,42,0.297,0.216,0.452,0.432,0.884,106.0,0.108,0.367,10.504,10.182,11.044,0.0,0.211,0.0,0.167,0.119,0.048,0.714
2020,15204,62,1.0,02/23/2020,4937844,away,229,Fla. Atlantic,4,11,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.09,-0.098,-0.096,,,0.0,0.0,0.0,0.0,
2020,15204,62,1.0,02/23/2020,4938499,away,229,Fla. Atlantic,4,9,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,02/28/2020,1832404,away,363,Longwood,10,8,2,40,10,13,2,0,0,7,0,0,4,8,0,15,0.0,2,0,1,0.0,0,1.0,6.7055319148936166,45,0.325,0.15,0.422,0.425,0.847,100.0,0.05,0.394,11.596,10.904,11.128,,0.526,0.0,0.178,0.089,0.089,0.5
2020,15204,62,1.0,02/28/2020,4941983,away,363,Longwood,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,02/29/2020,1832671,away,363,Longwood,2,7,-5,34,2,7,0,0,1,2,1,0,3,10,0,10,0.0,0,0,0,0.0,0,0.0,2.9275675675675674,37,0.206,0.206,0.27,0.324,0.594,46.0,0.0,0.261,6.01,5.774,5.928,1.0,0.111,0.027,0.27,0.081,0.189,0.3
2020,15204,62,1.0,02/29/2020,4943221,away,363,Longwood,2,7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,03/01/2020,1833072,away,363,Longwood,11,4,7,41,11,15,1,0,1,8,0,0,7,5,0,19,0.0,3,2,0,0.0,0,1.0,10.208301886792452,50,0.366,0.268,0.5,0.512,1.012,140.0,0.024,0.4,14.84,14.372,14.644,0.0,0.417,0.02,0.1,0.14,-0.04,1.4
2020,15204,62,1.0,03/01/2020,4945545,away,363,Longwood,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,62,1.0,03/06/2020,1833827,away,741,VMI,8,2,6,36,8,12,3,1,0,6,1,0,5,6,0,17,0.0,0,2,0,0.0,0,0.0,7.271162790697675,43,0.333,0.306,0.395,0.583,0.978,152.0,0.167,0.4,13.032,12.638,12.856,0.0,0.471,0.0,0.14,0.116,0.024,0.833
2020,15204,62,1.0,03/06/2020,4950626,away,741,VMI,8,2,6,2,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.5,2,0.5,0.0,0.5,0.5,1.0,136.0,0.0,1.0,0.742,0.732,0.744,,0.0,0.0,0.5,0.0,0.5,0.0
2020,15204,62,1.0,03/07/2020,1834291,away,741,VMI,12,3,9,40,12,14,3,0,0,8,0,0,8,8,0,17,0.0,1,0,2,0.0,0,1.0,8.74235294117647,50,0.35,0.275,0.46,0.5,0.96,131.0,0.075,0.412,13.616,12.552,12.784,,0.522,0.0,0.16,0.16,0.0,1.0
2020,15204,62,1.0,03/07/2020,4952558,away,741,VMI,12,3,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1.0,1,1.0,0.0,1.0,1.0,2.0,372.0,0.0,1.0,0.84,0.83,0.84,,0.0,0.0,0.0,0.0,0.0,
2020,15204,62,1.0,03/08/2020,1834614,away,741,VMI,7,2,5,37,7,10,1,0,0,7,3,0,2,5,0,11,0.0,0,1,0,0.0,0,0.0,3.5080000000000005,40,0.27,0.162,0.3,0.324,0.624,50.0,0.027,0.312,7.57,7.244,7.408,0.0,0.583,0.0,0.125,0.05,0.075,0.4
2020,15204,62,1.0,03/08/2020,4954108,away,741,VMI,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/14/2020,1830242,neutral,503,NIU,7,2,5,32,7,9,1,1,1,7,1,2,1,11,0,15,0.0,2,0,0,0.0,0,2.0,4.523428571428571,33,0.281,0.188,0.364,0.562,0.926,141.0,0.125,0.4,10.862,10.596,12.092,1.0,0.545,0.03,0.333,0.03,0.303,0.091
2020,15204,67,1.0,02/14/2020,4932080,home,503,NIU,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/15/2020,1830548,neutral,503,NIU,11,10,1,37,11,11,4,0,1,10,2,0,7,7,0,18,0.0,0,1,1,0.0,0,0.0,7.800869565217391,46,0.297,0.432,0.391,0.622,1.013,165.0,0.108,0.333,14.314,13.572,13.804,1.3,0.588,0.022,0.152,0.152,0.0,1.0
2020,15204,67,1.0,02/15/2020,1848760,neutral,503,NIU,8,5,3,32,8,12,2,0,1,7,3,1,6,7,0,17,0.0,0,1,2,0.0,0,0.0,7.7717073170731705,41,0.375,0.406,0.439,0.625,1.064,172.0,0.062,0.423,13.804,12.75,13.6,1.5,0.412,0.024,0.171,0.146,0.025,0.857
2020,15204,67,1.0,02/15/2020,4929789,home,503,NIU,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/15/2020,4931985,home,503,NIU,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/16/2020,1830793,neutral,503,NIU,3,12,-9,27,2,6,1,0,0,3,1,1,3,5,0,7,0.0,1,0,1,0.0,0,0.0,2.2937499999999997,31,0.222,0.148,0.323,0.296,0.619,43.0,0.037,0.261,4.74,4.162,4.924,0.0,0.2,0.0,0.161,0.097,0.064,0.6
2020,15204,67,1.0,02/16/2020,4929757,home,503,NIU,3,12,-9,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.18,-0.196,-0.192,,inf,0.0,0.0,0.0,0.0,
2020,15204,67,1.0,02/21/2020,1831380,away,28,Arizona St.,4,10,-6,35,4,11,1,0,0,3,0,0,5,8,0,12,0.0,1,0,0,0.0,0,2.0,5.6224390243902445,40,0.314,0.171,0.425,0.371,0.796,82.0,0.029,0.407,8.416,8.158,8.336,,0.235,0.0,0.2,0.125,0.075,0.625
2020,15204,67,1.0,02/21/2020,4934377,away,28,Arizona St.,4,10,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/22/2020,1831762,away,28,Arizona St.,4,8,-4,35,4,10,2,0,1,4,0,0,2,9,0,15,0.0,0,1,0,0.0,0,1.0,4.914736842105263,38,0.286,0.2,0.316,0.514,0.83,118.0,0.057,0.36,10.698,10.38,10.58,0.0,0.273,0.026,0.237,0.053,0.184,0.222
2020,15204,67,1.0,02/22/2020,4936745,away,28,Arizona St.,4,8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/23/2020,1831922,away,28,Arizona St.,4,8,-4,35,4,9,2,0,0,4,1,1,7,7,0,11,0.0,0,0,0,0.0,0,0.0,4.590952380952381,42,0.257,0.257,0.381,0.371,0.752,76.0,0.057,0.321,7.144,6.882,7.684,0.0,0.25,0.0,0.167,0.167,0.0,1.0
2020,15204,67,1.0,02/23/2020,4937953,away,28,Arizona St.,4,8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/28/2020,1832444,away,488,N.C. A&T,1,2,-1,29,1,6,0,1,0,1,0,1,3,11,0,8,0.0,0,0,1,0.0,0,1.0,2.144242424242424,33,0.207,0.138,0.273,0.31,0.583,42.0,0.103,0.316,4.652,4.106,4.872,,0.111,0.0,0.333,0.091,0.242,0.273
2020,15204,67,1.0,02/28/2020,4941897,away,488,N.C. A&T,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,67,1.0,02/29/2020,1832804,neutral,220,Fairfield,19,6,13,44,18,21,4,1,3,15,2,0,6,12,0,36,0.0,2,0,2,0.0,0,0.0,20.488888888888887,52,0.477,0.523,0.558,1.0,1.558,317.0,0.159,0.581,30.594,29.386,29.812,2.4,0.577,0.058,0.231,0.115,0.116,0.5
