season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2014,11620,6,1.0,03/25/2014,595404,254,Georgia St.,3,19,-16,5,0.0,0,1,0,0.0,0,8.0,17,19,19,6,0,1,8,0,5,6,1,0,54,39,5,4,1,0,6,12,1,0.0,0.0,21.375,19.0,7.7830393802506315,3.125,19.125,1.125,9.0,5.625,0.625,21.375
2014,11620,6,1.0,03/26/2014,595573,254,Georgia St.,6,19,-13,5,0.0,0,1,0,0.0,0,8.0,17,19,15,1,0,0,7,0,4,4,2,0,54,40,6,3,0,3,3,16,2,0.0,0.0,16.875,25.0,5.2830393802506315,3.0,19.125,0.0,7.875,4.5,0.5714285714285714,21.375
2014,11620,6,1.0,04/01/2014,597051,692,Tennessee Tech,2,5,-3,5,0.0,0,1,0,0.0,0,9.0,5,5,4,2,0,1,7,0,7,2,0,0,41,30,0,0,2,0,11,8,4,0.0,0.0,4.0,103.0,5.04692826913952,1.3333333333333333,5.0,1.0,7.0,7.0,1.0,5.0
2014,11620,6,1.0,04/02/2014,597361,625,Samford,5,3,2,3,0.0,1,0,1,0.0,0,9.0,8,3,3,2,0,2,3,0,9,1,0,1,40,35,0,0,1,0,9,9,2,0.0,1.0,3.0,138.0,4.380261602472853,1.2222222222222223,8.0,2.0,3.0,9.0,3.0,3.0
2014,11620,6,1.0,04/05/2014,598003,17,Alcorn,18,14,4,5,0.0,1,0,0,0.0,0,9.0,18,14,14,0,1,0,6,0,9,1,6,0,50,42,0,0,1,0,9,7,1,0.0,1.0,14.0,30.0,2.4913727135839645,2.6666666666666665,18.0,0.0,6.0,9.0,1.5,14.0
2014,11620,6,1.0,04/05/2014,598252,17,Alcorn,9,2,7,2,0.0,1,0,0,0.0,0,9.0,7,2,1,1,0,0,2,0,10,2,0,1,36,32,0,0,0,0,10,5,3,0.0,1.0,1.0,414.0,1.2691504913617422,1.0,7.0,0.0,2.0,10.0,5.0,2.0
2014,11620,6,1.0,04/08/2014,599171,487,North Ala.,9,7,2,5,0.0,1,0,1,0.0,0,9.0,12,7,6,2,0,1,5,0,4,2,0,0,45,35,2,0,0,3,9,12,1,0.0,1.0,6.0,69.0,5.04692826913952,1.8888888888888888,12.0,1.0,5.0,4.0,0.8,7.0
2014,11620,6,1.0,04/09/2014,599378,716,Troy,6,9,-3,4,0.0,0,1,0,0.0,0,8.0,13,9,5,4,0,4,8,0,5,1,1,0,44,33,2,1,2,0,7,10,3,0.0,0.0,5.625,74.0,10.783039380250631,2.625,14.625,4.5,9.0,5.625,0.625,10.125
2014,11620,6,1.0,04/12/2014,600318,314,Jackson St.,7,4,3,3,0.0,1,0,1,0.0,0,9.0,5,4,3,0,0,1,1,0,6,4,0,0,35,28,0,0,1,1,12,6,1,0.0,1.0,3.0,138.0,3.9358171580284087,0.6666666666666666,5.0,1.0,1.0,6.0,6.0,4.0
2014,11620,6,1.0,04/12/2014,600581,314,Jackson St.,13,9,4,5,0.0,1,0,1,0.0,0,9.0,13,9,9,1,0,1,7,0,9,1,2,0,47,38,2,1,0,1,9,8,3,0.0,1.0,9.0,46.0,4.269150491361742,2.2222222222222223,13.0,1.0,7.0,9.0,1.2857142857142858,9.0
2014,11620,6,1.0,04/13/2014,600942,314,Jackson St.,2,1,1,3,0.0,1,0,0,0.0,0,10.0,3,1,1,1,0,0,3,0,7,2,0,0,37,31,0,0,1,0,12,9,3,0.0,1.0,0.9,459.0,2.258039380250631,0.6,2.6999999999999997,0.0,2.6999999999999997,6.3,2.3333333333333335,0.9
2014,11620,6,1.0,04/15/2014,601325,692,Tennessee Tech,1,7,-6,5,0.0,0,1,0,0.0,0,8.0,11,7,6,3,0,2,6,0,6,0,1,0,42,34,2,0,1,1,6,12,3,0.0,0.0,6.75,61.0,6.1580393802506315,2.125,12.375,2.25,6.75,6.75,1.0,7.875
2014,11620,6,1.0,04/19/2014,602623,7,Alabama St.,1,11,-10,4,0.0,0,1,0,0.0,0,6.0,12,11,11,2,0,1,11,0,0,0,0,0,41,28,5,3,0,2,8,8,0,0.0,0.0,16.5,25.0,9.824706046917298,3.8333333333333335,18.0,1.5,16.5,0.0,0.0,16.5
2014,11620,6,1.0,04/19/2014,602808,7,Alabama St.,2,6,-4,4,0.0,0,1,0,0.0,0,8.0,4,6,6,0,0,2,8,0,2,2,0,0,36,25,0,0,0,1,9,11,2,0.0,0.0,6.75,61.0,8.658039380250631,1.5,4.5,2.25,9.0,2.25,0.25,6.75
2014,11620,6,1.0,04/20/2014,603056,7,Alabama St.,2,6,-4,3,0.0,0,1,0,0.0,0,8.0,5,6,3,1,0,0,8,0,4,2,0,1,44,31,0,0,3,0,8,12,1,0.0,0.0,3.375,123.0,4.9080393802506315,1.625,5.625,0.0,9.0,4.5,0.5,6.75
2014,11620,6,1.0,04/22/2014,603311,487,North Ala.,4,5,-1,2,0.0,0,1,0,0.0,0,8.0,10,5,5,0,0,1,3,0,3,0,0,0,37,31,0,0,2,1,11,10,2,0.0,0.0,5.625,74.0,4.1580393802506315,1.625,11.25,1.125,3.375,3.375,1.0,5.625
2014,11620,6,1.0,04/25/2014,603928,366,Louisiana Tech,5,7,-2,4,0.0,0,1,0,0.0,0,8.0,11,7,6,3,0,1,4,0,8,2,1,0,41,33,0,0,2,0,7,7,3,0.0,0.0,6.75,61.0,4.0330393802506315,1.875,12.375,1.125,4.5,9.0,2.0,7.875
2014,11620,6,1.0,04/26/2014,604266,366,Louisiana Tech,1,3,-2,3,0.0,0,1,0,0.0,0,8.0,6,3,3,3,0,2,5,0,6,0,0,0,36,29,0,0,2,0,6,12,0,0.0,0.0,3.375,123.0,5.7830393802506315,1.375,6.75,2.25,5.625,6.75,1.2,3.375
2014,11620,6,1.0,04/27/2014,604923,366,Louisiana Tech,3,4,-1,2,0.0,0,1,0,0.0,0,8.0,10,4,4,1,0,0,2,0,6,1,0,0,34,30,0,0,1,0,10,4,4,0.0,0.0,4.5,92.0,1.783039380250631,1.5,11.25,0.0,2.25,6.75,3.0,4.5
2014,11620,6,1.0,05/03/2014,606203,432,Mississippi Val.,9,0,9,2,0.0,1,0,0,0.0,0,9.0,4,0,0,0,0,1,7,0,10,2,0,0,36,26,0,0,1,0,7,5,1,0.0,1.0,0.0,inf,4.380261602472853,1.2222222222222223,4.0,1.0,7.0,10.0,1.4285714285714286,0.0
2014,11620,6,1.0,05/03/2014,606346,432,Mississippi Val.,8,2,6,2,0.0,1,0,1,0.0,0,9.0,6,2,2,0,0,0,1,0,5,1,2,1,34,30,0,0,2,0,11,9,2,0.0,1.0,2.0,207.0,1.7135949358061866,0.7777777777777778,6.0,0.0,1.0,5.0,5.0,2.0
2014,11620,6,1.0,05/04/2014,606700,432,Mississippi Val.,6,5,1,3,0.0,1,0,1,0.0,0,9.0,11,5,5,0,1,1,4,0,6,0,0,0,40,32,3,2,4,0,11,7,0,0.0,1.0,5.0,83.0,3.602483824695075,1.6666666666666667,11.0,1.0,4.0,6.0,1.5,5.0
2014,11620,6,1.0,05/04/2014,3368024,6,Alabama A&M,8,7,1,4,0.0,1,0,0,0.0,0,7.0,7,7,6,1,2,0,10,0,4,0,0,0,34,22,1,0,1,1,6,6,1,0.0,1.0,7.7142857142857135,54.0,5.300896523107774,2.4285714285714284,9.0,0.0,12.857142857142858,5.142857142857142,0.4,9.0
2014,11620,6,1.0,05/04/2014,3368024,432,Mississippi Val.,7,8,-1,2,0.0,0,1,0,0.0,0,6.0,10,8,8,1,0,0,2,0,3,0,0,0,29,27,0,0,0,0,10,4,1,0.0,0.0,12.0,34.0,2.158039380250631,2.0,15.0,0.0,3.0,4.5,1.5,12.0
2014,11620,6,1.0,05/06/2014,606880,625,Samford,1,5,-4,4,0.0,0,1,0,0.0,0,8.0,6,5,5,2,0,2,8,0,7,3,0,0,41,28,3,0,0,2,6,9,3,0.0,0.0,5.625,74.0,7.7830393802506315,1.75,6.75,2.25,9.0,7.875,0.875,5.625
2014,11620,6,1.0,05/14/2014,607865,553,Prairie View,11,5,6,2,0.0,1,0,0,0.0,0,9.0,12,5,5,2,0,1,6,0,5,1,1,0,43,33,0,0,2,1,10,9,1,0.0,1.0,5.0,83.0,4.8247060469172975,2.0,12.0,1.0,6.0,5.0,0.8333333333333334,5.0
2014,11620,6,1.0,05/15/2014,608000,314,Jackson St.,3,12,-9,2,0.0,0,1,0,0.0,0,8.0,13,12,8,2,1,1,4,0,3,3,0,0,44,36,0,0,1,0,12,7,1,0.0,0.0,9.0,46.0,5.6580393802506315,2.125,14.625,1.125,4.5,3.375,0.75,13.5
2014,11620,6,1.0,05/16/2014,608182,553,Prairie View,2,9,-7,5,0.0,0,1,0,0.0,0,8.0,13,9,9,2,0,0,5,0,9,2,0,0,43,35,4,1,0,1,7,7,1,0.0,0.0,10.125,41.0,2.533039380250631,2.25,14.625,0.0,5.625,10.125,1.8,10.125
2014,11620,7,1.0,02/14/2014,586865,202,Eastern Ky.,2,8,-6,5,0.0,0,1,0,0.0,0,9.0,12,8,8,4,0,0,5,0,11,0,2,0,42,36,4,2,0,1,5,10,4,0.0,0.0,8.0,52.0,1.3802616024728533,1.8888888888888888,12.0,0.0,5.0,11.0,2.2,8.0
2014,11620,7,1.0,02/15/2014,587006,202,Eastern Ky.,8,2,6,2,0.0,1,0,0,0.0,0,9.0,9,2,2,0,1,1,2,0,6,2,0,0,39,35,0,0,0,0,9,9,1,0.0,1.0,2.0,207.0,3.602483824695075,1.2222222222222223,9.0,1.0,2.0,6.0,3.0,2.0
2014,11620,7,1.0,02/16/2014,587295,202,Eastern Ky.,11,3,8,4,0.0,1,0,0,0.0,0,9.0,7,3,2,2,0,3,7,0,7,2,0,0,43,34,0,0,0,0,9,11,2,0.0,1.0,2.0,207.0,7.935817158028408,1.5555555555555556,7.0,3.0,7.0,7.0,1.0,3.0
2014,11620,7,1.0,02/18/2014,587556,646,South Alabama,5,0,5,5,0.0,1,0,0,0.0,0,9.0,4,0,0,0,0,1,10,0,7,0,0,0,41,28,2,0,3,0,7,11,3,0.0,1.0,0.0,inf,5.380261602472853,1.5555555555555556,4.0,1.0,10.0,7.0,0.7,0.0
2014,11620,7,1.0,02/19/2014,587655,37,Auburn,9,3,6,6,0.0,1,0,0,0.0,0,9.0,5,3,3,2,0,0,3,0,1,3,0,0,36,28,2,2,1,1,8,16,0,0.0,1.0,3.0,138.0,3.9358171580284087,0.8888888888888888,5.0,0.0,3.0,1.0,0.3333333333333333,3.0
2014,11620,7,1.0,02/21/2014,587995,534,Pacific,2,8,-6,4,0.0,0,1,0,0.0,0,8.0,12,8,5,1,0,0,6,0,4,1,1,1,44,36,2,0,1,0,12,8,1,0.0,0.0,5.625,74.0,3.783039380250631,2.25,13.5,0.0,6.75,4.5,0.6666666666666666,9.0
2014,11620,7,1.0,02/22/2014,588432,534,Pacific,3,5,-2,2,0.0,0,1,0,0.0,0,8.0,8,5,4,0,2,0,2,0,7,1,0,0,34,29,0,0,1,1,9,7,3,0.0,0.0,4.5,92.0,1.533039380250631,1.25,9.0,0.0,2.25,7.875,3.5,5.625
2014,11620,7,1.0,02/22/2014,588451,534,Pacific,3,0,3,2,0.0,1,0,1,0.0,0,9.0,6,0,0,0,0,0,3,1,5,0,0,0,33,28,0,0,2,0,12,7,3,0.0,1.0,0.0,inf,2.04692826913952,1.0,6.0,0.0,3.0,5.0,1.6666666666666667,0.0
2014,11620,7,1.0,02/23/2014,588727,534,Pacific,5,2,3,4,0.0,1,0,1,0.0,0,9.0,7,2,2,0,0,0,3,0,4,2,0,1,38,32,4,0,1,0,8,14,0,0.0,1.0,2.0,207.0,2.9358171580284087,1.1111111111111112,7.0,0.0,3.0,4.0,1.3333333333333333,2.0
2014,11620,7,1.0,02/25/2014,588817,817,Youngstown St.,11,2,9,4,0.0,1,0,0,0.0,0,9.0,6,2,2,1,1,1,4,0,7,1,0,0,37,32,1,0,0,0,10,9,2,0.0,1.0,2.0,207.0,3.713594935806187,1.1111111111111112,6.0,1.0,4.0,7.0,1.75,2.0
2014,11620,7,1.0,02/26/2014,588892,817,Youngstown St.,8,3,5,4,0.0,1,0,0,0.0,0,9.0,9,3,3,1,1,0,1,0,10,2,0,0,37,34,0,0,0,0,6,9,2,0.0,1.0,3.0,138.0,0.9358171580284087,1.1111111111111112,9.0,0.0,1.0,10.0,10.0,3.0
2014,11620,7,1.0,03/01/2014,589317,432,Mississippi Val.,6,3,3,3,0.0,1,0,1,0.0,0,9.0,10,3,3,4,1,0,1,0,6,2,0,0,39,36,1,0,0,0,8,12,3,0.0,1.0,3.0,138.0,1.8247060469172978,1.2222222222222223,10.0,0.0,1.0,6.0,6.0,3.0
2014,11620,7,1.0,03/01/2014,589436,432,Mississippi Val.,6,0,6,3,0.0,1,0,0,0.0,0,9.0,8,0,0,2,0,0,1,0,12,3,0,0,39,34,0,0,1,0,8,7,2,0.0,1.0,0.0,inf,0.8247060469172978,1.0,8.0,0.0,1.0,12.0,12.0,0.0
2014,11620,7,1.0,03/02/2014,589789,432,Mississippi Val.,4,0,4,1,0.0,1,0,0,0.0,1,9.0,10,0,0,1,0,0,0,0,11,0,0,0,37,36,0,0,1,0,8,8,1,0.0,1.0,0.0,inf,-0.2864050641938136,1.1111111111111112,10.0,0.0,0.0,11.0,inf,0.0
2014,11620,7,1.0,03/02/2014,589811,432,Mississippi Val.,9,7,2,4,0.0,1,0,1,0.0,0,9.0,14,7,7,1,1,1,0,0,5,1,0,1,40,37,2,0,0,2,6,13,1,0.0,1.0,7.0,59.0,2.8247060469172975,1.5555555555555556,14.0,1.0,0.0,5.0,inf,7.0
2014,11620,7,1.0,03/05/2014,590155,9,UAB,1,13,-12,6,0.0,0,1,0,0.0,0,9.0,16,13,12,2,0,3,6,0,12,2,0,0,51,41,6,4,0,2,7,8,6,0.0,0.0,12.0,34.0,6.491372713583964,2.4444444444444446,16.0,3.0,6.0,12.0,2.0,13.0
2014,11620,7,1.0,03/08/2014,590662,17,Alcorn,7,5,2,2,0.0,1,0,0,0.0,0,9.0,10,5,5,1,0,0,1,0,7,1,2,1,35,31,0,0,1,1,9,7,2,0.0,1.0,5.0,83.0,1.2691504913617422,1.2222222222222223,10.0,0.0,1.0,7.0,7.0,5.0
2014,11620,7,1.0,03/08/2014,590769,17,Alcorn,7,4,3,2,0.0,1,0,0,0.0,0,9.0,8,4,2,1,0,1,2,0,12,1,0,0,34,30,1,0,1,0,9,2,5,0.0,1.0,2.0,207.0,1.9358171580284087,1.1111111111111112,8.0,1.0,2.0,12.0,6.0,4.0
2014,11620,7,1.0,03/09/2014,591046,17,Alcorn,12,2,10,2,0.0,1,0,0,0.0,0,8.0,6,2,2,1,0,1,0,0,11,0,1,0,28,28,0,0,0,0,6,5,6,0.0,1.0,2.25,184.0,1.033039380250631,0.75,6.75,1.125,0.0,12.375,inf,2.25
2014,11620,7,1.0,03/11/2014,591709,716,Troy,5,8,-3,4,0.0,0,1,0,0.0,0,9.0,6,8,3,1,0,0,8,0,12,0,0,0,43,35,2,0,0,0,6,8,5,0.0,0.0,3.0,138.0,2.158039380250631,1.5555555555555556,6.0,0.0,8.0,12.0,1.5,8.0
2014,11620,7,1.0,03/12/2014,591914,37,Auburn,5,6,-1,5,0.0,0,1,0,0.0,0,8.0,9,6,6,1,1,0,4,0,2,2,2,1,38,32,3,1,0,0,6,15,0,0.0,0.0,6.75,61.0,3.908039380250631,1.625,10.125,0.0,4.5,2.25,0.5,6.75
2014,11620,7,1.0,03/15/2014,592657,6,Alabama A&M,4,5,-1,4,0.0,0,1,0,0.0,0,8.0,13,5,5,4,0,0,4,1,3,1,1,0,42,35,5,2,2,0,9,12,1,0.0,0.0,5.625,74.0,3.283039380250631,2.125,14.625,0.0,4.5,3.375,0.75,5.625
2014,11620,7,1.0,03/15/2014,592829,6,Alabama A&M,11,1,10,1,0.0,1,0,0,0.0,0,7.0,5,1,1,0,1,0,0,0,1,0,0,0,25,25,0,0,0,0,10,9,0,0.0,1.0,1.2857142857142856,322.0,1.8723250945363454,0.7142857142857143,6.428571428571429,0.0,0.0,1.2857142857142856,inf,1.2857142857142856
2014,11620,7,1.0,03/16/2014,593192,6,Alabama A&M,15,5,10,3,0.0,1,0,0,0.0,0,8.0,9,5,5,0,3,0,1,0,8,2,0,0,35,32,1,0,0,0,9,6,1,0.0,1.0,5.625,74.0,1.283039380250631,1.25,10.125,0.0,1.125,9.0,8.0,5.625
2014,11620,7,1.0,03/18/2014,593489,625,Samford,23,7,16,6,0.0,1,0,0,0.0,0,9.0,16,7,5,2,0,0,2,0,8,1,3,0,45,42,2,0,0,0,7,10,3,0.0,1.0,5.0,83.0,1.3802616024728533,2.0,16.0,0.0,2.0,8.0,4.0,7.0
2014,11620,7,1.0,03/19/2014,593820,716,Troy,5,8,-3,6,0.0,0,1,0,0.0,0,8.0,9,8,6,1,0,2,5,0,7,1,2,0,40,33,4,3,1,0,10,6,2,0.0,0.0,6.75,61.0,5.9080393802506315,1.75,10.125,2.25,5.625,7.875,1.4,9.0
2014,11620,7,1.0,03/22/2014,594524,314,Jackson St.,8,6,2,5,0.0,1,0,1,0.0,0,9.0,8,6,3,1,0,1,6,0,4,3,0,0,43,30,4,2,3,1,13,8,0,0.0,1.0,3.0,138.0,5.713594935806187,1.5555555555555556,8.0,1.0,6.0,4.0,0.6666666666666666,6.0
2014,11620,7,1.0,03/22/2014,594707,314,Jackson St.,6,1,5,1,0.0,1,0,0,0.0,0,9.0,10,1,0,1,0,0,1,0,7,2,0,0,38,35,0,0,0,0,9,9,5,0.0,1.0,0.0,inf,1.6024838246950754,1.2222222222222223,10.0,0.0,1.0,7.0,7.0,1.0
2014,11620,7,1.0,03/23/2014,595006,314,Jackson St.,9,7,2,3,0.0,1,0,1,0.0,0,9.0,13,7,4,2,0,1,6,0,4,2,0,0,46,36,4,0,2,0,14,6,2,0.0,1.0,4.0,103.0,5.380261602472853,2.111111111111111,13.0,1.0,6.0,4.0,0.6666666666666666,7.0
2014,11620,7,1.0,03/29/2014,596306,489,N.C. Central,3,2,1,1,0.0,1,0,0,0.0,0,9.0,4,2,2,0,0,1,0,0,6,1,0,0,33,32,0,0,0,0,11,10,3,0.0,1.0,2.0,207.0,2.602483824695075,0.4444444444444444,4.0,1.0,0.0,6.0,inf,2.0
2014,11620,7,1.0,03/29/2014,596412,489,N.C. Central,14,1,13,4,0.0,1,0,0,0.0,0,9.0,8,1,0,2,0,1,2,0,6,0,0,0,35,33,0,0,0,0,10,9,3,0.0,1.0,0.0,inf,2.9358171580284087,1.1111111111111112,8.0,1.0,2.0,6.0,3.0,1.0
2014,11620,7,1.0,03/30/2014,596528,489,N.C. Central,9,8,1,4,0.0,1,0,0,0.0,0,9.0,11,8,8,3,0,1,7,0,6,1,0,0,43,34,5,2,0,1,9,9,3,0.0,1.0,8.0,52.0,4.935817158028408,2.0,11.0,1.0,7.0,6.0,0.8571428571428571,8.0
2014,11620,7,1.0,04/01/2014,597011,406,Mercer,4,12,-8,7,0.0,0,1,0,0.0,0,9.0,14,12,9,4,0,2,1,0,11,3,0,0,48,40,7,7,3,1,9,7,5,0.0,0.0,9.0,46.0,3.9358171580284087,1.6666666666666667,14.0,2.0,1.0,11.0,11.0,12.0
2014,11620,7,1.0,04/02/2014,597324,315,Jacksonville St.,5,11,-6,6,0.0,0,1,0,0.0,0,9.0,11,11,11,1,0,1,7,0,6,3,1,0,48,37,8,2,0,1,10,11,2,0.0,0.0,11.0,38.0,5.602483824695076,2.0,11.0,1.0,7.0,6.0,0.8571428571428571,11.0
2014,11620,7,1.0,04/05/2014,598004,432,Mississippi Val.,7,2,5,1,0.0,1,0,0,0.0,0,9.0,6,2,2,1,0,2,1,0,6,1,0,0,34,32,0,0,0,0,10,10,1,0.0,1.0,2.0,207.0,4.380261602472853,0.7777777777777778,6.0,2.0,1.0,6.0,6.0,2.0
2014,11620,7,1.0,04/05/2014,598253,432,Mississippi Val.,6,1,5,2,0.0,1,0,0,0.0,0,9.0,4,1,1,1,0,1,2,0,5,1,0,0,35,31,0,0,1,0,15,6,1,0.0,1.0,1.0,414.0,3.4913727135839645,0.6666666666666666,4.0,1.0,2.0,5.0,2.5,1.0
2014,11620,7,1.0,04/08/2014,599119,406,Mercer,8,13,-5,6,0.0,0,1,0,0.0,0,8.0,20,13,13,1,1,2,4,0,5,0,2,0,45,40,3,1,0,1,6,9,2,0.0,0.0,14.625,28.0,5.6580393802506315,3.0,22.5,2.25,4.5,5.625,1.25,14.625
2014,11620,7,1.0,04/09/2014,599450,625,Samford,6,8,-2,4,0.0,0,1,0,0.0,0,9.0,13,8,6,1,0,1,2,0,2,2,1,0,43,37,1,0,0,2,5,19,0,0.0,0.0,6.0,69.0,4.4913727135839645,1.6666666666666667,13.0,1.0,2.0,2.0,1.0,8.0
2014,11620,7,1.0,04/12/2014,600269,17,Alcorn,3,6,-3,2,0.0,0,1,0,0.0,0,8.0,12,6,5,0,0,0,3,0,7,0,0,0,37,33,0,0,0,1,7,7,2,0.0,0.0,5.625,74.0,1.533039380250631,1.875,13.5,0.0,3.375,7.875,2.3333333333333335,6.75
2014,11620,7,1.0,04/12/2014,600532,17,Alcorn,11,3,8,2,0.0,1,0,0,0.0,0,9.0,9,3,3,1,0,0,0,0,8,2,0,0,39,37,0,0,0,0,6,11,1,0.0,1.0,3.0,138.0,1.0469282691395199,1.0,9.0,0.0,0.0,8.0,inf,3.0
2014,11620,7,1.0,04/13/2014,600890,17,Alcorn,12,1,11,2,0.0,1,0,0,0.0,0,7.0,2,1,1,0,0,1,3,0,8,3,0,0,29,23,0,0,0,0,5,7,2,0.0,1.0,1.2857142857142856,322.0,4.300896523107774,0.7142857142857143,2.571428571428571,1.2857142857142856,3.8571428571428568,10.285714285714285,2.6666666666666665,1.2857142857142856
2014,11620,7,1.0,04/16/2014,601451,228,Florida A&M,3,4,-1,4,0.0,0,1,0,0.0,0,8.0,7,4,3,1,0,1,3,0,6,1,0,0,34,30,3,2,0,0,8,8,0,0.0,0.0,3.375,123.0,3.783039380250631,1.25,7.875,1.125,3.375,6.75,2.0,4.5
2014,11620,7,1.0,04/17/2014,601648,228,Florida A&M,1,2,-1,2,0.0,0,1,0,0.0,0,8.0,7,2,2,1,0,1,5,0,6,0,0,0,34,29,0,0,0,0,6,10,2,0.0,0.0,2.25,184.0,4.1580393802506315,1.5,7.875,1.125,5.625,6.75,1.2,2.25
2014,11620,7,1.0,04/19/2014,602623,6,Alabama A&M,11,1,10,1,0.0,1,0,0,0.0,0,7.0,5,1,1,0,0,0,2,0,4,0,0,0,28,26,0,0,0,0,12,5,0,0.0,1.0,1.2857142857142856,322.0,1.8723250945363454,1.0,6.428571428571429,0.0,2.571428571428571,5.142857142857142,2.0,1.2857142857142856
2014,11620,7,1.0,04/19/2014,602808,6,Alabama A&M,6,2,4,2,0.0,1,0,0,0.0,0,9.0,8,2,2,0,0,1,4,0,6,1,0,1,37,31,0,0,1,0,10,8,1,0.0,1.0,2.0,207.0,3.9358171580284087,1.3333333333333333,8.0,1.0,4.0,6.0,1.5,2.0
2014,11620,7,1.0,04/20/2014,603056,6,Alabama A&M,6,2,4,1,0.0,1,0,0,0.0,0,9.0,7,2,1,1,1,1,0,0,5,1,0,0,33,31,0,0,0,1,8,12,1,0.0,1.0,1.0,414.0,2.8247060469172975,0.7777777777777778,7.0,1.0,0.0,5.0,inf,2.0
2014,11620,7,1.0,04/26/2014,604484,314,Jackson St.,4,5,-1,2,0.0,0,1,0,0.0,0,9.0,13,5,5,2,0,3,3,0,9,1,0,0,43,38,3,2,1,0,9,8,3,0.0,0.0,5.0,83.0,5.8247060469172975,1.7777777777777777,13.0,3.0,3.0,9.0,3.0,5.0
2014,11620,7,1.0,04/26/2014,604690,314,Jackson St.,11,2,9,2,0.0,1,0,1,0.0,0,9.0,7,2,2,2,1,0,2,0,3,5,0,0,40,31,0,0,2,0,12,11,0,0.0,1.0,2.0,207.0,3.8247060469172975,1.0,7.0,0.0,2.0,3.0,1.5,2.0
2014,11620,7,1.0,04/27/2014,604967,314,Jackson St.,11,6,5,6,0.0,1,0,0,0.0,0,8.666666666666666,9,6,6,1,0,3,6,0,7,4,0,0,44,33,3,1,1,0,8,10,1,0.0,1.0,6.230769230769232,66.0,8.504193226404478,1.7307692307692308,9.346153846153847,3.115384615384616,6.230769230769232,7.269230769230769,1.1666666666666667,6.230769230769232
2014,11620,7,1.0,04/30/2014,605553,646,South Alabama,11,12,-1,8,0.0,0,1,0,0.0,0,9.0,15,12,12,3,0,0,8,0,6,0,1,0,49,41,10,6,0,0,9,10,1,0.0,0.0,12.0,34.0,3.4913727135839645,2.5555555555555554,15.0,0.0,8.0,6.0,0.75,12.0
2014,11620,7,1.0,05/02/2014,605691,415,Miami (FL),1,11,-10,3,0.0,0,1,0,0.0,0,8.0,12,11,8,1,1,0,5,0,5,0,1,0,39,33,0,0,0,0,6,9,1,0.0,0.0,9.0,46.0,2.783039380250631,2.125,13.5,0.0,5.625,5.625,1.0,12.375
2014,11620,7,1.0,05/03/2014,605990,415,Miami (FL),6,5,1,2,0.0,1,0,0,0.0,0,9.0,6,5,5,4,0,1,5,0,6,2,0,0,39,31,2,2,0,1,10,10,2,0.0,1.0,5.0,83.0,4.602483824695076,1.2222222222222223,6.0,1.0,5.0,6.0,1.2,5.0
2014,11620,7,1.0,05/04/2014,606512,415,Miami (FL),3,6,-3,4,0.0,0,1,0,0.0,0,8.0,8,6,6,2,0,0,8,0,5,2,0,0,41,28,4,1,3,0,11,6,0,0.0,0.0,6.75,61.0,4.6580393802506315,2.0,9.0,0.0,9.0,5.625,0.625,6.75
2014,11620,7,1.0,05/14/2014,607867,261,Grambling,11,10,1,5,0.0,1,0,0,0.0,0,11.0,19,10,10,3,0,2,4,0,9,1,2,0,55,47,6,3,2,1,13,9,1,0.0,1.0,8.181818181818182,51.0,4.248948471159721,2.090909090909091,15.545454545454545,1.6363636363636365,3.272727272727273,7.363636363636364,2.25,8.181818181818182
2014,11620,7,1.0,05/15/2014,608003,17,Alcorn,6,2,4,1,0.0,1,0,0,0.0,0,9.0,4,2,2,1,0,0,0,0,4,1,0,0,31,30,0,0,0,0,12,9,2,0.0,1.0,2.0,207.0,1.6024838246950754,0.4444444444444444,4.0,0.0,0.0,4.0,inf,2.0
2014,11620,7,1.0,05/16/2014,608184,261,Grambling,15,6,9,2,0.0,1,0,1,0.0,0,9.0,9,6,6,2,0,0,2,0,10,0,1,0,36,34,1,0,0,0,6,9,5,0.0,1.0,6.0,69.0,0.6024838246950754,1.2222222222222223,9.0,0.0,2.0,10.0,5.0,6.0
2014,11620,7,1.0,05/18/2014,608450,314,Jackson St.,8,9,-1,5,0.0,0,1,0,0.0,0,9.0,17,9,7,2,1,1,8,1,5,0,0,0,48,37,2,1,1,2,8,10,2,0.0,0.0,7.0,59.0,5.1580393802506315,2.7777777777777777,17.0,1.0,8.0,5.0,0.625,9.0
2014,11620,8,1.0,02/14/2014,586900,609,Saint Louis,1,2,-1,4,0.0,0,1,0,0.0,0,9.0,8,2,2,1,2,0,1,0,7,1,0,0,34,31,1,0,1,0,15,2,3,0.0,0.0,2.0,207.0,1.2691504913617422,1.0,8.0,0.0,1.0,7.0,7.0,2.0
