PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id_x,player_id_y,division
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,neutral,16340,388,Marshall,9,True,4,8,-4,loss,2390584,609,2798266,2023,2798266.0,2798266.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/17/2023,away,16340,460,UNCW,9,True,10,14,-4,loss,2390433,519,2490669,2023,2490669.0,2490669.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,726,Navy,9,True,27,9,18,win,2390624,519,2490669,2023,2490669.0,2490669.0,1.0
1,3,4.0,0,0,0,0,0,1,0,02/17/2023,neutral,16340,725,Army West Point,9,True,2,5,-3,loss,2390312,721,2477958,2023,2477958.0,2477958.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/18/2023,neutral,16340,725,Army West Point,9,True,4,6,-2,loss,2390581,721,2477958,2023,2477958.0,2477958.0,1.0
2,7,10.0,1,0,0,0,0,2,0,02/19/2023,neutral,16340,725,Army West Point,9,True,9,3,6,win,2390877,721,2477958,2023,2477958.0,2477958.0,1.0
0,4,4.0,0,0,0,0,0,1,0,02/20/2023,away,16340,522,Oklahoma,9,True,6,8,-2,loss,2391079,721,2477958,2023,2477958.0,2477958.0,1.0
6,0,6.0,0,0,0,3,0,0,0,02/18/2023,away,16340,655,Southeastern La.,9,True,5,7,-2,loss,2408282,342,2824745,2023,2824745.0,2824745.0,1.0
5,3,8.0,0,0,0,7,3,0,0,02/19/2023,away,16340,655,Southeastern La.,9,True,4,11,-7,loss,2390970,342,2824745,2023,2824745.0,2824745.0,1.0
1,4,5.0,0,0,0,0,0,1,0,02/17/2023,home,16340,30024,Utah Valley,9,True,1,8,-7,loss,2390380,108,2827502,2023,2827502.0,2827502.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/18/2023,home,16340,30024,Utah Valley,9,True,4,2,2,win,2390653,108,2827502,2023,2827502.0,2827502.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,30024,Utah Valley,9,True,1,7,-6,loss,2407902,108,2827502,2023,2827502.0,2827502.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,30024,Utah Valley,9,True,20,4,16,win,2391044,108,2827502,2023,2827502.0,2827502.0,1.0
1,0,1.0,0,0,0,5,0,0,0,02/18/2023,away,16340,716,Troy,10,True,7,8,-1,loss,2390782,219,2347424,2023,2347424.0,2347424.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,465,UNLV,9,True,6,14,-8,loss,2390248,534,2814876,2023,2814876.0,2814876.0,1.0
3,0,4.0,1,0,0,0,0,0,0,02/18/2023,away,16340,465,UNLV,9,True,3,8,-5,loss,2390497,534,2814876,2023,2814876.0,2814876.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,465,UNLV,9,True,6,31,-25,loss,2390816,534,2814876,2023,2814876.0,2814876.0,1.0
13,1,15.0,1,0,0,2,0,0,0,02/17/2023,home,16340,508,Northwestern St.,9,True,3,2,1,win,2390484,646,2679729,2023,2679729.0,2679729.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,202,Eastern Ky.,9,True,0,2,-2,loss,2390794,646,2679729,2023,2679729.0,2679729.0,1.0
14,0,14.0,0,0,0,0,0,0,0,02/18/2023,home,16340,202,Eastern Ky.,9,True,26,6,20,win,2408386,646,2679729,2023,2679729.0,2679729.0,1.0
10,1,11.0,0,0,0,2,1,0,0,02/19/2023,home,16340,9,UAB,9,True,7,6,1,win,2391055,646,2679729,2023,2679729.0,2679729.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,725,Army West Point,9,True,2,5,-3,loss,2390312,721,2477970,2023,2477970.0,2477970.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,460,UNCW,9,True,10,14,-4,loss,2390433,519,2490655,2023,2490655.0,2490655.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,746,Virginia,9,True,4,8,-4,loss,2420095,519,2490655,2023,2490655.0,2490655.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/19/2023,neutral,16340,726,Navy,9,True,27,9,18,win,2390624,519,2490655,2023,2490655.0,2490655.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,87,Butler,9,True,10,9,1,win,2390960,222,2827270,2023,2827270.0,2827270.0,1.0
0,0,0.0,0,0,0,2,1,0,0,02/20/2023,away,16340,522,Oklahoma,9,True,6,8,-2,loss,2391079,721,2477964,2023,2477964.0,2477964.0,1.0
0,1,1.0,0,0,0,2,0,0,0,02/17/2023,away,16340,655,Southeastern La.,9,True,4,15,-11,loss,2390441,342,2824779,2023,2824779.0,2824779.0,1.0
0,0,1.0,1,0,0,2,0,0,0,02/19/2023,away,16340,655,Southeastern La.,9,True,4,11,-7,loss,2390970,342,2680398,2023,2680398.0,2680398.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,456,UNC Asheville,9,True,3,11,-8,loss,2390518,590,2500520,2023,2500520.0,2500520.0,1.0
0,0,1.0,1,0,0,4,0,0,0,02/19/2023,away,16340,716,Troy,9,True,10,11,-1,loss,2391015,219,2826387,2023,2826387.0,2826387.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,563,Radford,9,True,14,2,12,win,2391168,457,2804898,2023,2804898.0,2804898.0,1.0
11,0,11.0,0,0,0,0,0,0,0,02/17/2023,away,16340,115,Campbell,9,True,5,11,-6,loss,2390300,587,2804640,2023,2804640.0,2804640.0,1.0
14,1,15.0,0,0,1,5,1,0,0,02/18/2023,away,16340,115,Campbell,9,True,0,10,-10,loss,2390536,587,2804640,2023,2804640.0,2804640.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,288,Houston,9,True,6,8,-2,loss,2390838,107,2806725,2023,2806725.0,2806725.0,1.0
1,0,2.0,1,0,0,0,0,0,0,02/17/2023,home,16340,639,Siena,9,True,22,5,17,win,2390453,128,2331983,2023,2331983.0,2331983.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,639,Siena,9,True,11,1,10,win,2391000,128,2331983,2023,2331983.0,2331983.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,229,Fla. Atlantic,9,True,3,13,-10,loss,2391191,128,2331983,2023,2331983.0,2331983.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,neutral,16340,87,Butler,9,True,7,16,-9,loss,2407998,222,2673953,2023,2673953.0,2673953.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,746,Virginia,9,True,5,24,-19,loss,2390348,726,2482090,2023,2482090.0,2482090.0,1.0
2,2,4.0,0,0,0,0,0,1,0,02/18/2023,away,16340,460,UNCW,9,True,0,8,-8,loss,2391052,726,2482090,2023,2482090.0,2482090.0,1.0
3,6,10.0,1,0,0,0,0,1,0,02/19/2023,neutral,16340,519,Ohio,9,True,9,27,-18,loss,2390624,726,2482090,2023,2482090.0,2482090.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/18/2023,away,16340,1045,DBU,9,True,5,19,-14,loss,2390733,236,2813466,2023,2813466.0,2813466.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,1045,DBU,9,True,1,13,-12,loss,2390918,236,2813466,2023,2813466.0,2813466.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/18/2023,away,16340,363,Longwood,9,True,8,5,3,win,2390756,450,2330479,2023,2330479.0,2330479.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,418,Michigan,9,True,4,6,-2,loss,2390884,1104,2467008,2023,2467008.0,2467008.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,493,North Dakota St.,9,True,5,3,2,win,2390255,102,2304737,2023,2304737.0,2304737.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,493,North Dakota St.,9,True,8,6,2,win,2390506,102,2304737,2023,2304737.0,2304737.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,493,North Dakota St.,9,True,3,2,1,win,2390871,102,2304737,2023,2304737.0,2304737.0,1.0
1,4,5.0,0,0,0,0,0,2,0,02/19/2023,home,16340,493,North Dakota St.,9,True,4,13,-9,loss,2408511,102,2304737,2023,2304737.0,2304737.0,1.0
0,0,0.0,0,0,0,2,0,0,0,02/17/2023,neutral,16340,545,Pittsburgh,9,True,10,11,-1,loss,2390368,380,2134880,2023,2134880.0,2134880.0,1.0
3,1,4.0,0,0,0,0,0,0,0,02/17/2023,away,16340,430,Mississippi St.,9,True,2,11,-9,loss,2390246,741,2327844,2023,2327844.0,2327844.0,1.0
1,6,7.0,0,0,0,0,0,2,0,02/18/2023,away,16340,430,Mississippi St.,9,True,14,13,1,win,2390494,741,2327844,2023,2327844.0,2327844.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,430,Mississippi St.,9,True,3,9,-6,loss,2390814,741,2327844,2023,2327844.0,2327844.0,1.0
0,1,1.0,0,0,0,1,0,0,0,02/19/2023,neutral,16340,698,TCU,10,True,9,8,1,win,2391063,434,2825659,2023,2825659.0,2825659.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,631,Santa Clara,9,True,2,4,-2,loss,2390858,756,2681290,2023,2681290.0,2681290.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/17/2023,home,16340,514,Oakland,10,True,6,5,1,win,2390454,346,2681284,2023,2681284.0,2681284.0,1.0
0,4,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,514,Oakland,9,True,3,2,1,win,2390743,346,2681284,2023,2681284.0,2681284.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,514,Oakland,9,True,5,4,1,win,2391002,346,2681284,2023,2681284.0,2681284.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/17/2023,neutral,16340,739,Villanova,9,True,7,2,5,win,2390887,111,2508418,2023,2508418.0,2508418.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/21/2023,home,16340,235,Florida,9,True,1,6,-5,loss,2391082,651,2660873,2023,2660873.0,2660873.0,1.0
6,3,9.0,0,0,0,0,0,3,0,02/17/2023,neutral,16340,380,Maine,9,True,11,10,1,win,2390368,545,2309398,2023,2309398.0,2309398.0,1.0
7,1,8.0,0,0,0,0,0,1,0,02/18/2023,neutral,16340,380,Maine,9,True,7,11,-4,loss,2390673,545,2309398,2023,2309398.0,2309398.0,1.0
6,0,6.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,380,Maine,9,True,5,8,-3,loss,2390900,545,2309398,2023,2309398.0,2309398.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,249,George Washington,9,True,9,5,4,win,2390411,196,2660867,2023,2660867.0,2660867.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,249,George Washington,9,True,23,5,18,win,2390984,196,2660867,2023,2660867.0,2660867.0,1.0
2,4,6.0,0,0,0,0,0,1,0,02/18/2023,home,16340,62,Binghamton,9,True,3,2,1,win,2390726,147,2476071,2023,2476071.0,2476071.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,62,Binghamton,9,True,19,1,18,win,2390915,147,2476071,2023,2476071.0,2476071.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,631,Santa Clara,9,True,10,5,5,win,2390535,756,2319174,2023,2319174.0,2319174.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,631,Santa Clara,9,True,7,13,-6,loss,2420282,756,2319174,2023,2319174.0,2319174.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/20/2023,away,16340,631,Santa Clara,9,True,10,7,3,win,2391070,756,2319174,2023,2319174.0,2319174.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,655,Southeastern La.,9,True,0,20,-20,loss,2390763,342,2310636,2023,2310636.0,2310636.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,683,Stony Brook,9,True,14,4,10,win,2390740,101,2670453,2023,2670453.0,2670453.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,683,Stony Brook,9,True,8,2,6,win,2390994,101,2670453,2023,2670453.0,2670453.0,1.0
5,0,5.0,0,0,0,2,0,0,0,02/17/2023,away,16340,28755,FGCU,9,True,0,13,-13,loss,2390479,283,2300431,2023,2300431.0,2300431.0,1.0
6,1,7.0,0,0,0,3,0,0,0,02/18/2023,away,16340,28755,FGCU,9,True,7,10,-3,loss,2408937,283,2300431,2023,2300431.0,2300431.0,1.0
6,1,7.0,0,0,0,0,1,0,0,02/19/2023,away,16340,28755,FGCU,9,True,4,7,-3,loss,2390932,283,2300431,2023,2300431.0,2300431.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,neutral,16340,164,UConn,9,True,6,8,-2,loss,2391058,518,2801843,2023,2801843.0,2801843.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/17/2023,away,16340,692,Tennessee Tech,9,True,0,1,-1,loss,2390394,71,2346302,2023,2346302.0,2346302.0,1.0
9,2,11.0,0,0,0,0,0,0,0,02/18/2023,away,16340,692,Tennessee Tech,9,True,9,11,-2,loss,2390760,71,2346302,2023,2346302.0,2346302.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/19/2023,away,16340,692,Tennessee Tech,9,True,10,4,6,win,2391032,71,2346302,2023,2346302.0,2346302.0,1.0
0,0,1.0,1,0,0,1,0,0,0,02/18/2023,neutral,16340,703,Texas,9,True,6,5,1,win,2390576,434,2489072,2023,2489072.0,2489072.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,1104,Grand Canyon,9,True,4,12,-8,loss,2390322,112,2490523,2023,2490523.0,2490523.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,418,Michigan,9,True,11,2,9,win,2390594,112,2490523,2023,2490523.0,2490523.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,694,Tennessee,9,True,0,7,-7,loss,2391057,112,2490523,2023,2490523.0,2490523.0,1.0
3,2,5.0,0,0,0,0,0,2,0,02/18/2023,home,16340,414,Miami (OH),9,True,5,4,1,win,2390515,255,2661210,2023,2661210.0,2661210.0,1.0
2,4,6.0,0,0,0,0,0,1,0,02/19/2023,home,16340,414,Miami (OH),9,True,16,8,8,win,2390832,255,2661210,2023,2661210.0,2661210.0,1.0
2,3,5.0,0,0,0,0,0,2,0,02/21/2023,away,16340,253,Ga. Southern,9,True,8,6,2,win,2391184,255,2661210,2023,2661210.0,2661210.0,1.0
4,1,5.0,0,0,0,0,0,0,0,02/17/2023,away,16340,746,Virginia,9,True,5,24,-19,loss,2390348,726,2306068,2023,2306068.0,2306068.0,1.0
5,2,7.0,0,0,0,0,0,1,0,02/18/2023,away,16340,460,UNCW,9,True,0,8,-8,loss,2391052,726,2306068,2023,2306068.0,2306068.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,519,Ohio,9,True,9,27,-18,loss,2390624,726,2306068,2023,2306068.0,2306068.0,1.0
1,3,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,71,Bowling Green,9,True,11,9,2,win,2390760,692,2825063,2023,2825063.0,2825063.0,1.0
1,1,3.0,1,0,0,0,0,0,0,02/19/2023,home,16340,71,Bowling Green,9,True,4,10,-6,loss,2391032,692,2825063,2023,2825063.0,2825063.0,1.0
1,4,5.0,0,0,0,0,0,1,0,02/21/2023,away,16340,8,Alabama,9,True,4,7,-3,loss,2391089,692,2825063,2023,2825063.0,2825063.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,639,Siena,9,True,22,5,17,win,2390453,128,2673166,2023,2673166.0,2673166.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,639,Siena,9,True,2,1,1,win,2390792,128,2673166,2023,2673166.0,2673166.0,1.0
0,0,1.0,1,0,0,1,1,0,0,02/19/2023,away,16340,198,ETSU,9,True,2,3,-1,loss,2390820,709,2334970,2023,2334970.0,2334970.0,1.0
1,0,1.0,0,0,0,1,0,0,0,02/18/2023,home,16340,71,Bowling Green,9,True,11,9,2,win,2390760,692,2825077,2023,2825077.0,2825077.0,1.0
2,2,4.0,0,0,0,0,0,1,0,02/17/2023,away,16340,402,McNeese,9,True,0,1,-1,loss,2390469,169,2471905,2023,2471905.0,2471905.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,402,McNeese,9,True,9,4,5,win,2390761,169,2471905,2023,2471905.0,2471905.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,402,McNeese,9,True,5,1,4,win,2391033,169,2471905,2023,2471905.0,2471905.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,331,Kent St.,9,True,6,5,1,win,2390281,316,2463642,2023,2463642.0,2463642.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,331,Kent St.,16,True,6,10,-4,loss,2390521,316,2463642,2023,2463642.0,2463642.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/19/2023,home,16340,331,Kent St.,9,True,6,18,-12,loss,2390840,316,2463642,2023,2463642.0,2463642.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/21/2023,home,16340,234,Florida St.,9,True,2,11,-9,loss,2391097,316,2463642,2023,2463642.0,2463642.0,1.0
9,1,10.0,0,0,0,1,0,0,0,02/17/2023,home,16340,48,Charleston So.,9,True,13,3,10,win,2390245,235,2118775,2023,2118775.0,2118775.0,1.0
7,2,9.0,0,0,1,0,1,0,0,02/18/2023,home,16340,48,Charleston So.,9,True,16,2,14,win,2390493,235,2118775,2023,2118775.0,2118775.0,1.0
12,0,12.0,0,0,0,0,0,0,0,02/19/2023,home,16340,48,Charleston So.,9,True,8,0,8,win,2390813,235,2118775,2023,2118775.0,2118775.0,1.0
1,1,3.0,1,0,0,0,0,0,0,02/18/2023,home,16340,178,Delaware St.,9,True,5,4,1,win,2390533,141,2660481,2023,2660481.0,2660481.0,1.0
1,6,7.0,0,0,0,0,0,1,0,02/19/2023,home,16340,178,Delaware St.,9,True,11,10,1,win,2390857,141,2660481,2023,2660481.0,2660481.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,108,UC Davis,9,True,8,1,7,win,2390380,30024,2826973,2023,2826973.0,2826973.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,away,16340,108,UC Davis,9,True,2,4,-2,loss,2390653,30024,2826973,2023,2826973.0,2826973.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,108,UC Davis,9,True,7,1,6,win,2407902,30024,2826973,2023,2826973.0,2826973.0,1.0
3,1,4.0,0,0,0,0,0,0,0,02/17/2023,away,16340,610,Saint Mary's (CA),9,True,10,8,2,win,2390324,302,2474316,2023,2474316.0,2474316.0,1.0
1,3,4.0,0,0,0,0,0,2,0,02/17/2023,away,16340,610,Saint Mary's (CA),9,True,6,5,1,win,2408378,302,2474316,2023,2474316.0,2474316.0,1.0
2,2,4.0,0,0,0,0,0,1,0,02/18/2023,away,16340,610,Saint Mary's (CA),10,True,7,3,4,win,2390682,302,2474316,2023,2474316.0,2474316.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,610,Saint Mary's (CA),9,True,1,8,-7,loss,2390895,302,2474316,2023,2474316.0,2474316.0,1.0
0,0,0.0,0,0,0,2,0,0,0,02/17/2023,away,16340,655,Southeastern La.,9,True,4,15,-11,loss,2390441,342,2824802,2023,2824802.0,2824802.0,1.0
5,2,7.0,0,0,0,3,1,0,0,02/19/2023,home,16340,392,Maryland,9,True,5,9,-4,loss,2390985,651,2478538,2023,2478538.0,2478538.0,1.0
1,2,4.0,1,0,0,0,0,0,0,02/17/2023,away,16340,253,Ga. Southern,9,True,3,4,-1,loss,2390474,768,2138499,2023,2138499.0,2138499.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,253,Ga. Southern,9,True,2,6,-4,loss,2390727,768,2138499,2023,2138499.0,2138499.0,1.0
3,5,8.0,0,0,0,0,0,0,0,02/19/2023,away,16340,253,Ga. Southern,9,True,13,4,9,win,2390975,768,2138499,2023,2138499.0,2138499.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,493,North Dakota St.,9,True,5,3,2,win,2390255,102,2464111,2023,2464111.0,2464111.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,493,North Dakota St.,9,True,8,6,2,win,2390506,102,2464111,2023,2464111.0,2464111.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/19/2023,home,16340,493,North Dakota St.,9,True,3,2,1,win,2390871,102,2464111,2023,2464111.0,2464111.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/19/2023,home,16340,493,North Dakota St.,9,True,4,13,-9,loss,2408511,102,2464111,2023,2464111.0,2464111.0,1.0
7,1,8.0,0,0,1,0,0,0,0,02/19/2023,neutral,16340,418,Michigan,9,True,4,6,-2,loss,2390884,1104,2801466,2023,2801466.0,2801466.0,1.0
7,1,8.0,0,0,0,0,0,0,0,02/20/2023,home,16340,416,Michigan St.,9,True,1,7,-6,loss,2391067,1104,2801466,2023,2801466.0,2801466.0,1.0
2,0,3.0,1,0,0,0,0,0,0,02/17/2023,neutral,16340,419,Middle Tenn.,9,True,8,14,-6,loss,2390330,740,2483952,2023,2483952.0,2483952.0,1.0
3,0,3.0,0,0,0,0,0,1,0,02/18/2023,neutral,16340,220,Fairfield,9,True,10,3,7,win,2390622,740,2483952,2023,2483952.0,2483952.0,1.0
9,0,9.0,0,0,0,0,0,0,0,02/19/2023,away,16340,149,Coastal Carolina,9,True,4,2,2,win,2391050,740,2483952,2023,2483952.0,2483952.0,1.0
0,1,2.0,1,0,0,2,0,0,0,02/17/2023,neutral,16340,432,Mississippi Val.,9,True,5,7,-2,loss,2390316,699,2829467,2023,2829467.0,2829467.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,721,Air Force,9,True,5,2,3,win,2390312,725,2508746,2023,2508746.0,2508746.0,1.0
3,0,4.0,1,0,0,0,0,0,0,02/18/2023,neutral,16340,721,Air Force,9,True,6,4,2,win,2390581,725,2508746,2023,2508746.0,2508746.0,1.0
2,0,3.0,1,0,0,0,0,0,0,02/19/2023,neutral,16340,721,Air Force,9,True,3,9,-6,loss,2390877,725,2508746,2023,2508746.0,2508746.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,414,Miami (OH),9,True,15,12,3,win,2390272,255,2328815,2023,2328815.0,2328815.0,1.0
1,1,3.0,1,0,0,0,0,1,0,02/18/2023,home,16340,414,Miami (OH),9,True,5,4,1,win,2390515,255,2328815,2023,2328815.0,2328815.0,1.0
2,3,5.0,0,0,0,0,0,1,0,02/19/2023,home,16340,414,Miami (OH),9,True,16,8,8,win,2390832,255,2328815,2023,2328815.0,2328815.0,1.0
0,2,3.0,1,0,0,0,0,2,0,02/21/2023,away,16340,253,Ga. Southern,9,True,8,6,2,win,2391184,255,2328815,2023,2328815.0,2328815.0,1.0
4,1,5.0,0,0,0,0,0,1,0,02/18/2023,home,16340,1395,Tarleton St.,9,True,13,6,7,win,2390739,706,2666741,2023,2666741.0,2666741.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,1395,Tarleton St.,12,True,5,7,-2,loss,2390992,706,2666741,2023,2666741.0,2666741.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,334,Kentucky,9,True,2,0,2,win,2390294,1068,2677880,2023,2677880.0,2677880.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/18/2023,home,16340,654,Southeast Mo. St.,9,True,3,0,3,win,2390525,1004,2662255,2023,2662255.0,2662255.0,1.0
1,4,6.0,1,0,0,0,0,0,0,02/19/2023,home,16340,654,Southeast Mo. St.,9,True,13,4,9,win,2390843,1004,2662255,2023,2662255.0,2662255.0,1.0
2,4,6.0,0,0,0,0,0,0,0,02/21/2023,away,16340,736,Vanderbilt,9,True,5,4,1,win,2391103,1004,2662255,2023,2662255.0,2662255.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,748,Wagner,9,True,3,2,1,win,2390737,490,2305011,2023,2305011.0,2305011.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,29,Arizona,9,True,1,3,-2,loss,2390492,694,2139744,2023,2139744.0,2139744.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,1104,Grand Canyon,9,True,3,4,-1,loss,2390812,694,2139744,2023,2139744.0,2139744.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,112,UC San Diego,9,True,7,0,7,win,2391057,694,2139744,2023,2139744.0,2139744.0,1.0
2,1,3.0,0,0,0,0,0,1,0,02/19/2023,away,16340,235,Florida,9,True,0,8,-8,loss,2390813,48,2667311,2023,2667311.0,2667311.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,away,16340,110,UCLA,9,True,0,23,-23,loss,2390738,464,2677102,2023,2677102.0,2677102.0,1.0
0,0,0.0,0,0,0,3,0,0,0,02/18/2023,home,16340,1320,Presbyterian,9,True,2,5,-3,loss,2390771,251,1997182,2023,1997182.0,1997182.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,629,San Francisco,9,True,1,3,-2,loss,2390752,732,2825274,2023,2825274.0,2825274.0,1.0
0,1,2.0,1,0,0,0,1,0,0,02/20/2023,away,16340,629,San Francisco,9,True,0,3,-3,loss,2391076,732,2825274,2023,2825274.0,2825274.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/17/2023,home,16340,1395,Tarleton St.,9,True,3,2,1,win,2390451,706,2495880,2023,2495880.0,2495880.0,1.0
6,0,6.0,0,0,0,0,0,2,0,02/18/2023,home,16340,1395,Tarleton St.,9,True,13,6,7,win,2390739,706,2495880,2023,2495880.0,2495880.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/19/2023,home,16340,1395,Tarleton St.,12,True,5,7,-2,loss,2390992,706,2495880,2023,2495880.0,2495880.0,1.0
0,7,7.0,0,0,0,0,0,0,0,02/17/2023,home,16340,660,SIUE,9,True,0,2,-2,loss,2390480,2743,2822241,2023,2822241.0,2822241.0,1.0
2,2,4.0,0,0,0,0,0,1,0,02/18/2023,home,16340,660,SIUE,9,True,5,1,4,win,2390807,2743,2822241,2023,2822241.0,2822241.0,1.0
0,3,3.0,0,0,0,0,0,1,0,02/19/2023,home,16340,660,SIUE,9,True,5,9,-4,loss,2391011,2743,2822241,2023,2822241.0,2822241.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/18/2023,home,16340,414,Miami (OH),9,True,5,4,1,win,2390515,255,1979067,2023,1979067.0,1979067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,away,16340,253,Ga. Southern,9,True,8,6,2,win,2391184,255,1979067,2023,1979067.0,1979067.0,1.0
7,0,8.0,1,0,0,0,0,0,0,02/17/2023,neutral,16340,432,Mississippi Val.,9,True,5,7,-2,loss,2390316,699,2829466,2023,2829466.0,2829466.0,1.0
