season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,254,1.0,225,53.0,25,28,11,2.0,1,485.0,480,340,279,91,3,38,277,2,431,77,13,71,2242,1829,182,75,39,20,477,450,129,0.0,0.4716981132075472,5.177319587628865,94.0,4.379252268577089,1.5608247422680412,8.907216494845361,0.7051546391752577,5.14020618556701,7.997938144329897,1.555956678700361,6.309278350515464
2018,12973,255,1.0,233,58.0,31,27,9,4.0,1,514.6666666666666,551,318,282,85,11,56,178,4,505,64,3,34,2305,2016,118,51,23,24,479,483,166,0.0,0.5344827586206896,4.931347150259068,98.0,3.8110187340436767,1.4164507772020727,9.635362694300518,0.9792746113989639,3.1126943005181347,8.830958549222798,2.837078651685393,5.560880829015545
2018,12973,257,1.0,239,60.0,39,21,18,0.0,0,539.3333333333334,472,263,234,85,6,53,234,13,532,71,4,41,2347,2005,122,33,18,19,503,501,150,0.0,0.65,3.9048207663782444,124.0,3.9495605274686816,1.3090234857849197,7.876390605686032,0.8844252163164399,3.9048207663782444,8.877626699629172,2.2735042735042734,4.388751545117429
2018,12973,260,1.0,143,56.0,33,24,17,6.0,1,496.6666666666667,432,187,168,73,7,34,156,7,457,52,2,26,2065,1806,66,15,36,13,421,524,151,0.0,0.5789473684210527,3.0442953020134227,159.0,3.2543647019819177,1.1838926174496645,7.828187919463088,0.6161073825503356,2.826845637583893,8.281208053691275,2.9294871794871793,3.3885906040268456
2018,12973,261,1.0,139,42.0,22,23,7,0.0,0,359.6666666666667,481,379,281,86,17,37,181,3,257,61,7,47,1794,1501,67,35,19,32,357,405,77,0.0,0.4888888888888889,7.031510658016682,69.0,4.875108492839722,1.840593141797961,12.036144578313253,0.9258572752548656,4.529193697868397,6.430954587581093,1.419889502762431,9.483781278962002
2018,12973,272,1.0,198,57.0,26,30,12,4.0,3,476.6666666666667,479,302,258,87,18,31,236,2,405,49,8,46,2155,1811,119,52,30,27,455,495,139,0.0,0.4642857142857143,4.871328671328671,99.0,3.888184573385682,1.5,9.044055944055945,0.5853146853146853,4.455944055944055,7.646853146853147,1.7161016949152543,5.7020979020979015
2018,12973,275,1.0,133,42.0,21,20,9,5.0,1,359.6666666666667,416,274,235,65,7,27,175,0,340,53,6,49,1704,1443,50,28,16,15,346,337,101,0.0,0.5121951219512195,5.88044485634847,82.0,3.9353494566951435,1.6431881371640407,10.409638554216867,0.675625579240037,4.379054680259499,8.50787766450417,1.9428571428571428,6.856348470806301
2018,12973,277,1.0,151,49.0,26,21,16,2.0,1,420.3333333333333,457,230,197,111,9,19,142,3,297,26,4,25,1846,1626,80,29,34,17,472,414,85,0.0,0.5531914893617021,4.218080888183981,115.0,3.321837518378833,1.4250594766058684,9.785091197462332,0.40681998413957177,3.040444091990484,6.3592386994448855,2.091549295774648,4.92466296590008
2018,12973,283,1.0,135,46.0,23,22,11,5.0,3,397.6666666666667,338,180,154,56,8,28,166,2,367,43,6,34,1697,1450,47,18,29,9,358,398,120,0.0,0.5111111111111111,3.4853310980720873,139.0,3.5945943413210157,1.267393126571668,7.64962279966471,0.6336965632858339,3.7569153394803014,8.305951383067896,2.210843373493976,4.073763621123218
2018,12973,285,1.0,153,45.0,18,27,5,2.0,0,379.3333333333333,375,256,211,75,16,25,233,4,363,48,10,45,1779,1462,84,29,22,14,341,373,115,0.0,0.4,5.006151142355009,97.0,4.113526542488636,1.6028119507908611,8.89718804920914,0.593145869947276,5.528119507908612,8.612478031634447,1.55793991416309,6.073813708260106
2018,12973,287,1.0,178,59.0,29,30,7,8.0,1,522.0,547,282,249,98,19,37,191,4,379,77,3,38,2320,1991,102,37,36,25,506,587,109,0.0,0.4915254237288136,4.293103448275862,113.0,3.957902977586845,1.4137931034482758,9.431034482758621,0.6379310344827587,3.293103448275862,6.5344827586206895,1.9842931937172774,4.862068965517241
2018,12973,288,1.0,219,63.0,38,25,15,5.0,3,560.6666666666666,494,281,239,82,10,35,220,7,492,71,4,43,2401,2054,134,41,31,23,567,528,134,0.0,0.6031746031746031,3.8365041617122477,126.0,3.5618797248453995,1.2734839476813318,7.929845422116529,0.5618311533888228,3.531510107015458,7.897740784780024,2.2363636363636363,4.510701545778835
2018,12973,299,1.0,184,39.0,14,27,6,0.0,0,367.0,430,299,266,83,10,54,176,4,317,45,9,51,1733,1475,83,44,23,12,350,392,76,0.0,0.34146341463414637,6.52316076294278,74.0,4.940150046604561,1.651226158038147,10.544959128065395,1.32425068119891,4.316076294277929,7.773841961852861,1.8011363636363635,7.332425068119892
2018,12973,301,1.0,191,53.0,32,19,17,1.0,0,453.6666666666667,426,248,209,77,4,31,193,3,345,35,6,45,1964,1689,114,33,22,24,520,414,89,0.0,0.6274509803921569,4.146216017634092,117.0,3.8234162777577243,1.3644379132990447,8.45113886847906,0.6149889786921381,3.8288023512123437,6.844232182218956,1.7875647668393781,4.919911829537105
2018,12973,302,1.0,151,48.0,30,18,9,6.0,4,422.3333333333333,361,174,140,47,4,26,171,2,403,44,6,34,1808,1555,51,12,21,15,460,337,131,0.0,0.625,2.9834254143646413,162.0,3.3674246703053368,1.259668508287293,7.692975532754539,0.5540647198105761,3.6440410418310973,8.58800315706393,2.3567251461988303,3.7079715864246254
2018,12973,305,1.0,173,55.0,31,24,13,2.0,1,487.0,461,269,233,93,6,43,218,5,359,39,8,57,2124,1814,117,52,31,21,510,511,101,0.0,0.5636363636363636,4.305954825462012,113.0,4.204997944819176,1.3942505133470227,8.519507186858316,0.7946611909650925,4.028747433264887,6.634496919917864,1.646788990825688,4.971252566735113
2018,12973,306,1.0,184,59.0,35,17,5,2.0,2,501.6666666666667,463,205,173,87,11,34,180,3,434,37,3,30,2140,1875,63,17,31,15,564,427,131,0.0,0.6730769230769231,3.1036544850498338,156.0,3.3968294169142466,1.2817275747508305,8.306312292358804,0.6099667774086378,3.229235880398671,7.786046511627907,2.411111111111111,3.6777408637873754
2018,12973,308,1.0,148,48.0,11,36,6,6.0,1,389.0,522,383,323,106,11,21,242,7,295,57,3,61,1969,1596,65,34,42,32,347,460,87,0.0,0.23404255319148937,7.473007712082262,65.0,4.43932700421963,1.9640102827763497,12.077120822622108,0.4858611825192802,5.598971722365039,6.825192802056556,1.21900826446281,8.861182519280206
2018,12973,310,1.0,191,47.0,16,31,6,1.0,1,387.6666666666667,406,276,227,76,16,23,223,1,288,53,4,57,1818,1490,102,48,27,24,374,435,89,0.0,0.3404255319148936,5.269991401547721,92.0,4.369648595176445,1.6225279449699053,9.425623387790196,0.5339638865004299,5.177128116938951,6.68615649183147,1.2914798206278026,6.407566638005158
2018,12973,312,1.0,200,30.0,27,16,11,0.0,0,350.3333333333333,340,206,177,65,3,27,186,10,377,36,8,35,1595,1336,140,49,20,17,327,299,101,0.0,0.627906976744186,4.54709800190295,107.0,3.699038039614981,1.5014272121788774,8.73453853472883,0.6936251189343483,4.7783063748810655,9.685061845861085,2.0268817204301075,5.2921027592768795
2018,12973,314,1.0,176,52.0,34,18,13,4.0,1,449.0,445,270,229,89,7,25,195,2,363,79,12,39,2023,1694,131,48,23,32,368,516,126,0.0,0.6538461538461539,4.590200445434299,106.0,3.885963631743805,1.4253897550111359,8.919821826280623,0.5011135857461024,3.908685968819599,7.276169265033407,1.8615384615384616,5.412026726057906
2018,12973,315,1.0,201,57.0,32,24,12,1.0,1,489.6666666666667,506,299,258,86,4,54,222,5,483,52,7,39,2196,1875,94,34,31,14,439,447,153,0.0,0.5714285714285714,4.742001361470388,102.0,4.0878751482974955,1.486725663716814,9.300204220558204,0.9925119128658951,4.080326752893124,8.877467665078285,2.175675675675676,5.495575221238938
2018,12973,316,1.0,213,61.0,40,21,23,2.0,0,540.3333333333334,527,273,237,78,8,44,211,3,484,50,5,44,2370,2059,104,33,27,23,517,536,164,0.0,0.6557377049180327,3.9475632325724854,123.0,3.664548986270761,1.365823565700185,8.777914867365823,0.7328809376927822,3.514497223935842,8.061690314620604,2.293838862559242,4.547193090684763
2018,12973,317,1.0,215,52.0,26,26,12,2.0,0,462.3333333333333,439,245,199,79,11,29,203,0,457,43,6,64,2054,1749,134,38,39,20,426,434,143,0.0,0.5,3.873828406633021,125.0,3.3830756952414758,1.3886085075702956,8.545782263878875,0.5645277577505408,3.9516943042537855,8.896178803172315,2.251231527093596,4.76928622927181
2018,12973,327,1.0,198,54.0,22,31,8,3.0,1,461.6666666666667,553,373,294,110,13,62,226,4,321,44,5,38,2189,1857,111,50,28,34,504,483,100,0.0,0.41509433962264153,5.731407942238267,85.0,5.058071725944314,1.6873646209386282,10.780505415162454,1.2086642599277977,4.405776173285198,6.257761732851986,1.420353982300885,7.2714801444043315
2018,12973,328,1.0,224,57.0,27,30,14,1.0,0,501.6666666666667,542,396,343,121,26,50,268,1,510,69,7,77,2353,1965,98,47,27,24,430,492,130,0.0,0.47368421052631576,6.1534883720930225,79.0,4.226065297312918,1.6146179401993355,9.72358803986711,0.8970099667774086,4.80797342192691,9.149501661129568,1.9029850746268657,7.1043189368770765
2018,12973,331,1.0,202,46.0,34,16,16,3.0,2,444.3333333333333,351,207,190,56,9,27,193,3,478,47,2,23,1896,1615,148,57,23,17,381,418,140,0.0,0.68,3.848462115528882,126.0,3.207139137201461,1.2243060765191298,7.109527381845462,0.5468867216804201,3.9092273068267067,9.68192048012003,2.476683937823834,4.1927981995498875
2018,12973,334,1.0,231,56.0,34,22,11,0.0,0,489.3333333333333,494,315,292,93,5,60,213,3,519,46,4,55,2199,1900,139,52,25,15,419,480,128,0.0,0.6071428571428571,5.370572207084469,90.0,4.008951136522818,1.444822888283379,9.0858310626703,1.103542234332425,3.917574931880109,9.545640326975478,2.436619718309859,5.793596730245231
2018,12973,342,1.0,186,50.0,16,34,4,1.0,0,388.0,454,323,268,93,18,23,223,3,302,32,9,55,1850,1543,107,51,24,26,396,399,81,0.0,0.32,6.216494845360825,78.0,4.133891443834821,1.7448453608247423,10.530927835051546,0.5335051546391752,5.172680412371133,7.005154639175258,1.3542600896860986,7.492268041237113
2018,12973,346,1.0,180,53.0,19,34,9,2.0,0,451.3333333333333,468,257,200,77,6,25,171,4,361,53,5,50,2018,1739,110,49,33,21,425,498,94,0.0,0.3584905660377358,3.9881831610044314,121.0,3.5576301942345525,1.4158050221565732,9.332348596750371,0.4985228951255539,3.409896602658789,7.198670605612999,2.111111111111111,5.124815361890694
2018,12973,352,1.0,167,49.0,22,27,9,6.0,2,404.3333333333333,409,258,205,86,21,10,196,1,358,58,4,65,1843,1535,113,50,34,19,439,342,103,0.0,0.4489795918367347,4.563066776586975,106.0,3.3836088523219146,1.496290189612531,9.103874690849134,0.2225886232481451,4.362737015663644,7.9686727122835945,1.8265306122448979,5.742786479802144
2018,12973,355,1.0,168,47.0,25,21,14,0.0,0,430.6666666666667,415,285,249,78,7,41,246,2,431,52,3,58,1972,1629,133,59,24,21,375,431,134,0.0,0.5434782608695652,5.203560371517028,93.0,4.260243938169505,1.534829721362229,8.672600619195046,0.8568111455108358,5.140866873065015,9.006965944272446,1.7520325203252032,5.955882352941177
2018,12973,361,1.0,199,56.0,31,25,12,2.0,0,488.0,516,306,265,113,7,32,276,6,442,44,12,50,2237,1878,89,45,25,14,481,440,118,0.0,0.5535714285714286,4.887295081967213,99.0,3.9565211548370174,1.6229508196721312,9.51639344262295,0.5901639344262295,5.090163934426229,8.151639344262295,1.6014492753623188,5.643442622950819
2018,12973,363,1.0,212,55.0,17,38,7,2.0,1,480.3333333333333,528,404,348,104,14,31,343,8,468,74,7,108,2360,1881,175,82,28,34,370,529,145,0.0,0.3090909090909091,6.520471894517696,74.0,4.443119714580365,1.813324080499653,9.893129770992367,0.5808466342817489,6.426786953504511,8.768910478834144,1.3644314868804666,7.569743233865372
2018,12973,365,1.0,253,66.0,38,26,14,2.0,1,555.0,547,318,297,111,8,47,238,7,528,64,5,63,2489,2147,107,49,29,11,481,594,145,0.0,0.59375,4.816216216216216,101.0,3.7789550641561727,1.4144144144144144,8.87027027027027,0.7621621621621621,3.8594594594594596,8.562162162162164,2.2184873949579833,5.156756756756757
2018,12973,366,1.0,184,59.0,39,20,15,3.0,1,532.3333333333334,506,240,205,75,6,40,173,4,488,54,4,36,2288,2011,74,30,30,20,506,518,139,0.0,0.6610169491525424,3.4658735128365685,140.0,3.370991935090977,1.2755165936130244,8.554790231684407,0.6762680025046963,2.9248591108328115,8.250469630557294,2.820809248554913,4.057608015028178
2018,12973,367,1.0,250,64.0,45,19,19,0.0,0,570.6666666666666,469,287,224,85,11,40,277,2,602,52,8,40,2496,2130,127,43,21,16,510,539,213,0.0,0.703125,3.5327102803738324,137.0,3.479282377450776,1.3072429906542058,7.39661214953271,0.6308411214953271,4.36857476635514,9.494158878504674,2.1732851985559565,4.526285046728972
2018,12973,368,1.0,179,48.0,20,25,11,4.0,2,401.6666666666667,414,259,224,80,4,29,222,0,371,43,6,55,1846,1531,124,59,26,23,352,409,94,0.0,0.4444444444444444,5.0190871369294605,97.0,4.018863852612679,1.583402489626556,9.276348547717841,0.6497925311203319,4.974273858921161,8.312863070539418,1.6711711711711712,5.803319502074688
2018,12973,370,1.0,216,55.0,25,30,10,2.0,2,483.6666666666667,507,304,275,100,6,48,215,8,382,64,9,50,2192,1850,138,57,36,27,439,562,117,0.0,0.45454545454545453,5.117160578911095,95.0,4.38939955413202,1.49276361130255,9.434183321847001,0.8931771192281186,4.000689179875947,7.108201240523776,1.7767441860465116,5.656788421778084
2018,12973,380,1.0,189,54.0,20,34,10,2.0,0,448.3333333333333,464,320,293,84,16,43,281,4,395,90,7,58,2130,1715,101,34,23,21,421,448,134,0.0,0.37037037037037035,5.8817843866171,82.0,4.915610678878702,1.6617100371747213,9.314498141263941,0.863197026022305,5.64089219330855,7.929368029739777,1.405693950177936,6.423791821561339
2018,12973,381,1.0,161,53.0,25,28,11,4.0,1,439.0,459,298,233,88,23,28,210,6,372,55,5,44,2023,1717,49,19,18,23,407,474,117,0.0,0.4716981132075472,4.776765375854215,101.0,3.8936547296531048,1.5239179954441913,9.41002277904328,0.5740318906605923,4.305239179954442,7.626423690205012,1.7714285714285714,6.109339407744875
2018,12973,386,1.0,148,49.0,25,23,11,2.0,0,406.3333333333333,439,263,219,74,8,37,190,2,330,53,2,47,1889,1598,91,39,33,15,415,420,93,0.0,0.5208333333333334,4.8506972928630026,100.0,4.301892932295026,1.5479901558654636,9.723543888433143,0.8195242001640689,4.20836751435603,7.30926989335521,1.736842105263158,5.825266611977031
2018,12973,388,1.0,159,30.0,14,20,6,1.0,1,309.6666666666667,335,231,201,71,3,31,186,5,265,36,3,38,1462,1207,108,40,15,17,290,318,94,0.0,0.4117647058823529,5.841765339074273,83.0,4.688905703708534,1.6824542518837458,9.736275565123789,0.9009687836383208,5.405812701829925,7.701829924650161,1.424731182795699,6.71367061356297
2018,12973,391,1.0,176,51.0,22,29,12,1.0,1,425.0,468,300,264,109,17,33,211,5,324,36,7,47,1974,1683,64,23,22,22,411,479,92,0.0,0.43137254901960786,5.590588235294118,87.0,4.176559727643189,1.5976470588235294,9.910588235294117,0.6988235294117647,4.468235294117647,6.861176470588235,1.5355450236966826,6.352941176470589
2018,12973,392,1.0,199,54.0,23,30,6,4.0,1,477.3333333333333,493,312,277,94,6,49,233,7,368,62,4,56,2176,1821,96,44,40,19,510,477,118,0.0,0.4339622641509434,5.222765363128492,93.0,4.5949724782182795,1.520949720670391,9.295391061452515,0.9238826815642459,4.393156424581005,6.93854748603352,1.5793991416309012,5.882681564245811
2018,12973,393,1.0,134,41.0,11,32,1,4.0,2,345.6666666666667,411,294,237,73,13,23,185,1,224,70,4,45,1684,1382,79,45,16,31,353,394,64,0.0,0.2558139534883721,6.170684667309547,79.0,4.730388078655725,1.7242044358727096,10.70106075216972,0.5988428158148505,4.816779170684668,5.832208293153327,1.2108108108108109,7.654773384763741
2018,12973,400,1.0,138,44.0,15,29,7,3.0,0,384.3333333333333,408,274,233,82,14,27,191,2,304,46,11,37,1767,1486,59,25,24,19,365,407,97,0.0,0.3409090909090909,5.456201214223765,89.0,4.129590695450954,1.5585429314830876,9.554206418039897,0.6322636600173461,4.472679965307893,7.118820468343452,1.5916230366492146,6.416305290546401
2018,12973,402,1.0,190,43.0,19,27,14,0.0,0,409.3333333333333,419,278,233,77,17,24,210,7,378,70,4,54,1894,1558,112,45,40,15,435,343,113,0.0,0.41304347826086957,5.122964169381108,95.0,3.915751143623262,1.5366449511400653,9.212540716612379,0.5276872964169381,4.6172638436482085,8.311074918566776,1.8,6.112377850162867
2018,12973,404,1.0,210,56.0,20,36,5,1.0,0,486.0,498,286,246,83,10,41,218,2,484,61,17,44,2188,1873,139,54,23,13,438,466,119,0.0,0.35714285714285715,4.555555555555555,106.0,3.7754849273527027,1.4732510288065843,9.222222222222223,0.7592592592592593,4.037037037037037,8.962962962962964,2.220183486238532,5.296296296296296
2018,12973,406,1.0,240,60.0,38,22,10,1.0,0,521.0,555,327,276,75,7,53,242,15,633,48,1,70,2374,2038,119,51,27,18,464,395,191,0.0,0.6333333333333333,4.767754318618042,102.0,3.510704471913258,1.5297504798464492,9.587332053742802,0.9155470249520155,4.18042226487524,10.934740882917467,2.615702479338843,5.6487523992322455
2018,12973,414,1.0,186,41.0,31,16,14,4.0,0,429.6666666666667,406,236,204,67,14,32,205,5,398,58,1,61,1895,1590,125,44,27,15,447,367,111,0.0,0.6595744680851063,4.273079906904577,113.0,3.9002251317412133,1.4220325833979828,8.504266873545383,0.6702870442203258,4.294026377036462,8.336695112490302,1.9414634146341463,4.9433669511249025
2018,12973,415,1.0,181,54.0,28,26,10,6.0,2,489.0,438,258,201,68,15,32,212,5,472,41,3,48,2132,1838,98,34,24,17,491,430,135,0.0,0.5185185185185185,3.6993865030674846,131.0,3.420717071562352,1.329243353783231,8.061349693251534,0.588957055214724,3.9018404907975457,8.687116564417177,2.2264150943396226,4.748466257668711
2018,12973,416,1.0,179,52.0,19,31,11,0.0,0,458.6666666666667,457,282,224,97,6,31,222,8,407,48,5,41,2080,1759,96,50,25,26,386,510,109,0.0,0.38,4.395348837209302,110.0,3.8182372242232163,1.4803779069767442,8.967296511627907,0.6082848837209301,4.3561046511627906,7.986191860465116,1.8333333333333333,5.533430232558139
2018,12973,418,1.0,171,54.0,32,21,5,0.0,0,445.6666666666667,378,225,172,78,9,20,203,5,402,46,2,46,1942,1651,83,42,30,10,484,381,117,0.0,0.6037735849056604,3.473448017950636,139.0,3.403821815724495,1.3036649214659686,7.633507853403142,0.40388930441286464,4.099476439790576,8.11817501869858,1.980295566502463,4.5437546746447275
2018,12973,419,1.0,232,55.0,27,27,12,0.0,0,488.3333333333333,562,391,350,95,9,50,326,1,431,64,12,69,2370,1934,162,70,24,21,455,499,115,0.0,0.5,6.450511945392492,75.0,4.910099177552846,1.8184300341296928,10.357679180887372,0.9215017064846417,6.008191126279864,7.943344709897611,1.322085889570552,7.206143344709898
2018,12973,428,1.0,196,58.0,44,14,18,1.0,1,534.3333333333334,454,225,187,78,8,26,191,1,445,51,5,39,2254,1969,106,42,25,18,566,508,117,0.0,0.7586206896551724,3.1497192763568305,154.0,3.2739638596016496,1.2071116656269494,7.646912039925139,0.4379288833437305,3.2170929507174044,7.4953212726138485,2.329842931937173,3.789769182782283
2018,12973,430,1.0,250,68.0,38,29,13,0.0,0,614.6666666666666,627,341,301,113,13,45,266,14,619,66,6,79,2744,2353,168,57,32,27,545,587,181,0.0,0.5671641791044776,4.407266811279826,110.0,3.5063504638943055,1.4528199566160522,9.180585683297181,0.6588937093275489,3.8947939262472886,9.063449023861173,2.327067669172932,4.99295010845987
2018,12973,432,1.0,128,46.0,11,35,3,2.0,0,377.3333333333333,619,520,413,129,24,30,252,0,221,73,3,48,2090,1679,56,28,45,41,381,455,65,0.0,0.2391304347826087,9.85070671378092,49.0,5.394437507730489,2.308303886925795,14.764134275618375,0.7155477031802121,6.010600706713782,5.271201413427562,0.876984126984127,12.402826855123674
2018,12973,433,1.0,178,49.0,36,10,14,0.0,0,440.3333333333333,403,208,183,86,6,38,166,3,462,39,1,34,1895,1656,115,50,18,15,385,412,137,0.0,0.782608695652174,3.7403482210446635,130.0,3.368460693934323,1.29220287660863,8.236941710825132,0.7766843300529902,3.3928841786525363,9.442846328538986,2.783132530120482,4.251324753974262
2018,12973,434,1.0,153,26.0,19,11,10,0.0,0,298.3333333333333,279,144,135,47,4,24,130,0,322,34,2,30,1302,1119,106,36,12,7,288,236,92,0.0,0.6333333333333333,4.072625698324023,119.0,3.484637282687553,1.3709497206703911,8.416759776536313,0.7240223463687151,3.921787709497207,9.713966480446928,2.476923076923077,4.344134078212291
2018,12973,439,1.0,180,55.0,30,25,10,4.0,1,469.6666666666667,488,299,248,94,7,39,187,3,386,55,4,39,2110,1825,63,28,23,19,428,526,103,0.0,0.5454545454545454,4.752306600425834,102.0,3.9298716301188708,1.4371894960965224,9.351312987934705,0.7473385379701916,3.5833924769339958,7.3967352732434355,2.064171122994652,5.7295954577714685
2018,12973,444,1.0,256,56.0,32,24,13,1.0,1,522.0,569,379,335,86,10,89,272,1,537,47,8,79,2406,2038,226,78,25,24,469,469,140,0.0,0.5714285714285714,5.775862068965517,84.0,4.9406615982765,1.6111111111111112,9.810344827586208,1.5344827586206895,4.689655172413793,9.258620689655173,1.974264705882353,6.5344827586206895
