date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs
04/06/2014,away,11620,80,Brown,9,True,6,5,1,win,6 - 5,598911,167,1,0.1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,4,0,1324531,2014,,,,
04/09/2014,away,11620,62,Binghamton,9,True,6,1,5,win,6 - 1,599397,167,1,1.0,2,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,3,0,1324531,2014,,,,
04/12/2014,away,11620,540,Penn,9,True,2,11,-9,loss,2 - 11,600558,167,1,3.2,7,5,2,1,4,0,20,16,2,0,0,1,0,2,0,3,2,1,0,0.0,3,2,0,0,0,3,0,1324531,2014,,,,
04/17/2014,home,11620,62,Binghamton,9,True,0,7,-7,loss,0 - 7,601773,167,1,1.0,1,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2,0,0,0,5,0,1324531,2014,,,,
04/20/2014,home,11620,158,Columbia,9,True,4,8,-4,loss,4 - 8,603136,167,1,1.0,2,2,1,0,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,1324531,2014,,,,
04/27/2014,away,11620,554,Princeton,14,True,4,2,2,win,4 - 2,605093,167,1,3.1,4,1,0,1,2,0,14,13,1,0,0,0,0,0,1,0,0,0,0,0.0,1,5,0,0,0,2,0,1324531,2014,,,,
03/23/2014,home,11620,590,Sacred Heart,9,True,2,7,-5,loss,2 - 7,595300,167,1,2.0,1,1,1,3,1,0,10,6,0,0,0,1,0,1,0,0,0,0,0,0.0,2,2,0,0,0,2,1,1324534,2014,,,,
04/02/2014,away,11620,248,George Mason,9,True,3,2,1,win,3 - 2,597495,167,1,4.0,2,1,1,2,1,0,17,14,1,0,0,0,0,1,0,0,0,0,0,0.0,4,7,1,0,0,1,0,1324534,2014,,,,
04/09/2014,away,11620,62,Binghamton,9,True,6,1,5,win,6 - 1,599397,167,1,2.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,1,0,1324534,2014,,,,
04/13/2014,away,11620,540,Penn,9,True,2,9,-7,loss,2 - 9,601165,167,1,2.1,1,0,0,0,2,0,8,8,0,0,0,0,0,0,0,2,0,0,0,0.0,3,2,0,0,0,3,1,1324534,2014,,,,
04/20/2014,home,11620,158,Columbia,9,True,4,8,-4,loss,4 - 8,603136,167,1,2.1,3,3,3,2,2,0,15,9,1,0,0,0,1,3,0,0,0,0,1,0.0,1,4,0,0,0,1,2,1324534,2014,,,,
04/27/2014,away,11620,554,Princeton,9,True,4,5,-1,loss,4 - 5,3346557,554,1,0.2,3,1,1,1,0,0,6,5,0,1,0,0,0,0,0,2,2,0,0,0.0,1,1,0,0,0,2,0,1324534,2014,,,,
03/01/2014,away,11620,726,Navy,9,True,3,2,1,win,3 - 2,589421,167,1,2.0,1,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,21.0,3,3,0,0,0,2,0,1324535,2014,,,,
03/08/2014,away,11620,249,George Washington,9,True,6,2,4,win,6 - 2,590780,167,1,5.0,3,2,2,1,3,0,20,15,2,0,0,1,0,2,0,0,0,1,1,0.0,8,3,1,0,0,1,2,1324535,2014,,,,
03/15/2014,away,11620,317,James Madison,9,True,17,8,9,win,17 - 8,592849,167,1,5.1,8,8,8,4,6,0,29,24,3,1,1,1,0,1,0,0,0,0,0,101.0,6,4,1,0,0,1,3,1324535,2014,,,,
03/22/2014,home,11620,590,Sacred Heart,9,True,3,5,-2,loss,3 - 5,594959,167,1,4.0,8,5,4,2,3,0,23,18,0,0,0,0,0,1,1,0,0,2,0,0.0,6,2,0,1,0,1,0,1324535,2014,,,,
03/29/2014,home,11620,172,Dartmouth,11,True,4,5,-1,loss,4 - 5,596333,167,1,4.2,6,4,3,1,1,0,21,20,0,0,0,0,0,0,1,2,0,0,0,0.0,4,9,0,0,0,2,1,1324535,2014,,,,
04/02/2014,away,11620,248,George Mason,9,True,1,2,-1,loss,1 - 2,597472,167,1,0.2,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,2,2,0,0,0.0,1,1,0,0,0,2,0,1324535,2014,,,,
04/05/2014,away,11620,813,Yale,9,True,6,4,2,win,6 - 4,598477,167,1,7.0,8,4,4,0,6,0,30,29,2,0,0,2,1,1,0,0,0,0,0,0.0,5,10,0,0,0,1,2,1324535,2014,,,,
04/12/2014,away,11620,540,Penn,9,True,2,11,-9,loss,2 - 11,600558,167,1,3.0,4,2,2,1,2,0,15,12,1,0,0,0,0,1,0,0,0,0,1,0.0,1,5,0,1,0,1,1,1324535,2014,,,,
04/19/2014,home,11620,158,Columbia,9,True,0,8,-8,loss,0 - 8,602823,167,1,2.0,4,3,3,1,4,0,12,10,1,0,0,1,0,1,0,0,0,0,0,0.0,1,1,0,0,0,2,1,1324535,2014,,,,
04/25/2014,home,11620,554,Princeton,9,True,4,2,2,win,4 - 2,604180,167,1,7.0,6,2,1,0,6,0,29,28,0,1,0,0,0,1,0,0,0,0,0,0.0,9,6,1,0,0,1,1,1324535,2014,,,,
02/16/2014,home,11620,539,Penn St.,9,True,7,3,4,win,7 - 3,587441,1092,1,0.2,0,0,0,3,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,23.0,0,1,0,0,0,2,1,1324559,2014,,,,
02/22/2014,away,11620,1157,Kennesaw St.,9,True,8,4,4,win,8 - 4,588180,1092,1,1.0,3,2,2,0,1,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,2,1,1324559,2014,,,,
03/08/2014,away,11620,244,Furman,9,True,15,3,12,win,15 - 3,590759,1092,1,1.0,2,1,1,0,1,0,5,4,1,0,0,0,0,0,0,0,0,0,1,19.0,0,2,0,0,0,2,0,1324559,2014,,,,
03/19/2014,home,11620,576,Rider,10,True,2,3,-1,loss,2 - 3,593817,1092,1,2.1,2,2,2,2,1,0,11,8,0,0,0,0,0,0,0,0,0,1,0,0.0,2,3,0,0,0,1,0,1324559,2014,,,,
03/26/2014,home,11620,2915,Wofford,9,True,4,7,-3,loss,4 - 7,595624,1092,1,1.0,3,1,1,1,3,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,3,1324559,2014,,,,
03/28/2014,home,11620,741,VMI,9,True,3,9,-6,loss,3 - 9,595920,1092,1,1.0,1,1,1,1,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,1324559,2014,,,,
04/11/2014,away,11620,48,Charleston So.,9,True,4,11,-7,loss,4 - 11,599922,1092,1,1.0,1,1,0,0,1,0,5,3,0,0,0,0,0,1,0,0,0,0,1,15.0,0,2,0,0,0,3,1,1324559,2014,,,,
04/25/2014,home,11620,149,Coastal Carolina,9,True,7,6,1,win,7 - 6,603950,1092,1,2.0,2,1,0,2,0,0,10,7,0,0,0,0,0,0,0,0,0,0,1,0.0,1,5,0,0,0,2,0,1324559,2014,,,,
04/30/2014,home,11620,244,Furman,9,True,0,9,-9,loss,0 - 9,605539,1092,1,1.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,13.0,0,2,0,0,0,4,1,1324559,2014,,,,
05/16/2014,away,11620,1320,Presbyterian,9,True,10,0,10,win,10 - 0,608155,1092,1,1.0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,22.0,0,3,0,0,0,3,0,1324559,2014,,,,
02/16/2014,home,11620,539,Penn St.,9,True,4,6,-2,loss,4 - 6,587397,1092,1,6.0,2,1,1,5,9,0,27,21,0,0,0,1,0,1,0,0,0,0,0,110.0,2,6,0,0,0,1,4,1324562,2014,,,,
02/21/2014,away,11620,1157,Kennesaw St.,11,True,1,2,-1,loss,1 - 2,587863,1092,1,10.0,5,1,0,1,10,0,37,33,1,0,0,0,0,0,0,0,0,2,1,0.0,11,8,0,0,0,1,5,1324562,2014,,,,
02/28/2014,home,11620,19651,High Point,11,True,1,2,-1,loss,1 - 2,589132,1092,1,9.0,7,1,1,1,7,0,34,31,2,0,0,0,0,0,0,0,0,1,1,108.0,13,6,0,0,0,1,1,1324562,2014,,,,
03/08/2014,away,11620,244,Furman,9,True,15,3,12,win,15 - 3,590759,1092,1,7.0,4,1,0,2,7,0,26,24,1,0,0,1,0,0,0,0,0,0,0,95.0,7,5,1,0,0,1,1,1324562,2014,,,,
03/14/2014,home,11620,792,Winthrop,9,True,2,3,-1,loss,2 - 3,592294,1092,1,7.0,5,3,1,1,6,0,28,25,1,0,0,0,0,0,0,0,0,2,0,0.0,9,6,0,1,0,1,3,1324562,2014,,,,
03/18/2014,home,11620,576,Rider,9,True,5,0,5,win,5 - 0,593536,1092,1,1.0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,3,0,1324562,2014,,,,
03/21/2014,away,11620,456,UNC Asheville,9,True,3,4,-1,loss,3 - 4,594144,1092,1,8.0,6,4,2,4,3,0,34,29,2,0,0,3,0,0,0,0,0,1,0,0.0,11,7,0,1,0,1,1,1324562,2014,,,,
03/28/2014,home,11620,741,VMI,9,True,3,9,-6,loss,3 - 9,595920,1092,1,4.0,6,7,6,4,4,0,22,16,1,1,1,1,0,0,0,0,0,2,0,0.0,4,3,0,1,0,1,0,1324562,2014,,,,
04/04/2014,home,11620,363,Longwood,9,True,6,1,5,win,6 - 1,597651,1092,1,9.0,4,1,1,0,13,0,32,32,2,0,0,2,0,0,0,0,0,0,0,0.0,5,9,1,0,0,1,1,1324562,2014,,,,
04/11/2014,away,11620,48,Charleston So.,9,True,4,11,-7,loss,4 - 11,599922,1092,1,4.1,9,8,7,3,7,0,25,21,0,0,2,2,0,0,0,0,0,0,1,85.0,1,5,0,1,0,1,2,1324562,2014,,,,
04/17/2014,home,11620,355,Liberty,9,True,1,5,-4,loss,1 - 5,601687,1092,1,6.0,7,5,0,2,8,0,28,25,2,0,1,2,0,0,0,0,0,1,0,0.0,3,6,0,1,0,1,0,1324562,2014,,,,
04/25/2014,home,11620,149,Coastal Carolina,9,True,7,6,1,win,7 - 6,603950,1092,1,5.0,5,5,2,2,7,0,23,20,0,0,1,2,0,0,0,0,0,1,0,0.0,5,3,0,0,0,1,5,1324562,2014,,,,
05/02/2014,away,11620,115,Campbell,9,True,6,5,1,win,6 - 5,605988,1092,1,8.0,9,5,4,1,3,0,35,32,1,0,0,0,0,1,1,0,0,1,0,108.0,9,11,1,0,0,1,0,1324562,2014,,,,
05/08/2014,home,11620,786,William & Mary,9,True,2,0,2,win,2 - 0,607044,1092,1,9.0,1,0,0,1,11,1,29,28,0,0,0,0,0,0,0,0,0,0,0,0.0,3,13,1,0,0,1,3,1324562,2014,,,,
05/16/2014,away,11620,1320,Presbyterian,9,True,1,2,-1,loss,1 - 2,608136,1092,1,8.0,8,2,2,0,8,0,32,30,0,0,0,0,0,0,0,0,0,2,0,89.0,9,5,0,1,0,1,1,1324562,2014,,,,
05/20/2014,away,11620,355,Liberty,9,True,0,3,-3,loss,0 - 3,608479,1092,1,7.0,8,3,2,1,5,0,28,26,2,0,0,2,0,0,0,0,0,1,0,0.0,9,5,0,1,0,1,1,1324562,2014,,,,
02/16/2014,home,11620,539,Penn St.,9,True,7,3,4,win,7 - 3,587441,1092,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7.0,0,0,0,0,0,4,0,1324563,2014,,,,
03/28/2014,home,11620,741,VMI,9,True,3,9,-6,loss,3 - 9,595920,1092,1,0.1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,1324563,2014,,,,
04/09/2014,home,11620,30094,Brevard,9,True,9,0,9,win,9 - 0,599493,1092,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,2,0,0,0,0,6,1,1324563,2014,,,,
04/12/2014,away,11620,48,Charleston So.,9,True,18,7,11,win,18 - 7,600200,1092,1,1.0,3,1,1,1,1,0,7,5,0,0,0,0,0,0,0,0,0,0,1,24.0,0,2,0,0,0,4,1,1324563,2014,,,,
05/16/2014,away,11620,1320,Presbyterian,9,True,10,0,10,win,10 - 0,608155,1092,1,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9.0,2,1,0,0,0,2,0,1324563,2014,,,,
02/19/2014,away,11620,2915,Wofford,9,True,6,7,-1,loss,6 - 7,587687,1092,1,3.0,1,0,0,4,1,0,14,10,0,0,0,0,0,0,0,0,0,0,0,52.0,2,6,0,0,0,2,1,1324566,2014,,,,
03/02/2014,away,11620,1068,Elon,9,True,0,5,-5,loss,0 - 5,589755,1092,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,0,1,0,0,0,3,1,1324566,2014,,,,
03/12/2014,away,11620,457,North Carolina,9,True,1,7,-6,loss,1 - 7,591963,1092,1,4.0,5,3,3,2,2,0,18,16,0,0,1,0,0,0,0,0,0,0,0,59.0,2,6,0,0,0,2,1,1324566,2014,,,,
03/18/2014,home,11620,576,Rider,9,True,5,0,5,win,5 - 0,593536,1092,1,7.0,1,0,0,3,3,0,25,22,0,0,0,1,0,0,0,0,0,0,0,0.0,4,13,1,0,0,1,1,1324566,2014,,,,
03/26/2014,home,11620,2915,Wofford,9,True,4,7,-3,loss,4 - 7,595624,1092,1,2.0,1,2,2,5,1,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,1,1,1324566,2014,,,,
04/09/2014,home,11620,30094,Brevard,9,True,9,0,9,win,9 - 0,599493,1092,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,0,2,0,0,0,3,0,1324566,2014,,,,
04/11/2014,away,11620,48,Charleston So.,9,True,4,11,-7,loss,4 - 11,599922,1092,1,1.2,3,2,2,0,0,0,8,7,2,0,1,0,0,0,0,2,0,1,0,14.0,3,2,0,0,0,2,0,1324566,2014,,,,
04/30/2014,home,11620,244,Furman,9,True,0,9,-9,loss,0 - 9,605539,1092,1,1.0,2,1,1,0,2,0,5,5,0,0,0,2,0,0,0,3,3,0,0,19.0,0,1,0,0,0,3,1,1324566,2014,,,,
05/13/2014,home,11620,457,North Carolina,9,True,2,7,-5,loss,2 - 7,607837,1092,1,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,3,0,1324566,2014,,,,
05/16/2014,away,11620,1320,Presbyterian,9,True,10,0,10,win,10 - 0,608155,1092,1,1.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,15.0,0,2,0,0,0,4,0,1324566,2014,,,,
02/16/2014,home,11620,539,Penn St.,9,True,4,6,-2,loss,4 - 6,587397,1092,1,2.0,2,2,2,1,1,0,9,7,1,0,0,0,1,0,0,0,0,0,1,34.0,2,3,0,0,0,2,0,1324577,2014,,,,
02/17/2014,home,11620,539,Penn St.,10,True,3,4,-1,loss,3 - 4,587517,1092,1,2.2,1,0,0,0,2,0,9,8,0,0,0,0,0,1,0,1,0,0,0,27.0,3,2,0,0,0,2,0,1324577,2014,,,,
02/19/2014,away,11620,2915,Wofford,9,True,6,7,-1,loss,6 - 7,587687,1092,1,2.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,23.0,4,1,0,0,0,3,1,1324577,2014,,,,
02/21/2014,away,11620,1157,Kennesaw St.,11,True,1,2,-1,loss,1 - 2,587863,1092,1,0.0,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,2,0,1324577,2014,,,,
02/28/2014,home,11620,19651,High Point,11,True,1,2,-1,loss,1 - 2,589132,1092,1,2.0,1,1,0,2,1,0,10,8,0,0,0,1,0,0,0,0,0,0,0,34.0,5,0,0,1,0,2,0,1324577,2014,,,,
03/02/2014,away,11620,1068,Elon,9,True,0,5,-5,loss,0 - 5,589755,1092,1,0.2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,6.0,0,1,0,0,0,2,0,1324577,2014,,,,
03/05/2014,home,11620,10411,USC Upstate,9,True,5,7,-2,loss,5 - 7,590138,1092,1,1.0,1,1,0,0,1,0,5,4,0,0,0,1,0,0,0,0,0,1,0,17.0,2,0,0,0,0,3,0,1324577,2014,,,,
03/09/2014,home,11620,244,Furman,10,True,3,2,1,win,3 - 2,591075,1092,1,1.0,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,2,0,1,0,16.0,2,1,0,0,0,3,0,1324577,2014,,,,
03/15/2014,home,11620,792,Winthrop,9,True,3,7,-4,loss,3 - 7,592784,1092,1,1.0,2,1,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,0,0,0,2,0,1324577,2014,,,,
03/19/2014,home,11620,576,Rider,10,True,2,3,-1,loss,2 - 3,593817,1092,1,2.0,3,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,3,0,1324577,2014,,,,
03/22/2014,away,11620,456,UNC Asheville,9,True,7,6,1,win,7 - 6,594682,1092,1,2.2,3,3,3,1,1,0,13,11,0,0,0,0,0,1,0,0,0,0,0,0.0,3,4,0,0,0,2,0,1324577,2014,,,,
03/29/2014,home,11620,741,VMI,9,True,5,2,3,win,5 - 2,596138,1092,1,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,1324577,2014,,,,
04/02/2014,away,11620,10411,USC Upstate,9,True,8,4,4,win,8 - 4,597388,1092,1,1.1,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,35.0,1,2,0,0,0,2,1,1324577,2014,,,,
04/05/2014,home,11620,363,Longwood,9,True,9,8,1,win,9 - 8,597871,1092,1,0.0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,1324577,2014,,,,
04/12/2014,away,11620,48,Charleston So.,9,True,18,7,11,win,18 - 7,600200,1092,1,5.1,2,0,0,2,2,0,20,17,0,0,0,0,0,1,0,2,0,0,0,65.0,6,7,1,0,0,2,0,1324577,2014,,,,
04/18/2014,home,11620,355,Liberty,9,True,1,4,-3,loss,1 - 4,601950,1092,1,2.0,3,3,1,0,0,0,10,8,0,0,0,0,0,0,0,0,0,1,1,0.0,2,4,0,1,0,2,0,1324577,2014,,,,
04/23/2014,away,11620,27,App State,9,True,10,6,4,win,10 - 6,603679,1092,1,1.1,3,1,1,1,0,0,9,6,1,0,0,0,0,1,1,0,0,1,0,35.0,3,1,0,0,0,2,0,1324577,2014,,,,
04/26/2014,home,11620,149,Coastal Carolina,9,True,0,3,-3,loss,0 - 3,604281,1092,1,2.2,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,0,0,0,2,1,1324577,2014,,,,
05/03/2014,away,11620,115,Campbell,9,True,2,7,-5,loss,2 - 7,606510,1092,1,1.2,2,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,2,0,0,21.0,3,2,0,0,0,2,0,1324577,2014,,,,
05/09/2014,home,11620,786,William & Mary,9,True,4,3,1,win,4 - 3,607222,1092,1,0.2,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,0,0,0,2,0,1324577,2014,,,,
05/13/2014,home,11620,457,North Carolina,9,True,2,7,-5,loss,2 - 7,607837,1092,1,3.2,4,1,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,5,0,0,0,2,0,1324577,2014,,,,
05/17/2014,away,11620,1320,Presbyterian,9,True,1,4,-3,loss,1 - 4,608302,1092,1,2.1,2,1,1,2,0,0,11,8,1,0,0,0,0,0,1,0,0,1,0,34.0,3,4,0,1,0,2,0,1324577,2014,,,,
05/22/2014,home,11620,563,Radford,9,True,4,5,-1,loss,4 - 5,608620,1092,1,1.1,3,0,0,1,2,0,8,7,0,0,0,1,0,0,1,2,1,0,0,24.0,0,2,0,0,0,2,0,1324577,2014,,,,
02/28/2014,away,11620,527,Oral Roberts,9,True,3,4,-1,loss,3 - 4,589118,275,1,6.0,5,3,3,3,3,0,26,23,0,0,0,1,0,0,0,0,0,0,0,98.0,8,6,0,0,0,1,3,1324579,2014,,,,
03/07/2014,away,11620,346,Lamar University,9,True,4,0,4,win,4 - 0,590295,275,1,1.2,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,2,0,0,0,24.0,3,0,0,0,1,4,1,1324579,2014,,,,
03/09/2014,away,11620,346,Lamar University,9,True,3,10,-7,loss,3 - 10,591079,275,1,6.1,10,4,4,1,5,0,32,28,0,0,0,1,0,2,0,0,0,0,1,99.0,8,6,0,1,0,1,0,1324579,2014,,,,
03/15/2014,home,11620,416,Michigan St.,9,True,0,4,-4,loss,0 - 4,593145,275,1,2.0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,13.0,4,1,0,0,0,2,0,1324579,2014,,,,
03/17/2014,home,11620,416,Michigan St.,9,True,7,3,4,win,7 - 3,593450,275,1,3.0,2,0,0,1,3,0,12,11,1,0,0,1,0,0,0,0,0,0,0,0.0,1,5,0,0,1,3,1,1324579,2014,,,,
03/20/2014,home,11620,493,North Dakota St.,9,True,2,1,1,win,2 - 1,593984,275,1,2.0,2,0,0,0,2,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0.0,1,3,0,0,1,3,1,1324579,2014,,,,
03/22/2014,home,11620,725,Army West Point,9,True,4,6,-2,loss,4 - 6,594919,275,1,1.1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,6,0,1324579,2014,,,,
04/01/2014,away,11620,167,Cornell,10,True,6,5,1,win,6 - 5,597200,275,1,4.1,4,1,1,3,1,0,20,16,1,2,0,0,0,0,2,0,0,1,0,0.0,7,5,1,0,0,3,0,1324579,2014,,,,
04/05/2014,home,11620,540,Penn,9,True,3,7,-4,loss,3 - 7,598083,275,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,2,0,1324579,2014,,,,
04/27/2014,away,11620,172,Dartmouth,9,True,1,3,-2,loss,1 - 3,605213,275,1,1.1,4,2,2,0,1,0,8,7,0,0,1,0,0,0,0,0,0,1,0,21.0,2,1,0,1,0,2,0,1324579,2014,,,,
04/19/2014,away,11620,813,Yale,9,True,2,8,-6,loss,2 - 8,3340808,275,1,0.2,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,5,0,1324582,2014,,,,
02/28/2014,away,11620,527,Oral Roberts,9,True,4,6,-2,loss,4 - 6,589074,275,1,0.1,0,2,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,1,0,11.0,0,0,0,1,0,2,0,1324585,2014,,,,
03/01/2014,away,11620,527,Oral Roberts,9,True,3,5,-2,loss,3 - 5,589307,275,1,0.0,1,2,2,1,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,10.0,0,0,0,1,0,2,0,1324585,2014,,,,
03/08/2014,away,11620,346,Lamar University,9,True,3,4,-1,loss,3 - 4,590682,275,1,1.2,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,1,0,0,0,15.0,0,5,0,0,0,3,0,1324585,2014,,,,
03/17/2014,home,11620,416,Michigan St.,9,True,7,3,4,win,7 - 3,593450,275,1,0.1,2,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,1,0,0,0.0,0,1,1,0,0,2,0,1324585,2014,,,,
03/20/2014,home,11620,493,North Dakota St.,9,True,2,1,1,win,2 - 1,593984,275,1,7.0,5,1,1,0,2,0,26,26,1,0,0,1,0,0,0,0,0,0,0,0.0,5,13,1,0,0,1,0,1324585,2014,,,,
04/01/2014,away,11620,167,Cornell,10,True,6,5,1,win,6 - 5,597200,275,1,1.2,2,1,1,1,1,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,0,1324585,2014,,,,
04/05/2014,home,11620,540,Penn,9,True,6,9,-3,loss,6 - 9,598331,275,1,6.0,6,4,2,3,4,0,28,25,1,0,1,0,0,0,0,0,0,0,0,0.0,7,6,0,1,0,1,2,1324585,2014,,,,
04/09/2014,home,11620,67,Boston College,9,True,6,5,1,win,6 - 5,599387,275,1,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,3,0,0,0,19.0,1,1,1,0,0,5,0,1324585,2014,,,,
04/12/2014,home,11620,80,Brown,9,True,10,8,2,win,10 - 8,600544,275,1,4.0,8,7,6,2,5,0,22,20,1,0,4,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,1,2,1324585,2014,,,,
04/16/2014,away,11620,554,Princeton,9,True,2,6,-4,loss,2 - 6,3322423,275,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0.0,1,0,0,0,0,4,0,1324585,2014,,,,
04/19/2014,away,11620,813,Yale,9,True,2,8,-6,loss,2 - 8,3340808,275,1,5.2,6,2,2,2,2,0,24,19,2,0,0,0,0,1,0,0,0,1,1,0.0,5,8,0,1,0,1,1,1324585,2014,,,,
04/27/2014,away,11620,172,Dartmouth,9,True,2,4,-2,loss,2 - 4,605125,275,1,1.0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,16.0,2,1,0,0,0,2,0,1324585,2014,,,,
04/29/2014,home,11620,172,Dartmouth,9,True,3,5,-2,loss,3 - 5,605505,275,1,4.2,8,5,4,2,3,0,23,20,2,0,0,0,0,0,0,0,0,1,0,0.0,6,3,0,1,0,1,0,1324585,2014,,,,
02/22/2014,away,11620,485,Norfolk St.,10,True,4,5,-1,loss,4 - 5,588061,562,1,2.0,4,2,2,3,3,0,14,10,1,0,0,0,0,1,0,0,0,0,0,52.0,3,0,0,0,0,2,0,1324602,2014,,,,
03/01/2014,away,11620,694,Tennessee,10,True,3,4,-1,loss,3 - 4,589220,562,1,1.1,2,2,2,3,0,0,10,5,0,0,0,0,1,1,2,0,0,1,0,36.0,3,1,0,1,0,2,0,1324602,2014,,,,
03/09/2014,away,11620,575,Richmond,9,True,5,6,-1,loss,5 - 6,591267,562,1,1.1,1,1,1,2,1,0,8,4,0,0,0,0,0,1,0,2,1,0,1,0.0,1,2,0,0,0,3,1,1324602,2014,,,,
03/16/2014,away,11620,726,Navy,9,True,4,8,-4,loss,4 - 8,593250,562,1,5.0,5,3,3,3,4,0,22,17,0,0,0,0,1,1,0,2,2,1,0,80.0,4,5,0,0,0,2,2,1324602,2014,,,,
03/27/2014,away,11620,127,Central Conn. St.,9,True,6,4,2,win,6 - 4,595728,562,1,6.0,4,1,1,2,3,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,0,0,0,1,1,1324602,2014,,,,
04/02/2014,away,11620,172,Dartmouth,9,True,11,5,6,win,11 - 5,597348,562,1,4.2,8,4,4,0,2,0,22,22,2,0,1,0,0,0,0,0,0,0,0,84.0,3,7,0,0,0,1,0,1324602,2014,,,,
04/09/2014,away,11620,272,Hartford,9,True,10,4,6,win,10 - 4,599532,562,1,6.0,7,3,3,1,2,0,26,23,1,1,1,0,0,1,0,0,0,0,1,75.0,9,6,1,0,0,1,1,1324602,2014,,,,
